feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
CCND3,1.6642589973845004e-06,-2.1445096129367434,0.0012848079459808343,-0.6145788568180561,-0.2194062828785714
NXT1,0.00013345475433640646,-1.6459371280496582,0.0343423567825686,-1.1277581834858283,-0.4099117586965026
FLOT1,0.00011996111374989728,-1.658738307031601,0.0343423567825686,-0.5056903756394541,-0.11433346912052518
POLQ,0.00018035745290185507,-1.6095160620411753,0.03477234799834535,-0.6047700881511854,-0.30058698602061634
HMCES,0.00022520950776130406,-1.58240873221116,0.03477234799834535,-0.34455150004107243,-0.13828718377647972
CD27,0.00035694807283773844,-1.5254640704189286,0.045927318705122344,-0.0792225895642549,0.14605953420808757
DUSP4,0.0011538375924464456,-1.3752095907616857,0.12725180305266515,-0.28112419504080743,-0.017537457021000288
ID1,0.0016118987893414527,-1.3307853677531896,0.14447582568288259,-0.2306339548624727,-0.026740675860282764
EPS8L2,0.0016843036672874912,-1.3248861176725,0.14447582568288259,-0.3194306247510728,-0.16199165939253454
ZNF69,0.0028930179520555853,-1.2510026394416718,0.18288659833042584,-0.2371506331991983,-0.09062025393072805
PLAT,0.0030039278275609204,-1.2457726944776368,0.18288659833042584,-0.04588050180210347,0.12292147578259474
MPND,0.003134438542867466,-1.2398450885763634,0.18288659833042584,-0.17605742549911294,0.030318139484626264
MEGF6,0.0032875634572479343,-1.2331778054168976,0.18288659833042584,-0.096487002978392,0.08356126203890929
DGKD,0.003590633610692799,-1.2207960677852803,0.18288659833042584,-0.27648409552840253,-0.054163958648122054
CXCL1,0.003819435289349033,-1.212078790929964,0.18288659833042584,-0.31133307071901734,-0.1501778719397642
DUSP1,0.004027295559089688,-1.2045715417276468,0.18288659833042584,-0.3027574436736883,-0.036975701582174614
TP53,0.00393512383683024,1.2078548459676397,0.18288659833042584,1.103160567584402,0.279607667087995
PRICKLE4,0.004680818802208058,-1.1831173507634638,0.1983094822885947,0.042770892251777555,0.1633311231782278
PSMD10,0.004880673786895466,-1.1771117423166109,0.1983094822885947,-0.26099571392211124,-0.01579557994022147
GPM6B,0.005469560300637189,-1.160656481345868,0.2111250276045955,-0.0002423526065521867,0.10591571992997345
DPPA5,0.006105932832318873,-1.1446254022882794,0.22385432776034905,-0.24016689296654392,-0.030673582246209963
KLF5,0.006379268407678341,-1.1382096359700005,0.22385432776034905,-0.7581600825018222,-0.2878492235812192
SIM2,0.0070448739315966975,-1.1235890417830705,0.23284088969859484,-0.14762130768244458,0.062387940612789676
ISG15,0.007238576881821601,-1.1195733824707896,0.23284088969859484,-0.238807380062638,-0.0592494641340803
CCSAP,0.007934203072902284,-1.1059243073370484,0.24500819089122255,-0.1910703492292476,-0.0007063769509396469
SLC7A4,0.010513436897270982,1.0634041916343777,0.29522662847449543,0.0241795750350491,-0.0966153948029934
DIAPH1,0.011026444727279535,-1.0561051674955746,0.29522662847449543,-0.26536049986384647,-0.09124464565127789
SIMC1,0.011055899544693076,-1.0556955520090165,0.29522662847449543,-0.3283379563936713,-0.11536315849428003
DYNLT2B,0.011090119463420166,-1.0552209174267264,0.29522662847449543,-0.13545633000140436,0.00225549477174493
PLPP5,0.011819110107042315,-1.0454141329093944,0.3041451000878889,-0.06081046142811638,0.08734348099623115
PPARG,0.01423125987889265,-1.016477460801946,0.3544042782743589,-0.23131969630985943,-0.012113438664712376
JUP,0.015257025256937368,-1.0055028926081289,0.36129065204446736,-0.3007252644960756,-0.1644011742980208
KEAP1,0.01544377139568319,-1.0035770144043594,0.36129065204446736,-0.42158261804298613,0.048199456280581206
AGTR1,0.018263810950968535,0.9767903610420918,0.40401559784772895,-0.005721999902005064,-0.12450767010188295
SPOCK3,0.018414640111903215,-0.9754651726214407,0.40401559784772895,-0.03276125232780225,0.07662957404290614
LETM2,0.018840105599116894,-0.9717788614915476,0.40401559784772895,-0.07313870275199888,0.06812613314807767
YAF2,0.021040428638019477,-0.9538291090168394,0.4207294285410159,-0.17281620019946545,-0.07663291325619853
MICAL2,0.021254465949610907,0.9521739278224708,0.4207294285410159,0.1231212950297399,0.022245947700297797
PRDM16,0.02070564908339303,-0.9564484409430191,0.4207294285410159,-0.273403395915451,-0.11876589533683572
NPEPPS,0.023037568224847964,-0.9389354791802357,0.4234524445138721,-0.7217374596686522,-0.4425908030591088
SCN11A,0.02276865106733491,0.9408721832665009,0.4234524445138721,0.025247195952420455,-0.048237896912945256
NR5A1,0.02208373060120085,0.945898587082708,0.4234524445138721,0.056081510753516486,-0.11301282056863812
FAM81B,0.02480796495746301,0.9266657266044062,0.44538951039910335,0.12930780165080621,0.038667629620050416
TMEM270,0.02590053387363331,-0.9194767203154887,0.454436639782839,-0.26098127572702406,-0.10626097165386453
TDG,0.027654550308470083,-0.908479267205721,0.4549873920353171,-0.25163652403573983,-0.14057202361157722
MYL6,0.027700009618730443,-0.9082025463941072,0.4549873920353171,-0.35425388766602567,-0.127127715468565
C11orf52,0.026829313393020197,-0.9135739810058819,0.4549873920353171,-0.0008333641266476538,0.10593139969024747
AMPH,0.032426348747519124,0.8814117799488916,0.4671522478913827,0.12779005296492735,0.04707381036959567
ZEB1,0.030782515743549958,0.8903143379428263,0.4671522478913827,0.015643031785654102,-0.24107272954094694
ESRP2,0.032964367752851144,-0.8785841534841469,0.4671522478913827,-0.27852246206848824,-0.1118784266820924
MYG1,0.0327759084183788,-0.8795699806230334,0.4671522478913827,-0.4333701582014218,-0.31489271291567256
CCDC25,0.03268830164054434,-0.8800299463592997,0.4671522478913827,-0.22218497477033936,-0.09912212134198514
ARHGDIA,0.031429417614233505,-0.8867620929863129,0.4671522478913827,-0.28133820647732505,-0.11360012388346932
PLPBP,0.03086007542922093,-0.8898849955736919,0.4671522478913827,-0.022942006232680865,0.10859132427787599
CATSPERG,0.033281572064800584,-0.8769359853306512,0.4671522478913827,-0.03803652879497913,0.05006241902136905
UBE2D3,0.0354081778424929,-0.8662291680287343,0.48812702311436645,-0.8559481207065023,-0.5291273163444007
PPP1R16A,0.03716327737074315,-0.857808883442172,0.4928807293192217,-0.05907343387145631,0.050098797889319334
RAD9A,0.036658851080474064,-0.8601926897398712,0.4928807293192217,-1.111137134432407,-0.5905729121185676
TMPRSS11D,0.03766834589356746,0.855450191136486,0.4928807293192217,0.0618240544395813,-0.036294046458229874
BCAP31,0.03840465805891625,-0.8520605624857504,0.4941399336913891,-0.31988490679045295,-0.1747075116219196
NKX6-3,0.0412199044456646,-0.8396017660111542,0.5216682988861159,-0.12336247696764867,-0.019617886437574467
TMEM154,0.04384779121667873,-0.8286225506479213,0.5373094415758092,-0.0886886262459723,0.028800049681826416
MTX2,0.04376644705160734,-0.8289537350298141,0.5373094415758092,-0.2849279395466207,-0.09765491480436428
PIGU,0.04506008174097516,0.8237488390065315,0.5435372360005128,-0.1376997246967591,-0.24944789737224046
GPR15LG,0.0487988015524738,0.8094005676624361,0.5795796122847657,0.1682880965322757,0.06877584061198705
C1orf112,0.05089618879685204,-0.8017614656986204,0.5815479477112265,-0.1537982686341753,-0.06168968194153295
OSBPL11,0.05122443062741373,0.8005905363452366,0.5815479477112265,0.047782798939481445,-0.03849253680924466
STARD5,0.049988017859936076,0.8050353194695524,0.5815479477112265,0.07641110199592727,-0.0231208827508742
BTRC,0.05469183974336448,0.7885992364340055,0.6064342138896168,-0.05119088453813693,-0.1553530531229438
ATOSA,0.05762775254223553,0.7789444847409638,0.6064342138896168,-0.02460128988119983,-0.11928677949532827
COQ7,0.0563952938526787,0.7829450485990985,0.6064342138896168,-0.05787707044581907,-0.20671311096685763
BMAL2,0.058412761836601074,-0.7764342309453618,0.6064342138896168,-0.21898340706446676,-0.08869361120483742
CLIC3,0.05776889947154116,-0.7784909927907744,0.6064342138896168,-0.08882859958426767,-0.01140164874668982
GLMN,0.05630384870717577,-0.7832448449001151,0.6064342138896168,-0.6443017226626749,-0.4541627455821367
DYDC2,0.058915240986685574,0.7748424859829468,0.6064342138896168,-0.003772148272429804,-0.08767643889101097
ETV5,0.06137559222295346,-0.767211525273946,0.6234468052121062,-0.050212694510812096,0.08145400582435436
AP3M2,0.06521662579480278,-0.7558022650611288,0.6373067735897183,-0.2560647762653866,-0.14856026440405645
TIMM17A,0.06521252068251024,-0.7558141512535994,0.6373067735897183,-0.3622997075907496,-0.1765680318255407
SAMD11,0.06387980906521232,-0.759706874742231,0.6373067735897183,-0.10620903586255286,-0.00427924367068185
REX1BD,0.07197168971186606,-0.7370481803006731,0.6407840851630469,-0.21802595443077724,-0.09499644184055063
HNRNPA0,0.07828901300891132,-0.7208040037782606,0.6407840851630469,-0.3318841395612729,-0.17880343849841682
WRAP73,0.07506357881046419,-0.7289546924098946,0.6407840851630469,-0.29447319633554175,-0.15474793718124982
TNPO2,0.07293624459074072,-0.7344925025542186,0.6407840851630469,-0.24045262660173528,-0.0959471357637391
LIPT1,0.0706983998266022,-0.7404663308384078,0.6407840851630469,-0.2953211110402741,-0.12360290275367651
XRCC1,0.06936052785915749,-0.7441141225598116,0.6407840851630469,-0.3880836899762078,-0.24895754611794435
CYP2U1,0.06831057224391224,-0.7470186431100615,0.6407840851630469,-0.11862401515664293,-0.03851980552006851
TNS3,0.08609130549734749,0.7021883805331385,0.6407840851630469,-0.12177549802774934,-0.29249428356718155
KPNA2,0.0872000725291874,0.6996578793766456,0.6407840851630469,-0.2502225785111436,-0.4278363981465064
NCKAP1,0.08774984405163869,0.6984130229847021,0.6407840851630469,-0.3806073004584261,-0.654434601854751
RTN4R,0.08955320367862576,0.6943744343391955,0.6407840851630469,-0.04143441408863428,-0.13649311452506777
LDAF1,0.09003834246003173,0.6932994566014522,0.6407840851630469,0.10821579303818583,0.03599516599452983
KCNN3,0.09188861184208592,0.6892429948171686,0.6407840851630469,0.08451233092340638,0.00593922985403072
C11orf42,0.09428308791836923,0.6840922031257773,0.6407840851630469,0.11304761693585338,0.04618598933717518
MFAP3,0.09557242802298707,0.6813631212137401,0.6407840851630469,0.15073853300089343,0.06833954854272767
ATM,0.10029152037473785,0.6716253186303505,0.6407840851630469,0.02976003629259094,-0.15823043398146228
NOG,0.10198111096583591,0.6682299939324431,0.6407840851630469,0.0480714210698177,-0.018113035042082278
ACER3,0.10285339359800677,0.6664950454819791,0.6407840851630469,0.118892800791404,0.06490833665241096
ITGAV,0.10302691580224563,0.666151347159105,0.6407840851630469,-0.342996989385481,-0.6559431110810193
MARCHF5,0.10322230488472509,0.6657649015874457,0.6407840851630469,-0.22229928080007305,-0.4798997941780769
CCND1,0.10352418197675552,0.6651690127363531,0.6407840851630469,-1.1404172454222068,-1.5482810899612975
PIGT,0.10544862616506945,0.6614032084402823,0.6407840851630469,0.12131566575792682,0.026613796437071575
EIF2AK4,0.10546746332531924,0.6613666250122008,0.6407840851630469,0.1112595965789283,-0.13351210773779743
ZBTB4,0.11231756160124048,0.6484018758620038,0.6407840851630469,0.07596756114887608,-0.01254027915404036
