feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
SH3BGRL3,0.18526075457019248,0.36286910098304986,0.5675448513023357,-0.07077860993652411,-0.1308549051696017
PWWP3A,0.18708665515372266,0.3613442868592406,0.5708731137496992,0.08075742030136454,0.03594506204011608
FLOT2,0.18881731309558572,0.3599093843859133,0.5716351596462438,-0.12847421523627206,-0.19702334882420397
BICC1,0.188689326769143,-0.36001515719329724,0.5716351596462438,-0.15401334815762593,-0.08237491180196181
VCPIP1,0.19286179733997433,0.35659443615459074,0.58159885760336,-0.40632776883938504,-0.5161347914622078
GPR15LG,0.1943321644742669,0.3554022900999432,0.5837526497048017,0.10933541041989467,0.0647972463934219
MCTS1,0.19534748642378516,-0.35458304490606457,0.5845281376711711,-0.17547363839494884,-0.09922723100780496
EVC,0.19893799743504784,0.35171135470201165,0.592973490424158,0.01537255434319342,-0.030183796484937808
LRRC20,0.2023721745006225,0.3490008428162253,0.5938831493247535,-0.029494567341436278,-0.06231826937907906
SIX3,0.20280192493786353,0.34866408014832484,0.5938831493247535,0.05291809614929648,0.017650269522885453
BLTP1,0.20284991130692168,0.3486265100040419,0.5938831493247535,-0.031872459074552315,-0.07650888829691432
MRPS11,0.20308957438048564,-0.34843896907351846,0.5938831493247535,-0.6275061025146786,-0.4850310974176649
PIGT,0.20068215209587933,-0.3503303954284072,0.5938831493247535,0.004777324921262622,0.05536966790060939
SPSB1,0.21542979564186426,-0.33899769885853726,0.5939707222697115,-0.06482688680685562,-0.007840386652527445
ASF1A,0.21351102982849604,-0.34043888806894956,0.5939707222697115,-0.20578975832573576,-0.11707266282695525
OVCA2,0.21055379316816963,-0.34267897624576527,0.5939707222697115,-0.010964375585167973,0.054836478432439134
MPND,0.2154011089699997,0.3390191754393623,0.5939707222697115,0.04528794907604599,-0.014784295292450378
COPRS,0.21479364528483377,0.33947445684644295,0.5939707222697115,-0.18849063313615366,-0.23844610506382202
