feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
ERBB2,0.01198791126230658,-1.0302479452337356,0.21494603681949703,-0.7239255605056734,-0.380810421311888
LRRC47,0.01241201854898296,1.025193491732173,0.2174924159378605,0.20635922006449983,0.08659938351878048
FAR1,0.013800501098137262,1.0096531562832933,0.23644858548141842,0.15964382133939167,-0.024247959497181906
FAR2,0.016751569056948003,0.9807523981424063,0.2483742258251329,-0.06296065776012437,-0.2184148648508426
COPS7A,0.014909260808276198,0.9982074449992338,0.2483742258251329,0.1483445250395112,-0.005318849980506799
VSIR,0.015650533519126052,-0.9909674166569421,0.2483742258251329,-0.058538481000617294,0.04559057005583818
CLPTM1,0.015993310116718982,-0.987721208825206,0.2483742258251329,-0.29476873196007264,-0.1605331456152226
CFLAR,0.016137548150398525,-0.9863735101715314,0.2483742258251329,-1.3443694035406908,-0.7504381619905187
ATF6B,0.016163375040969274,-0.986133314715715,0.2483742258251329,-0.30776033703073674,-0.17758254044805544
PDCD6,0.016537451093346794,-0.9826916696969714,0.2483742258251329,-0.4367324342366074,-0.24548541302405827
TGIF1,0.01723421281743131,-0.9764597649228813,0.2507090204196139,-0.4080777994297653,-0.1713057059772475
SLC4A7,0.01852738765070289,-0.9654578861181767,0.2608526493730472,-0.765538708553484,-0.44957731408040214
LSS,0.01860816564917976,0.9647932417844306,0.2608526493730472,0.017407827967381353,-0.13419470674471728
NFE2L2,0.02041066857186835,-0.9505823949884313,0.28027612870542307,-0.4752449582317842,-0.22723093800352231
EFR3A,0.020720803289505985,-0.9482487837883123,0.28027612870542307,-0.9098007103737068,-0.5119885256184374
MECP2,0.021513191255551803,-0.9424220552900938,0.2859770768625938,0.011273477041131665,0.09360346054333847
ZNF786,0.023409189407855312,-0.9292048052574238,0.3059065259907872,-0.22103919934866934,-0.11455354450906698
CCDC183,0.024692538438632252,-0.9207772882454672,0.31729911893642443,-0.1120713001601741,-0.024577418887349392
SHMT2,0.025321851260052132,-0.9167827942781623,0.3200515954344294,-0.2345662382187944,-0.1049303394763965
TAF5L,0.02832771403461206,-0.898813270659015,0.3522688309788048,-0.6785868595842371,-0.30007607481046494
ASF1A,0.029541935521519593,-0.8920188547125192,0.3572010242627373,-0.31555982062453686,-0.1249242795374667
SETDB2,0.02965092808406639,-0.8914208020338149,0.3572010242627373,-0.1439138429358502,-0.028037293306737356
NABP1,0.030397564232675995,-0.8873740795421535,0.3605618772829722,-0.08320275326872589,0.01972584468634597
RARG,0.03090205756184111,-0.884687901390052,0.3609922178815075,-0.1740379452891635,-0.03154090936728693
AGPAT2,0.03242839510325943,-0.8767842667384036,0.3676807738913679,-0.21061290898450213,-0.08045133976547802
SLC7A5,0.032078646772472595,-0.8785666629259042,0.3676807738913679,-0.5897384663101776,-0.27430691619747305
ETS1,0.03413871448179638,-0.8682984483249714,0.37804045369102734,-0.12227166428513243,0.01679005126659106
CHAC1,0.03432273898621519,-0.8674072391030344,0.37804045369102734,-0.046868733100703434,0.07057945424372536
OSBPL11,0.03510164045527422,-0.8636797955712066,0.38117415198614674,-0.1079750387710942,-0.015039251210329825
SPRING1,0.036426789207745544,-0.8574976861271767,0.39007020109960855,-0.3687313375749873,-0.18928423592200902
EGFR,0.03788958831213291,-0.8508923937225837,0.4001763368308832,-0.698560432450968,-0.3800481528060072
ATM,0.03894605175943979,-0.8462557343634521,0.40577575549362266,-0.30724797188474884,-0.13276110519503878
HDDC2,0.04040268974681116,-0.8400351421097934,0.41485888133951854,-0.0834572953133873,-0.0026714956932145776
BCAT1,0.040894001273415574,-0.8379799326562721,0.41485888133951854,-0.13253155762065436,-0.03214053607803392
TPK1,0.04276479325687027,-0.8303410826389783,0.42820331949411655,-0.33344434075700496,-0.13819830486149484
ACSL3,0.04650762084656206,-0.8158706657848469,0.45970994452178654,-0.6331248477458918,-0.3514295517917985
CLPB,0.05040913913781684,0.8017965101250959,0.4617773595960805,-0.07694229011015137,-0.27364264627250146
BARHL2,0.04955866899098725,-0.8047843529976743,0.4617773595960805,-0.2751482796436579,-0.16284651120823682
MYH11,0.049702682117962305,-0.804275398503209,0.4617773595960805,-0.10587568965085888,0.029733207016594803
DOCK5,0.050151652162153525,-0.8026966092854276,0.4617773595960805,-0.27460990430303994,-0.09134016429242378
ATF4,0.05048623499010071,-0.8015277561851293,0.4617773595960805,-0.7011886590109059,-0.44136414926016204
SUCO,0.05090930682965868,-0.8000590393211628,0.4617773595960805,-0.332334706184654,-0.1490034862836761
MEGF6,0.04944662732294555,0.8051811775613519,0.4617773595960805,0.1671953113453117,0.059382673931071425
CRK,0.0522467110212318,-0.7954825129564614,0.46646806277732755,-0.32019935681264095,-0.11925274214034928
DIO3,0.05324381812111475,-0.7921338877584647,0.46646806277732755,-0.12536226382753435,-0.02838992002805617
LINGO4,0.05399188616825639,-0.7896558950569433,0.46646806277732755,-0.07040512156319902,0.021031597399720322
EIPR1,0.054744344991913614,-0.7871921391775148,0.46646806277732755,-0.30871303935355826,-0.13094231840379172
CNMD,0.05503521817691078,-0.7862473168498173,0.46646806277732755,-0.07881557022193698,0.00610274723259123
RAD51D,0.055056541780462785,-0.7861782170849348,0.46646806277732755,-0.7984404598050908,-0.5419310699258776
PYCARD,0.0562955077702884,-0.7822011395489048,0.47178083142274296,-0.02058299208009015,0.07234361163376624
RIC1,0.05747843201460575,-0.7784714802032147,0.4765147428307638,-0.9585450833475467,-0.5862705212357538
COQ9,0.06790309179339904,-0.7480973220258653,0.4974682095564559,-0.20689909745516966,-0.10719478819262188
ROGDI,0.07205760774251398,0.7370599992104091,0.4974682095564559,0.09616373914514319,0.009126754810255204
CDK8,0.07039514023239989,0.7414122830275408,0.4974682095564559,0.10313719501141665,-0.08628935242589161
PRSS8,0.06105188796497432,-0.7675798807856976,0.4974682095564559,-0.05248883730391734,0.01591987869266882
RHPN2,0.061300134026197925,-0.7668430954486636,0.4974682095564559,-0.10956233821524652,-0.01225066799499061
BRK1,0.0627196110951026,-0.7626770192025212,0.4974682095564559,-0.41685082636026766,-0.21928841773267413
MARK3,0.06306774001246576,-0.7616672213613449,0.4974682095564559,-0.13298913292370923,-0.016373513535475476
MTR,0.06425360469911741,-0.7582617115418121,0.4974682095564559,-0.3144456210631547,-0.17326517213620876
NTRK1,0.0646331455038655,-0.7571827438773533,0.4974682095564559,-0.053529391525509847,0.02064724788947531
ARHGEF7,0.06515607515126245,-0.7557046908877502,0.4974682095564559,-0.6308339409315139,-0.3643722482790592
RAB6A,0.0653724641585441,-0.7550959354740779,0.4974682095564559,-0.8005030819363981,-0.5006492163411517
DYNLT3,0.066816882363615,-0.7510744995647918,0.4974682095564559,-0.24285300383969935,-0.15076323666945338
MYG1,0.06886209086377235,-0.7455012414465059,0.4974682095564559,-0.416116804200422,-0.30725302910423086
NUP188,0.07007920338732031,-0.7422489210517725,0.4974682095564559,-0.4469501352064878,-0.31550271937562857
TLE1,0.07132020741868572,-0.7389802065243433,0.4974682095564559,-0.16673151093017782,-0.07667345909269348
KLHL21,0.07220119169315536,-0.7366879797620626,0.4974682095564559,-0.09238166143643696,0.008897422387043025
SEMA4B,0.07009773650674683,-0.7421997576862964,0.4974682095564559,-0.1606607426488689,-0.07004500864462113
MAP2K3,0.07226516144010774,-0.7365224324016106,0.4974682095564559,-0.16393257377318668,-0.040109518296070824
CLPP,0.06913211174101966,0.74477564543431,0.4974682095564559,0.05032059588333513,-0.08117472023859507
GALNT16,0.07323700202640755,-0.7340220636115101,0.4996967129412409,-0.2001809912450556,-0.11593208560530197
BCAR3,0.07611453062038544,-0.7267747008090689,0.5074958043126307,-0.28450265401215763,-0.14545226775156814
SLC35B2,0.0770129819774031,-0.7245577535554412,0.5074958043126307,-0.501133679071479,-0.2931494906896796
BRAP,0.07667536967571387,0.7253883299372541,0.5074958043126307,-0.10823025338256209,-0.27641582073772825
RAB11A,0.07641076538754159,0.7260413852774548,0.5074958043126307,-0.035691302558424516,-0.1947169942202704
TFRC,0.07857770606809657,-0.7207466486296259,0.5134187404957835,-1.124104473681373,-0.7442848862818141
KMT2D,0.08230471126830773,0.7119119488502004,0.5253135649370648,-0.146323370718666,-0.3682796357480069
ONECUT2,0.08209186904806635,-0.712407631164338,0.5253135649370648,0.013545919194647928,0.10135575109831894
TXLNB,0.0824422066892151,-0.7115922926641965,0.5253135649370648,-0.02009709564402912,0.04105599430457205
DYDC2,0.08396922068071987,-0.7080709841691514,0.5300088029137812,-0.10684040406819824,-0.03250895137632762
SPAG17,0.08455393353877441,-0.706736371231404,0.5300088029137812,-0.21749511538245267,-0.11792333040422813
KRAS,0.0865065480720284,-0.702332993865119,0.5378753916414023,-1.1968978244295367,-0.759779370143822
PLEKHG1,0.08864772372964412,-0.6975958312109612,0.5467791599644449,0.014953919657957386,0.09586469237307656
MRPS26,0.08981851424769327,0.6950445019228177,0.5496037657537421,-0.2897336517945008,-0.46085543575485716
SNX17,0.09249665851935114,-0.6893076615486744,0.5571478415501542,-0.2790089678004916,-0.1791737060113359
PGLYRP1,0.09212851078310916,-0.6900882777322351,0.5571478415501542,-0.19236791985763643,-0.10815430732251803
SEC11C,0.09431867587281496,-0.6854806386730412,0.5637185976584522,-0.049325292191450924,0.017814247689791403
OLFM2,0.10055568047280981,0.6728135295617265,0.5742846640336028,0.017297772601277583,-0.04987179503685624
ARL4C,0.09915391304677336,-0.6756045326606053,0.5742846640336028,-0.15390046651454545,-0.05969078288258306
PIGT,0.09806527999192373,-0.6777938998328508,0.5742846640336028,-0.0069569470173689585,0.07863112891788537
MBTPS2,0.09983981476427667,-0.6742349512788738,0.5742846640336028,-0.8854424603393153,-0.6572489746800209
MYH9,0.09934606744824097,-0.6752200850891336,0.5742846640336028,-0.8666230038392517,-0.5669788730996872
CCND1,0.09800262592179378,-0.6779204948320525,0.5742846640336028,-1.6957674279413644,-1.1261305987657855
YIF1B,0.10279757038837462,-0.6684136494126214,0.5827715203635061,-0.13288393236467252,-0.050474733605082464
B3GNT2,0.10407673696901476,-0.6659373379207307,0.5857165270300028,-0.23901911317702584,-0.11535017088602638
SLC3A2,0.10522228238512563,-0.6637401684306253,0.587872316803854,-0.6087386636106668,-0.4301408972557332
PIGU,0.10724717192696637,-0.6599024651318054,0.5948746011200796,-0.26852854176385815,-0.18120176751459452
MYH3,0.11308015057708785,0.6491594453277788,0.6119479349258732,-0.001072299829584053,-0.08186565311290112
FADD,0.11165373584410647,-0.6517453531296518,0.6119479349258732,-0.5455483076651796,-0.3714159053179196
CXCL12,0.11287727799204865,-0.6495256509301907,0.6119479349258732,-0.09910037217905227,-0.012519225305604464
UXS1,0.11429377772934596,-0.6469794837407629,0.6119479349258732,-0.6459493266147636,-0.40993212901346615
RAF1,0.11369904579434989,-0.6480454700319451,0.6119479349258732,-0.46279838307515914,-0.28427847742587464
SREBF2,0.11999133375902236,-0.6369824023412406,0.638022885022112,-0.27087123823260056,-0.13824926194687992
GPX4,0.12188894026267644,0.6337355772342682,0.6400090872070918,-0.28732843229745936,-0.645818431103218
H3-5,0.12202507888384241,-0.6335041685413729,0.6400090872070918,-0.06852542922040745,0.03621630387197472
PGBD1,0.123180399727132,0.6315484404264788,0.6417032985785052,0.12033333882848894,0.05927653118964881
RAD9A,0.12602342634893443,0.6267961009349317,0.6514555553720593,-0.3785589451648887,-0.7124673688198221
ZNF205,0.12674232594787146,-0.6256076754770008,0.6514555553720593,-0.21039565923212447,-0.1253995405968142
MDM2,0.13262634288578792,0.6160728732991911,0.6535846938245337,-0.24592323619286757,-0.5654950585626833
TXNRD1,0.13091002501531976,0.6188195508217541,0.6535846938245337,-0.29245750465647097,-0.5629920580598295
CCN4,0.12903108625601492,0.6218587338174608,0.6535846938245337,0.1264823207850734,0.0698236077134376
NTHL1,0.1330905277956573,-0.615334763463161,0.6535846938245337,-0.12795122655314806,-0.05075534088171264
LRRC8C,0.13052383564859224,-0.6194414312223345,0.6535846938245337,-0.14860794385499254,-0.08009771396774248
WDR1,0.1309805009148868,-0.6187062173290266,0.6535846938245337,-1.0289141380384443,-0.7059156774964136
RBBP7,0.13232580906900068,-0.6165518272053127,0.6535846938245337,-0.30268437394529885,-0.16068609304435102
SCRT1,0.13538862474299473,-0.6117096159482801,0.6606622131446136,-0.26892580394719284,-0.16163933757441812
SIX3,0.13781518027659018,-0.6079331325800414,0.6682736100204467,-0.016669619530990182,0.04638660537949299
PSEN1,0.1401312602438286,-0.6043761637841577,0.6752575102999491,-0.16180957475886953,-0.08451209283789718
SPATA7,0.15269504922657534,0.585831285775917,0.6976986299066817,0.09339026742144864,0.030651922934634316
RPP25L,0.1465667831435185,0.5947246934652722,0.6976986299066817,-0.13145391456331926,-0.39797032576282165
KCNK5,0.15324726106971048,-0.5850433732538576,0.6976986299066817,-0.015622240626148004,0.06308212121551535
TIFA,0.1515294117790931,-0.5875016089798696,0.6976986299066817,0.07016769672484144,0.12583703210990074
TDG,0.14663173128963716,-0.5946289621588461,0.6976986299066817,-0.23821643885180457,-0.15449004820397677
PIGM,0.14964368325018929,-0.5902246769778028,0.6976986299066817,-0.2242835521834902,-0.15017336167568726
PITRM1,0.1496660410618254,-0.5901922383221331,0.6976986299066817,-0.45951171882882796,-0.29713169592760746
SAV1,0.15005061112189455,-0.5896348492423469,0.6976986299066817,-0.01645467829956158,0.07308657681543199
CHCHD7,0.1502548967815112,-0.5893392048062934,0.6976986299066817,-0.13534803376004503,-0.05766799837506526
HS6ST1,0.15383757079654461,-0.5842034890686636,0.6976986299066817,-0.4671190131013538,-0.3499597776866977
MTX2,0.1600541176035871,-0.575504069578604,0.7215789152422715,-0.21827598965019837,-0.08303581001156765
CLIC3,0.16528315561892853,-0.5683825895355626,0.7215789152422715,-0.08449666825733482,-0.024447691762195127
NEK1,0.16631939921154681,-0.566991562835487,0.7215789152422715,-0.21851103306517414,-0.11995146177462158
AMER3,0.16752610353873748,-0.5653799139912227,0.7215789152422715,-0.12032038174151544,-0.05870908020747971
FCHO2,0.16189127965242908,0.5729822546199519,0.7215789152422715,-0.048228729651613865,-0.19534432322102988
DGKD,0.16446485404898764,0.569485708148007,0.7215789152422715,0.007206219717409136,-0.0889584286054142
MCTS1,0.1653096015698898,0.5683470075806997,0.7215789152422715,0.047938190891288625,-0.06777959855217087
C6orf226,0.16598550656903197,0.5674390570671732,0.7215789152422715,0.008178184167988751,-0.06486171901317034
PDCD6IP,0.16690810076686,0.566204210007947,0.7215789152422715,-0.20853137172905825,-0.3924739976250354
PEDS1,0.16863133195086957,0.5639114380395377,0.722304205189558,0.06916644777596426,-0.029868547516486165
SLC30A9,0.17503917653063059,0.5555369951288471,0.7227888740861091,-0.11149068376912297,-0.25605012053342063
LENEP,0.1763424494536126,0.5538619160387609,0.7227888740861091,0.05112794015932523,-0.02817442936498506
CMTM5,0.17802267488262333,0.5517159260932756,0.7227888740861091,-0.07178292213785557,-0.13156581183270522
DAO,0.17993646687530934,-0.5492899356505115,0.7227888740861091,-0.0973574571718361,-0.031553036808880275
GLS,0.17896986960733774,-0.5505128137950391,0.7227888740861091,-0.3274010369450406,-0.1964140623508925
MAPK7,0.1809315858607251,-0.5480360697428489,0.7227888740861091,-0.07670707752440512,-0.00571959006681462
C1orf116,0.17571311341558815,-0.5546696345355808,0.7227888740861091,-0.02443048051313636,0.03738949502171899
TUBB4B,0.17220169798198556,-0.5592164759101196,0.7227888740861091,-0.6160807772352322,-0.4168128383900426
SLC25A32,0.16983739724777594,-0.5623172130620836,0.7227888740861091,-0.03848734951890179,0.039253885872374925
MCL1,0.17839474722508714,0.5512427580049676,0.7227888740861091,-0.3537116354528214,-0.6269932230884577
VCPIP1,0.17908366678718593,0.5503685897555576,0.7227888740861091,-0.34256947637101137,-0.465174071243731
PTGS2,0.18030039728029784,-0.5488307806374175,0.7227888740861091,-0.0445576870701517,0.0012905852144429373
MAGEB17,0.17845758989669966,-0.5511629129675066,0.7227888740861091,0.1082376900067701,0.15976701049760816
NOG,0.18269868683381593,0.5458220709870146,0.7260860182931551,0.05004668783664992,-0.010628069861774612
SLC7A4,0.18575186893308937,-0.5420339060410984,0.7344343125508304,-0.09616257756919266,-0.03169203513346565
CAB39,0.18808126441159623,0.5391746549771225,0.7398502799047995,0.01378289248469955,-0.18491499885347412
TGFBR1,0.19249859149375945,0.5338235762138072,0.7495358009113531,-0.009949141776767735,-0.1377319911877133
STXBP1,0.19443211437389188,-0.5315097706441656,0.7495358009113531,-0.20808125723608736,-0.13516340998934223
WRAP73,0.19356520878207417,0.5325450756484698,0.7495358009113531,-0.06566002720628036,-0.15829835479449336
PHKA2,0.1923328120947136,0.534022755401153,0.7495358009113531,0.03316032625659948,-0.026210060453542544
ITGB5,0.19959586069377572,-0.5254121423974931,0.751779975257224,-0.5797242751930425,-0.38671065796195764
FAM83H,0.19901313698304782,-0.5260944258607352,0.751779975257224,-0.16164827158161207,-0.07927088600729759
FLOT1,0.19975420349235568,-0.5252269981804654,0.751779975257224,-0.19852311133703338,-0.10092912932369538
ITGB1,0.20011998305378148,-0.5247997160317298,0.751779975257224,-0.4446293784169537,-0.25673171952289264
HLTF,0.20086468859012727,-0.523931556323165,0.751779975257224,0.008357664548189153,0.07530654778023572
YIPF6,0.19863054852227804,0.5265431759270277,0.751779975257224,0.03555925326757459,-0.042403158656381224
PTEN,0.20407311508330006,0.5202179002507566,0.7579811918712628,0.6213690672775672,0.4087903736565904
PRDM16,0.20448779235956246,0.5197410377474627,0.7579811918712628,-0.07210438537236664,-0.1361513725648181
TLN1,0.21107138970201406,-0.5122626836932387,0.7686478529031852,-0.4356067056560231,-0.26368422481754594
KEAP1,0.21031856006998456,0.5131091805464666,0.7686478529031852,0.051960061757723754,-0.1835112495957891
ID1,0.20881090665358815,-0.5148110419378747,0.7686478529031852,-0.10235486058930243,-0.016784306500138162
CBFB,0.21135323581773705,0.5119463328034537,0.7686478529031852,-0.023212915144571817,-0.2514103560378491
ISG15,0.21853242687898175,-0.503989071925888,0.7764447056391471,-0.14287209663405973,-0.05805784076566696
SLC20A1,0.2167340542930207,-0.5059644369818357,0.7764447056391471,-0.4617127384786721,-0.3502601910872853
RAB5C,0.21482795100217725,-0.5080710715447723,0.7764447056391471,-0.2331910270027966,-0.1383980875627922
DNAJC19,0.2160479931174162,0.5067211304296817,0.7764447056391471,-0.13013542611192463,-0.28177033168922133
HCST,0.2184527474954189,0.5040763449785985,0.7764447056391471,0.037930613959259084,-0.014999240602912512
TRIP4,0.22038319625065755,0.5019683265885517,0.7777641744610692,-0.0672998625114094,-0.13576198685710453
ADIPOR1,0.22092134138388345,0.50138304695229,0.7777641744610692,0.08028095424734162,0.011076806310406402
TEAD1,0.22553158585416272,-0.4964104263211077,0.790385694061634,-0.3796254504059968,-0.22296554844400784
C1orf43,0.22804391090061676,0.49373118017378054,0.7955740059021518,-0.13882041542915974,-0.2097360898719531
SNAP23,0.2295461968713158,-0.4921391304138128,0.7972077377828131,-1.0256133126558111,-0.7241897562782255
CDAN1,0.23324101729648508,0.4882548553368882,0.8047893470068059,-0.5747484768714631,-0.8656085168188655
KHSRP,0.23381687902662068,-0.4876534131153478,0.8047893470068059,-0.3732316311470148,-0.25653952584812
FAM221B,0.2363737448875241,0.48499558561622874,0.8059751303055648,0.03742692870414288,-0.010892312101815486
FLOT2,0.24092245865819836,0.4803171262193284,0.8059751303055648,-0.10592075935670814,-0.16615242130504593
LCMT2,0.2418952665973862,0.4793246794436633,0.8059751303055648,-0.11429248397229157,-0.18521455354654556
ATP5MK,0.247588196081206,0.47357243464017884,0.8059751303055648,-0.11571531681169654,-0.19468611727331633
SMARCC1,0.24775111009392847,0.473409196475082,0.8059751303055648,-0.2099798530455834,-0.3046794616099476
CFAP410,0.24333281767048628,-0.4778632422999834,0.8059751303055648,-0.1469596433081566,-0.0500154525293322
LRRC32,0.23819888860275734,-0.48311080327684164,0.8059751303055648,-0.048245672546549746,0.017818693185291366
DYNLT2B,0.23840864392988015,-0.48289484912615777,0.8059751303055648,-0.07608294517300897,-0.012268692960094571
SLC12A7,0.24427387635235823,-0.4769098350972873,0.8059751303055648,-0.1356191375480388,-0.05982383933974597
TRAPPC14,0.24537405503753462,-0.4757984885506222,0.8059751303055648,-0.20092945741278315,-0.1311999570697282
ATP8B1,0.24591188534482714,-0.47525647235788626,0.8059751303055648,0.03630271502319923,0.08903312554247962
EPS8L2,0.2462355252416669,-0.4749307146043393,0.8059751303055648,-0.2101271196894521,-0.1559895828163409
PAXIP1,0.23785037513869883,-0.4834699136946257,0.8059751303055648,-0.36201173585485963,-0.18045266673018998
CENPP,0.25394522964756594,0.4672576930688681,0.8226545044465265,-0.3971382846567996,-0.5198126048083267
NLRP1,0.25549079255863044,0.4657391207639704,0.8241983308062931,0.024402501140270413,-0.019648139171099747
IPPK,0.2586879133454671,-0.4626179988788602,0.8310349216223131,-0.6400578300509102,-0.49167799948855095
FERMT2,0.2726182543884403,0.4493218991301124,0.8365043614668622,-0.25915247794212043,-0.5036598504024669
GBA1,0.27169979667338945,0.4501839470103878,0.8365043614668622,0.041197538756330886,-0.017075283231176
SLC39A6,0.2690697508369311,0.45266357261161305,0.8365043614668622,0.028014567432800046,-0.0447295160817783
C19orf25,0.26883645258674743,0.45288433040252263,0.8365043614668622,-0.08655351742559136,-0.21212959839126058
MYH7,0.2661600569257866,0.4554263433147511,0.8365043614668622,0.03948865017228733,-0.023304393686411233
XDH,0.2631064648187363,0.45834822603940556,0.8365043614668622,0.003611595158137319,-0.03530589137814678
CCSAP,0.27340998584909115,0.4485803898069712,0.8365043614668622,0.0759220964346702,0.0005302636832793118
BEX3,0.27268813464043845,0.4492563923095702,0.8365043614668622,0.2605285146467514,0.2088462400292032
SPOCK3,0.27025087684915583,-0.4515479496263544,0.8365043614668622,0.03840522407340337,0.082415197141755
ACTG2,0.2688507396607983,-0.452870807515255,0.8365043614668622,-0.08791952254481199,-0.03514958920028584
AMPH,0.2650972602294176,-0.4564406616073522,0.8365043614668622,-0.00017504613724058973,0.04533484334279861
RAB1A,0.2623057738143415,-0.45911825406693035,0.8365043614668622,-0.38039217057538544,-0.2917894672871131
CATSPERG,0.27662587626923785,0.445583505886214,0.83967933308497,0.06750684140187474,0.009466716904520694
PTGER4,0.27615089794203196,0.4460246336904803,0.83967933308497,0.047285530043511916,-0.015721116589261272
TPM3,0.2781835711544277,-0.4441404408675386,0.841096209255152,-0.1397891869141539,-0.06846771009542661
SPSB1,0.280012774577085,-0.44245286102977804,0.8411715783989628,-0.057147271689059066,-0.002436749402356795
TOPORS,0.2803905261329876,-0.4421052919442829,0.8411715783989628,-0.007094143917621067,0.049003169528350835
LRP8,0.290649584521218,0.4327849582530608,0.843881216888653,-0.010928130882245769,-0.1101857307605494
ATP7A,0.29097813452020915,0.4324901720086508,0.843881216888653,-0.07783469069818508,-0.1504762677514
CLPX,0.2874777124220647,0.4356424930042511,0.843881216888653,-0.14924084096547638,-0.22336746528747234
VAC14,0.29273628409556096,-0.43091649604457244,0.843881216888653,-0.21933592150064748,-0.1329576253119632
C6orf136,0.29333354880176266,-0.430383346078556,0.843881216888653,-0.21281380736473407,-0.1459106668439292
