feature,p-value,effect_size,q-value
GPR27,4.5512515605699977e-11,0.3992695255219161,3.5683409165240908e-09
KCNG1,4.838466511038212e-11,0.39871785778371654,3.760540319622568e-09
TMEM40,5.5935398321229454e-11,0.39740764690549263,4.305765815690797e-09
PTPRS,5.636323567194263e-11,0.3973386884382177,4.305765815690797e-09
COL28A1,6.03606343463354e-11,0.3967180622327432,4.572062286335133e-09
CNTN1,6.175372863707159e-11,0.3965111868309184,4.638275853429798e-09
BASP1,8.618508226156682e-11,0.3934770142708209,6.419352210449035e-09
NKX2-1,9.223860830597237e-11,0.39285638806534645,6.813460173874224e-09
FAM83B,1.2550174837964577e-10,0.3900290909070738,9.046246992074789e-09
ADCY1,1.468220534828646e-10,0.3885809630943,1.049836411223875e-08
PLEKHG4B,1.6055375091034208e-10,0.38775346148700074,1.1294916569697813e-08
CGB7,1.6788247150595604e-10,0.3873397106833511,1.1628702088659978e-08
RNASE7,1.7423857883087729e-10,0.38699491834697636,1.1888125325117414e-08
WNT9A,1.7816447154900485e-10,0.3867880429451515,1.2063894293219737e-08
COL7A1,1.849004996370904e-10,0.3864432506087768,1.2425869667340707e-08
KLC3,1.876640262525021e-10,0.3863053336742269,1.251747064660346e-08
EGFR,1.9912730953540413e-10,0.3857536659360274,1.3183702908351424e-08
PANX2,2.1442163837405011e-10,0.38506408126327796,1.4091916204318087e-08
SETBP1,2.2747793175206434e-10,0.3845124135250784,1.4840859518247818e-08
DUOXA1,2.448939984882968e-10,0.383822828852329,1.574721265099566e-08
S100A2,2.448939984882968e-10,0.383822828852329,1.574721265099566e-08
GLI3,2.540837981010016e-10,0.3834780365159543,1.62214356244768e-08
BCAM,2.6361011294329774e-10,0.3831332441795796,1.6592585841459118e-08
MAPK10,3.0088094202791495e-10,0.3818919917686306,1.8806110908010517e-08
MMRN2,3.5089278376715276e-10,0.38044386395585683,2.1779720147991748e-08
TMTC3,3.6661470018120424e-10,0.3800301131522072,2.2598635794617955e-08
DLX6,3.8023985496981685e-10,0.37968532081583245,2.327797139534399e-08
HS6ST1,3.9149476409707383e-10,0.3794094869467327,2.3803946948977186e-08
CCNA1,4.030746571388932e-10,0.3791336530776329,2.434244111829343e-08
AMOTL1,4.594567799255035e-10,0.37789240066668395,2.756123959043054e-08
DUOX1,4.869207667900051e-10,0.37734073292848447,2.901398542379377e-08
KRT15,5.012471719681119e-10,0.3770648990593846,2.947465278323016e-08
LTO1,5.122611246381887e-10,0.3768580236575598,2.9925424392262296e-08
SLC6A11,5.834778978923397e-10,0.37561677124661086,3.386445098286839e-08
MKRN3,6.454633012881318e-10,0.37465135270476163,3.6746184630021163e-08
AP3B2,7.241871851549772e-10,0.37354801722836256,4.045490663071991e-08
SH3BP1,7.294069129427781e-10,0.37347905876108767,4.049340986262454e-08
RXRA,7.452872651594632e-10,0.3732721833592628,4.1119614666637544e-08
GLTP,7.615046966494183e-10,0.373065307957438,4.125047865850001e-08
IL36RN,7.615046966494183e-10,0.373065307957438,4.125047865850001e-08
IRX2,7.949787855113691e-10,0.37265155715378834,4.280433966807601e-08
KCNK2,8.914154558197652e-10,0.37154822167738927,4.770940924620995e-08
LIMK2,9.371098580102351e-10,0.3710655124064647,4.985647566009215e-08
KRT14,9.505796752320433e-10,0.3709275954719148,5.0273852882982266e-08
TMPRSS11E,1.0281071753345106e-09,0.3701690523318904,5.3738139959882196e-08
RHOV,1.1357390775257995e-09,0.36920363379004123,5.9018813226311603e-08
OLFML2A,1.245471758437396e-09,0.368307173715467,6.43469744330257e-08
SLC7A5,1.254328304311246e-09,0.368238215248192,6.443210565479263e-08
PDZD2,1.299540100662546e-09,0.3678934229118173,6.63730823984105e-08
FBN2,1.3274255752698003e-09,0.3676865475099925,6.741210108955383e-08
EFNB3,1.3368496982446184e-09,0.3676175890427176,6.750713334977626e-08
JARID2,1.4551528649483404e-09,0.36679008743541824,7.30682938590352e-08
INKA1,1.5074034019906137e-09,0.3664452950990435,7.485095337217836e-08
GRHL2,1.5725209495907935e-09,0.3660315442953939,7.72263310299039e-08
FAM183A,1.5725209495907935e-09,0.3660315442953939,7.72263310299039e-08
HOXA1,1.6174471704205066e-09,0.3657557104262941,7.899859458589337e-08
TOM1L2,1.6871906111339605e-09,0.36534195962264443,8.195711783867032e-08
RGS20,1.74754127221361e-09,0.36499716728626974,8.397593489809272e-08
AMTN,1.8099935385816542e-09,0.364652374949895,8.651188367830388e-08
GBP6,1.8615162055867595e-09,0.36437654108079526,8.803297272769554e-08
SLC22A17,1.874618505203558e-09,0.36430758261352036,8.818600105004949e-08
JPH3,1.9010932152360447e-09,0.3641696656789704,8.896319977895166e-08
ADGRL3,1.955139980841433e-09,0.36389383180987067,9.007753169464293e-08
PPFIA1,1.955139980841433e-09,0.36389383180987067,9.007753169464293e-08
RYR1,2.010682644981125e-09,0.36361799794077093,9.216144349149383e-08
CYP4B1,2.024806735853374e-09,0.3635490394734959,9.233531941355844e-08
SPINK5,2.111603383604221e-09,0.3631352886698463,9.580462458200268e-08
HPSE,2.479171034545338e-09,0.36154924392252263,1.1191328639780926e-07
HK1,2.49649149846942e-09,0.3614802854552477,1.121288493131642e-07
FGFR2,2.6210780936080222e-09,0.3609975761843231,1.1655321393367414e-07
PLXNA1,2.8291841139441856e-09,0.3602390330442987,1.2456772221888242e-07
SLC3A2,2.9905521415596852e-09,0.3596873653060992,1.3038807337200228e-07
STON1,3.0959213862290982e-09,0.35934257296972444,1.3432691917531883e-07
NSG1,3.2495324133284117e-09,0.35885986369879985,1.3963615726119876e-07
SLC15A2,3.4105543415315273e-09,0.35837715442787527,1.4145033628563752e-07
MATK,3.4105543415315273e-09,0.35837715442787527,1.4145033628563752e-07
TIAM1,3.4105543415315273e-09,0.35837715442787527,1.4145033628563752e-07
SCGB1A1,3.3637719266728273e-09,0.35851507136242516,1.4145033628563752e-07
SLC1A3,3.3637719266728273e-09,0.35851507136242516,1.4145033628563752e-07
KRTDAP,3.3637719266728273e-09,0.35851507136242516,1.4145033628563752e-07
LHX6,3.3406155925049775e-09,0.3585840298297001,1.4145033628563752e-07
RAB38,3.782190145103563e-09,0.35734277741875115,1.5296477609473143e-07
GPC1,3.8877719002775885e-09,0.35706694354965135,1.5652660020126616e-07
GABRQ,3.996220370545307e-09,0.3567911096805516,1.5804521093776085e-07
LYPD3,4.0515431525077846e-09,0.3566531927460017,1.5952728060402897e-07
COL4A5,4.079483369500041e-09,0.35658423427872676,1.5992290507276912e-07
SDK1,4.222021504902685e-09,0.3562394419423521,1.647878961171188e-07
CERS4,4.2511052020590675e-09,0.3561704834750771,1.6520164476523456e-07
INSYN1,4.399473377586816e-09,0.3558256911387024,1.694935045209955e-07
FOXG1,4.4297459432967e-09,0.3557567326714275,1.6992733579908115e-07
LGALS7B,4.6474032641053515e-09,0.3552740234005029,1.7751491613065655e-07
KIF13A,4.908908884928026e-09,0.3547223556623033,1.8670564941909232e-07
LMX1B,5.184710766044051e-09,0.3541706879241038,1.9553141277173724e-07
DEF6,5.220228518377855e-09,0.3541017294568289,1.9604370797168602e-07
KRT16,5.4383593544339975e-09,0.3536879786531792,2.033809870708413e-07
GPNMB,5.5507248804508365e-09,0.3534811032513544,2.0671824575612323e-07
KREMEN2,5.861522168514631e-09,0.3529294355131548,2.164887815792718e-07
PKP1,5.901542466984776e-09,0.3528604770458799,2.1706990357987626e-07
PTPRZ1,6.023204738668578e-09,0.35265360164405507,2.206369014517203e-07
TBC1D32,6.0642983645122135e-09,0.3525846431767801,2.2123550523269455e-07
LAMC3,6.1056646564699834e-09,0.35251568470950523,2.2183914918507605e-07
FLRT2,6.359687464951906e-09,0.35210193390585554,2.2920518774895215e-07
NELL2,6.40301218623569e-09,0.3520329754385806,2.2983985108664497e-07
SCPEP1,6.806074304859923e-09,0.35141234923310616,2.43330768547352e-07
PLA2G4B,7.040550433287852e-09,0.3510675568967314,2.497160308441541e-07
VANGL2,7.79209590750394e-09,0.35003317988760724,2.7419587882389845e-07
KCNQ5,7.898015975203821e-09,0.3498952629530574,2.746788590909407e-07
WNT7A,8.168977994726662e-09,0.34955047061668265,2.8082432814179583e-07
THOC3,8.56356001610763e-09,0.34906776134575807,2.932609173332184e-07
FGFBP1,8.738283218263415e-09,0.3488608859439332,2.981021962016733e-07
MMP10,9.221327092448783e-09,0.34830921820573374,3.121978089102546e-07
DLX3,9.409079538645083e-09,0.3481023428039089,3.1735227515626325e-07
SOX7,9.730288496450237e-09,0.34775755046753415,3.2572778494858505e-07
GABRG2,9.795797323411288e-09,0.34768859200025926,3.266971510322764e-07
NXPH4,9.861734761670377e-09,0.34761963353298425,3.276735513004083e-07
SLC9A9,1.0062146012404076e-08,0.3474127581311594,3.3309430021802825e-07
CELSR1,1.0335528409787976e-08,0.34713692426205967,3.4088174511691855e-07
HTR7,1.0687422105731457e-08,0.346792131925685,3.511918337537785e-07
LTB4R,1.0831416191327587e-08,0.3466542149911351,3.546197725937215e-07
PTPN13,1.0904118529076738e-08,0.3465852565238602,3.5569712194484633e-07
PRDM11,1.097729502944362e-08,0.3465162980565852,3.5678204717515303e-07
FOXF2,1.1350395515821205e-08,0.3461715057202105,3.6757186637829687e-07
POU6F2,1.1735807510098024e-08,0.34582671338383575,3.7868103799731454e-07
FXYD3,1.1973127375755626e-08,0.34561983798201096,3.8494896577159637e-07
MPDZ,1.254515167261601e-08,0.34513712871108637,4.018945005370677e-07
MFAP5,1.2798354391716187e-08,0.3449302533092615,4.0708787029594053e-07
NRG1,1.2798354391716187e-08,0.3449302533092615,4.0708787029594053e-07
ANK3,1.3143693656316096e-08,0.3446544194401618,4.1658983652536614e-07
SFN,1.4047122985739578e-08,0.34396483476741235,4.4053749209312403e-07
KHDC1L,1.5110581297041935e-08,0.34320629162738797,4.722320826327302e-07
APCDD1L,1.5619443805750032e-08,0.3428614992910133,4.847450997770618e-07
SIX4,1.5619443805750032e-08,0.3428614992910133,4.847450997770618e-07
UCN2,1.6687579271920868e-08,0.34217191461826385,5.143227018359611e-07
PCSK1,1.6687579271920868e-08,0.34217191461826385,5.143227018359611e-07
LGALS7,1.7362160370775075e-08,0.34175816381461416,5.314485938150261e-07
TPD52L1,1.759284987623118e-08,0.34162024688006426,5.366719870094004e-07
ID4,1.782651476921931e-08,0.3414823299455144,5.401131830755329e-07
PPP1R14C,2.0469253842697066e-08,0.3400342021327406,6.118869259064428e-07
NGF,2.200153649973042e-08,0.3392756589927163,6.490090205762062e-07
ANKRD18B,2.2146230859975434e-08,0.3392067005254413,6.511283270607251e-07
SYTL1,2.258587802341023e-08,0.3389998251236165,6.618773041745594e-07
HRK,2.3956255368180673e-08,0.338379198918142,6.974625748560223e-07
RGMA,2.3956255368180673e-08,0.338379198918142,6.974625748560223e-07
JMJD7,2.427156621210547e-08,0.3382412819835921,7.043482428694762e-07
SNAI2,2.4914316649218063e-08,0.33796544811449236,7.206607191285148e-07
TOX2,2.5077567512344685e-08,0.3378964896472174,7.207180013676425e-07
ALDH3B2,2.5077567512344685e-08,0.3378964896472174,7.207180013676425e-07
WNT7B,2.5241856316288795e-08,0.33782753117994246,7.231144607531707e-07
BRMS1L,2.5573573325820644e-08,0.3376896142453926,7.302766721603352e-07
NFASC,2.5909519216285347e-08,0.3375516973108427,7.351723262068521e-07
SNCAIP,2.6079094265066125e-08,0.3374827388435678,7.376422295606362e-07
IRX3,2.624974613915393e-08,0.33741378037629277,7.377994685275403e-07
CEL,2.624974613915393e-08,0.33741378037629277,7.377994685275403e-07
B4GALNT1,2.6768229068071176e-08,0.337206904974468,7.500138915687153e-07
IGSF9,2.7835174798892124e-08,0.33679315417081834,7.750491973598062e-07
NRG4,3.169807973862618e-08,0.3354139848253195,8.717459590887409e-07
PPL,3.4931627113212195e-08,0.33437960781619536,9.547978077611334e-07
TWIST1,3.654798990897476e-08,0.3338968985452707,9.929055738796853e-07
ARHGAP30,3.750395022547814e-08,0.333621064676171,1.0127199610734851e-06
CHD3,3.750395022547814e-08,0.333621064676171,1.0127199610734851e-06
LRRC8D,3.7990979921762604e-08,0.33348314774162113,1.0227812606648016e-06
SOX21,3.9235540937771524e-08,0.3331383554052464,1.0499618709634787e-06
IL1A,3.9235540937771524e-08,0.3331383554052464,1.0499618709634787e-06
KAZN,3.974435759817885e-08,0.3330004384706965,1.0572472268229838e-06
HCLS1,4.104455192939429e-08,0.3326556461343218,1.0885940805487424e-06
EHD3,4.238594847668976e-08,0.33231085379794706,1.1175386651464692e-06
EPGN,4.6075561155594404e-08,0.33141439372337284,1.2076931542777208e-06
PYGL,4.757599552452116e-08,0.33106960138699815,1.2433749941466963e-06
OLR1,5.104553980705196e-08,0.33031105824697377,1.3262937058006698e-06
PARD6G,5.203356573916652e-08,0.3301041828451489,1.34804640746861e-06
MYH10,5.3040115743159336e-08,0.3298973074433241,1.3662033271249514e-06
PTGS1,5.337980666825e-08,0.3298283489760492,1.3710020459793636e-06
KCNH3,5.475977719089272e-08,0.3295525151069494,1.40241515338739e-06
GNA15,5.581738017961021e-08,0.3293456397051246,1.4254164115581603e-06
PLCH2,5.725835193144587e-08,0.3290698058360248,1.4580488591545957e-06
IL1RAP,5.83626710190499e-08,0.3288629304342,1.4819475953643977e-06
DUSP9,5.8735342664951866e-08,0.328793971966925,1.4829844427664966e-06
WNT4,5.911031971202835e-08,0.32872501349965005,1.4882479932003082e-06
EFEMP1,5.948761593382029e-08,0.32865605503237516,1.4935402000463082e-06
F11R,6.379495926477426e-08,0.3278975118923508,1.592735603096515e-06
CLDND1,6.543497226738724e-08,0.327621678023251,1.629130312328432e-06
KCTD1,6.669171145693447e-08,0.3274148026214262,1.6558069916724454e-06
NCBP3,6.840378670971973e-08,0.3271389687523264,1.6936095446301244e-06
PACSIN3,6.927571415405593e-08,0.3270010518177765,1.7104594837263865e-06
CAMKK1,7.241305381646407e-08,0.3265183425468519,1.7780985577240543e-06
HES2,7.473781407802397e-08,0.3261735502104772,1.8251545962551316e-06
C16orf74,7.521136327674989e-08,0.3261045917432023,1.831714345960737e-06
DGKA,7.664951225161052e-08,0.32589771634137743,1.8616666861546055e-06
FRRS1,7.762303600258467e-08,0.3257597994068276,1.8751207994354103e-06
TMCC2,7.81142777128171e-08,0.3256908409395526,1.8819013859761707e-06
CYP26A1,7.910580930799059e-08,0.32555292400500274,1.900665923641989e-06
TUB,8.061599568266763e-08,0.3253460486031779,1.9317580949374886e-06
HDGFL3,8.372057161627479e-08,0.32493229779952826,2.000787350551508e-06
CTSV,8.424913226261749e-08,0.3248633393322533,2.0080499844354005e-06
TUSC3,8.585427379233351e-08,0.3246564639304285,2.0354522524028563e-06
ATP10D,8.639587136951725e-08,0.3245875054631535,2.0428738050284265e-06
RNF152,9.492784090307841e-08,0.3235531284540294,2.221112675370981e-06
RBM20,9.55247585082956e-08,0.32348416998675444,2.229243581063045e-06
CCDC8,9.794897085641108e-08,0.3232083361176547,2.2798643268609433e-06
TUBB6,9.98061030828739e-08,0.32300146071582986,2.317057011310979e-06
MMP13,1.0106307790837973e-07,0.32286354378128,2.3401600786142436e-06
CTTN,1.036231575694881e-07,0.3225877099121802,2.3870716040105272e-06
PALMD,1.0427291969102033e-07,0.32251875144490527,2.3958646688903336e-06
NRXN2,1.0758133232587037e-07,0.3221739591085306,2.4529641538995646e-06
ENTPD3,1.0825509858512723e-07,0.3221050006412556,2.462045982579815e-06
KRT1,1.0893294781041048e-07,0.3220360421739807,2.4711743338310885e-06
GABRA3,1.1030099073440386e-07,0.3218981252394308,2.4958740637572192e-06
GAST,1.1099123255626619e-07,0.32182916677215584,2.4988403944279777e-06
HORMAD1,1.1099123255626619e-07,0.32182916677215584,2.4988403944279777e-06
FADD,1.1238427824160502e-07,0.32169124983760594,2.523845926943381e-06
CYP1A1,1.1308713104248104e-07,0.321622291370331,2.5332651059090115e-06
MMP2,1.1379423666915603e-07,0.3215533329030561,2.5427322183722913e-06
SNN,1.1739443052174185e-07,0.32120854056668136,2.616636957614286e-06
CACHD1,1.1886515707034544e-07,0.3210706236321315,2.642827795758078e-06
CALML3,1.2035370481548722e-07,0.3209327066975816,2.6692839048159422e-06
ANKRD13D,1.2262039714148715e-07,0.32072583129575677,2.712824528838149e-06
GRIP1,1.2415441364399815e-07,0.32058791436120687,2.739980615185322e-06
GALNT13,1.2570699013035288e-07,0.32044999742665703,2.767411521638163e-06
MDFI,1.3626631606445025e-07,0.31955353735208275,2.9778687848020938e-06
PRRG4,1.3626631606445025e-07,0.31955353735208275,2.9778687848020938e-06
TRPV4,1.405518994601009e-07,0.319208745015708,3.0491574693552958e-06
PCDH18,1.423023875185978e-07,0.31907082808115816,3.0796579652329953e-06
SLC16A8,1.4318552066679553e-07,0.3190018696138832,3.083836587276671e-06
PINLYP,1.440739538141839e-07,0.31893291114660827,3.0955120172864802e-06
N4BP3,1.4768130197570727e-07,0.3186570772775085,3.1578360695188313e-06
AP4S1,1.4859669830175245e-07,0.3185881188102335,3.1698264663987194e-06
TP53TG3D,1.504439820655124e-07,0.3184502018756837,3.193986488602256e-06
COL17A1,1.513759330492523e-07,0.31838124340840873,3.206156610412837e-06
GNB4,1.561200658236477e-07,0.31803645107203404,3.298820681635374e-06
IGSF3,1.5708599596109574e-07,0.3179674926047591,3.3036108985888797e-06
SLC6A15,1.5708599596109574e-07,0.3179674926047591,3.3036108985888797e-06
FST,1.5805770413942402e-07,0.31789853413748415,3.308477188754501e-06
BTBD11,1.5805770413942402e-07,0.31789853413748415,3.308477188754501e-06
KRT4,1.6401116974924834e-07,0.31748478333383445,3.4170905249855053e-06
NNAT,1.6401116974924834e-07,0.31748478333383445,3.4170905249855053e-06
HSPA2,1.7228729963088699e-07,0.316933115595635,3.5811718234903907e-06
SHROOM2,1.8660408819908921e-07,0.3160366555210607,3.860804028526527e-06
MR1,1.92411245425875e-07,0.31569186318468595,3.9626076304526975e-06
MIPOL1,1.9718237156658052e-07,0.3154160293155862,4.051531119682981e-06
IL6R,1.9839290335001282e-07,0.31534707084831126,4.067054518675263e-06
CROT,2.0707001662401938e-07,0.3148643615773867,4.235221529943902e-06
ARL4D,2.096158200887954e-07,0.3147264446428368,4.2387923075874505e-06
SLC2A9,2.096158200887954e-07,0.3147264446428368,4.2387923075874505e-06
SPRR1B,2.096158200887954e-07,0.3147264446428368,4.2387923075874505e-06
ALG1L,2.1219185860300703e-07,0.3145885277082869,4.281198266802882e-06
DYNC2H1,2.1349132385577766e-07,0.314519569241012,4.297714983385001e-06
ZNF362,2.339309050424089e-07,0.3134851922318878,4.677571430132105e-06
ZDBF2,2.5316378587285505e-07,0.3125887321573136,5.0172459382074905e-06
LYPD5,2.547049049694655e-07,0.31251977369003864,5.0366204438431035e-06
SRGAP3,2.6096049846482366e-07,0.3122439398209389,5.137587963168709e-06
SLC37A2,2.6096049846482366e-07,0.3122439398209389,5.137587963168709e-06
GAS1,2.6254743445070855e-07,0.3121749813536639,5.15747026180315e-06
SEMA3F,2.657493171521662e-07,0.31203706441911405,5.197521655811951e-06
ZYG11A,2.673643694558002e-07,0.31196810595183905,5.206324039642575e-06
ANOS1,2.673643694558002e-07,0.31196810595183905,5.206324039642575e-06
SERPINB3,2.689888999295653e-07,0.31189914748456415,5.226571277327076e-06
TGM1,2.772556078714353e-07,0.31155435514818947,5.375511113134249e-06
FBLN1,2.945313222469594e-07,0.31086477047544,5.6857904065730525e-06
RIMS2,2.963149811321371e-07,0.3107958120081651,5.695620002922669e-06
LRRC8C,2.9810906823029806e-07,0.31072685354089014,5.705564993238553e-06
GNAO1,2.999136421761896e-07,0.31065789507361524,5.727837892672612e-06
ICAM5,3.109646331602854e-07,0.31024414426996555,5.9136210450779385e-06
RIPK4,3.1473490130484245e-07,0.31010622733541565,5.97261262815856e-06
