feature,p-value,effect_size,q-value
ZBED2,1.1689253272254447e-16,0.5024266225155545,2.6119636436852558e-14
GPRC5A,1.6858285036711464e-16,0.4997778225987591,3.675106138003099e-14
HSH2D,2.483665730462384e-16,0.49695995034684914,5.28547721401733e-14
FAM83A,4.775794308419767e-16,0.492169567518602,9.701374892876334e-14
FAM25A,4.962099313716005e-16,0.491887780293411,9.855831925776368e-14
SLC37A2,5.915583460249481e-16,0.4905915590575325,1.1494235862545624e-13
ARL14EPL,6.384463831675762e-16,0.49002798460715047,1.2141348452663396e-13
ZNF185,8.083185994355381e-16,0.4882809038109662,1.5051565920322582e-13
PRSS22,9.12693830122584e-16,0.48737918469035507,1.6648280517623787e-13
IFIT3,9.99585353357376e-16,0.4867028953498967,1.7868587776616453e-13
PLAU,1.2076180582768237e-15,0.48529395922394164,2.075709654784279e-13
CASP4,1.1985320391838313e-15,0.4853503166689799,2.075709654784279e-13
TGFA,1.2352851810746034e-15,0.485124886888827,2.0832035751782652e-13
GSDMC,1.4802956906134437e-15,0.48377230820791023,2.4501634967968447e-13
SYTL3,2.3394682259701246e-15,0.48033450406058004,3.8018485461310865e-13
GJB3,2.5022298947452295e-15,0.47982728705523625,3.993737642720154e-13
PTGES,2.6961726887769584e-15,0.47926371260485423,4.1548950848773197e-13
LAMB3,2.6961726887769584e-15,0.47926371260485423,4.1548950848773197e-13
BIRC3,4.150090593586982e-15,0.47599498079263863,6.182251620913408e-13
RSAD2,4.956799832511749e-15,0.4746424021117218,7.262930639834429e-13
C19orf33,5.661343738530048e-15,0.47362796810103425,8.161466183061544e-13
INSIG2,6.856125819352227e-15,0.472162674530041,9.726992471963526e-13
TXK,7.112827930713232e-15,0.47188088730485,9.933508756986698e-13
IL23A,8.058406666174066e-15,0.4709228107392006,1.1074289021228458e-12
RTP4,8.177479026639944e-15,0.47081009584912425,1.1074289021228458e-12
ALS2CL,8.799308856686212e-15,0.47024652139874223,1.1738540680755427e-12
PCDH1,9.537134756873155e-15,0.46962658950332203,1.253572212601945e-12
IDO1,1.0798751149454535e-14,0.46866851293767264,1.3788462539117805e-12
TGM2,1.0957569464625478e-14,0.4685557980475962,1.3794190968284862e-12
RHOD,1.2047384051614816e-14,0.4678231512620996,1.4955488701851838e-12
MUC1,1.2863655104756664e-14,0.46731593425675577,1.5537209368420955e-12
EZR,1.2863655104756664e-14,0.46731593425675577,1.5537209368420955e-12
NTN4,1.393549535419995e-14,0.46669600236133557,1.6508468015128672e-12
KRT19,1.4037184707426483e-14,0.4666396449162974,1.6508468015128672e-12
PLAT,1.5539880612893795e-14,0.4658506406857626,1.803837050883698e-12
ALOX5,2.231507279766116e-14,0.46303276843385255,2.557078470070455e-12
MPZL2,2.3134631372485094e-14,0.4627509812086616,2.617434622876858e-12
B3GALT4,2.4157251839215378e-14,0.46241283653843235,2.6989689617363378e-12
UPK3B,3.386384537074468e-14,0.459764036621637,3.646687348478505e-12
SAMD9,3.79740353200237e-14,0.4588623175010258,4.040618186790141e-12
B3GNT3,3.992297156996083e-14,0.45846781538575837,4.1980178810859994e-12
GNA15,4.2878843131522875e-14,0.4579042409353764,4.405185056431627e-12
MKRN2OS,4.2878843131522875e-14,0.4579042409353764,4.405185056431627e-12
PTAFR,4.475457702445197e-14,0.45756609626514716,4.54564101641536e-12
TMOD3,4.840527192811151e-14,0.45694616436972696,4.8611946122860745e-12
CSF2,5.124270278925445e-14,0.45649530480942135,5.088969750337292e-12
CATSPER1,6.164129937382384e-14,0.4550300112384282,6.054394876958654e-12
ABLIM3,6.252212599187096e-14,0.45491729634835176,6.074160457775464e-12
ANXA3,6.904401842115607e-14,0.45412829211781697,6.635649856433258e-12
RHOF,7.203972559647007e-14,0.4537901474475878,6.849904972140952e-12
SH2D3A,7.516311175941893e-14,0.4534520027773586,7.071662030586173e-12
COX6B2,8.656675193670457e-14,0.45232485387659455,7.976635348559438e-12
CLDN9,9.487397439071132e-14,0.451592207091098,8.65289370514467e-12
TINAGL1,1.010791574666801e-13,0.45108499008575415,9.034455094371868e-12
APOL6,1.0323488458324783e-13,0.45091591775063955,9.135776221832367e-12
MBOAT2,1.0469707296339511e-13,0.45080320286056313,9.174337628890447e-12
RHBDL2,1.0997681495030847e-13,0.45040870074529576,9.543424971124826e-12
TMEM30B,1.1153278806403807e-13,0.45029598585521935,9.585385189580503e-12
GBP4,1.1311039092688601e-13,0.45018327096514293,9.628387372423877e-12
IL1RN,1.230470406044755e-13,0.44950698162468455,1.0375419329460397e-11
MACC1,1.2833218264498845e-13,0.44916883695445536,1.0719935032531838e-11
BATF,1.310577787377363e-13,0.4489997646193407,1.0846244688498954e-11
TTC9,1.4864708460443335e-13,0.44798533060865314,1.2189060937563534e-11
RNF39,1.5179601540677643e-13,0.44781625827353855,1.2334116233688799e-11
EPS8L1,1.5829177930486118e-13,0.44747811360330936,1.2746053364205849e-11
SPINT2,1.6277322732415792e-13,0.4472526838231565,1.2989884873422532e-11
RNF223,2.0199870022659095e-13,0.44550560302697234,1.597756090818823e-11
PLEKHA7,2.1503266597507733e-13,0.4449983860216285,1.685931551302843e-11
CLIP4,2.3048495199517713e-13,0.44443481157124654,1.7913691312459942e-11
DDX60,2.4702665880116597e-13,0.44387123712086457,1.903382996866225e-11
RBMS2,2.504722674746218e-13,0.4437585222307881,1.913436860417239e-11
A2ML1,3.3941769376196737e-13,0.4412787946491073,2.54556805268336e-11
ADRB2,3.417634440836912e-13,0.4412224372040691,2.54556805268336e-11
TNFRSF21,3.488966365972057e-13,0.4410533648689545,2.5737535378991624e-11
TMEM61,3.5130670353960374e-13,0.4409970074239163,2.5737535378991624e-11
SDC4,5.872993557681584e-13,0.43677019904605136,4.1332926313825193e-11
HSD11B1,6.035369043412928e-13,0.4365447692658985,4.214385039845683e-11
CMTM7,6.202149615296224e-13,0.4363193394857457,4.2972723458540816e-11
MUC20,6.287228295873308e-13,0.43620662459566933,4.322711269885818e-11
SAMD9L,6.730108550274757e-13,0.4356430501452873,4.591886276515708e-11
SAA1,7.058202611645846e-13,0.43524854803001994,4.7792587077947405e-11
IL1A,7.452417972266123e-13,0.4347976884697143,5.0082490102341816e-11
CDA,7.554301065948966e-13,0.4346849735796379,5.038831561750138e-11
ERP27,8.592965178660316e-13,0.43361418212391206,5.689179464212289e-11
DUSP10,9.009946470026074e-13,0.4332196800086447,5.921389819786253e-11
ZBP1,9.257071562236529e-13,0.43299425022849186,6.039394571041613e-11
UNC13D,9.70564492147565e-13,0.4325997481132245,6.286163355662997e-11
IFIT1,1.0524762058887507e-12,0.4319234587727661,6.767649157002629e-11
AMPD3,1.133499224991557e-12,0.4313035268773459,7.236582909267527e-11
C15orf48,1.27089880451385e-12,0.4303454503116965,8.056236535279993e-11
IRF1,1.5543147165744354e-12,0.42865472696055046,9.715010445274339e-11
NMI,1.6842916634908049e-12,0.4279784376200921,1.0451864735307391e-10
AIG1,1.6955922875582588e-12,0.4279220801750539,1.0451864735307391e-10
TMEM71,1.8127691538396032e-12,0.4273585057246719,1.1097623765081077e-10
SDR16C5,1.96389902544857e-12,0.4266822163842135,1.1941040469019946e-10
IFIH1,2.0992258859572037e-12,0.4261186419338315,1.2677622276138843e-10
ACSF2,2.2436874177886053e-12,0.42555506748344946,1.3280846450459969e-10
CAPN1,2.648860826837677e-12,0.42414613135749446,1.5575998730444182e-10
IKZF2,2.8680309088815246e-12,0.4234698420170361,1.675454919188436e-10
SEMA7A,3.383295383226939e-12,0.4220609058910811,1.9636294893040505e-10
BCAR3,3.4737577589027937e-12,0.42183547611092825,2.003125603166011e-10
GALNT3,3.6378071784699025e-12,0.4214409739956609,2.0842769590489738e-10
ITGB6,3.661854470353848e-12,0.42138461655062265,2.0846914175810635e-10
IFI44,4.519304564750739e-12,0.4195811783094002,2.5245965124838813e-10
REN,5.0519476981755655e-12,0.41862310174375084,2.804615436415727e-10
ACOT4,5.152128950895846e-12,0.41845402940863624,2.842575837228832e-10
MROH6,5.5363975011626725e-12,0.41783409751321604,3.035847905852268e-10
ITGBL1,5.948716305134233e-12,0.41721416561779584,3.2029895382704685e-10
PPL,6.0662949927938215e-12,0.41704509328268125,3.246739200334801e-10
SP100,6.391086688066668e-12,0.41659423372237564,3.4002102867821353e-10
CD163L1,7.232306939114885e-12,0.41552344226664983,3.8249916817638366e-10
PSCA,7.667756754703782e-12,0.41501622526130605,4.0314358749142593e-10
CST4,8.288525075759032e-12,0.4143399359208476,4.3323296565575574e-10
CXorf49,8.506190821123826e-12,0.41411450614069484,4.4202519511165555e-10
ISG15,9.43425690857764e-12,0.4132127870200837,4.87418429184202e-10
PLSCR1,9.80726987623814e-12,0.41287464234985444,5.008993037360943e-10
ARAP2,1.0529017241406305e-11,0.41225471045443424,5.316856277044608e-10
CST2,1.144925856752668e-11,0.4115220636689376,5.716953803159411e-10
SAV1,1.144925856752668e-11,0.4115220636689376,5.716953803159411e-10
FGD6,1.3532245527502316e-11,0.4100567700979444,6.573435354609549e-10
SPRR1B,1.3707037663137458e-11,0.40994405520786803,6.622351493682302e-10
CST5,1.5481773674349847e-11,0.4088732637521423,7.39979107493791e-10
B3GNT7,1.7480949656674286e-11,0.4078024722964164,8.266916827055808e-10
APOL3,1.759289699090951e-11,0.40774611485137824,8.27606912130259e-10
GATA3,1.7705546235626346e-11,0.40768975740634006,8.285454044713523e-10
XAF1,1.8396424606137186e-11,0.40735161273611087,8.56391891300282e-10
FBXL2,1.8514109162416803e-11,0.4072952552910726,8.574047030760694e-10
PTK6,2.2551303058141596e-11,0.40554817449488845,1.0336592140188185e-09
CLIC5,2.269495193065939e-11,0.4054918170498502,1.0349361242664982e-09
GABRP,2.418161485303252e-11,0.40492824259946825,1.0971333683066228e-09
PRRG1,2.52785781179173e-11,0.4045337404842008,1.1296996560897242e-09
PRRG2,2.52785781179173e-11,0.4045337404842008,1.1296996560897242e-09
SLC44A2,3.017462143840059e-11,0.4029557320231312,1.3285752040217955e-09
BTC,3.0557856310287725e-11,0.4028430171330548,1.3388535279478023e-09
EPS8L2,3.337713728233746e-11,0.40205401290252,1.4552431855099133e-09
PAQR7,3.444447347118294e-11,0.401772225677329,1.4944888538127822e-09
DHRS3,3.5545188759059856e-11,0.401490438452138,1.5347966044853962e-09
MPZL3,3.691154489716489e-11,0.4011522937819088,1.5861316744752876e-09
TNFAIP2,3.7144213663210787e-11,0.4010959363368706,1.5884927355108995e-09
GRAMD2B,3.83292557145188e-11,0.4008141491116796,1.631366131316043e-09
B2M,4.290969978493026e-11,0.399799715100992,1.8090891352722013e-09
MAML2,4.31793002604298e-11,0.3997433576559538,1.8119088531817912e-09
VAMP8,4.455235927695688e-11,0.3994615704307628,1.8607896598945821e-09
TMBIM1,4.9239462205081806e-11,0.3985598513101516,2.0375107092084316e-09
LIPH,5.306809540420159e-11,0.3978835619696932,2.1658567886883734e-09
ASAP2,5.5090124766639626e-11,0.397545417299464,2.23816152347375e-09
TNFSF18,5.862885976573297e-11,0.396981842849082,2.3498867649601853e-09
NT5E,5.862885976573297e-11,0.396981842849082,2.3498867649601853e-09
CARD11,7.468052187000293e-11,0.3947839024925922,2.9405044249959742e-09
GPR39,7.514407837327195e-11,0.394727545047554,2.9457797039487043e-09
HERC6,8.193699655344185e-11,0.3939385408170192,3.184142935628971e-09
FLNB,8.608451040895923e-11,0.3934876812567136,3.302246154657844e-09
MX1,8.988145195249644e-11,0.3930931791414462,3.418554968303886e-09
SPINT1,9.15583945572423e-11,0.39292410680633155,3.4675802142060662e-09
ITGB2,1.0547196239410585e-10,0.39162788557045297,3.960959663355118e-09
CDS1,1.0809415505937103e-10,0.3914024557903002,4.042450033140829e-09
ZNF165,1.1146163984190806e-10,0.3911206685651092,4.151017237112393e-09
FUCA1,1.192351181962418e-10,0.390500736669689,4.403816059661196e-09
PERM1,1.2598721684719814e-10,0.3899935196643452,4.634048329959905e-09
ACTBL2,1.331125589537176e-10,0.38948630265900136,4.836422975318406e-09
ITGA2,1.3723971864043716e-10,0.38920451543381035,4.946163730678336e-09
ANO1,1.406312505675748e-10,0.3889790856536576,5.048040632823227e-09
FGD3,1.4587264329860842e-10,0.38864094098342833,5.215238743211848e-09
G0S2,1.485644511128075e-10,0.3884718686483138,5.290314996200293e-09
SCNN1A,1.494724610102877e-10,0.38841551120327555,5.301527208372823e-09
SAA4,1.5315904254842622e-10,0.3881900814231228,5.380064400304526e-09
SLC9A7,1.540944827117877e-10,0.3881337239780846,5.380064400304526e-09
CLEC2D,1.540944827117877e-10,0.3881337239780846,5.380064400304526e-09
S100A11,1.5503550513670672e-10,0.38807736653304636,5.3918573731979945e-09
MYEOV,1.647599945171739e-10,0.3875137920826644,5.707848182149227e-09
LETM2,1.6677520500497284e-10,0.38740107719258793,5.755354371947672e-09
FNDC11,1.750796442196482e-10,0.3869502176322824,5.995639310479753e-09
IL36RN,1.7614569151405005e-10,0.3868938601872442,6.00912286546786e-09
SRPX2,1.871610740838938e-10,0.3863302857368622,6.336536667279707e-09
ATG9B,1.9645536852863802e-10,0.3858794261765565,6.601195804169048e-09
VAV1,1.9764839678894552e-10,0.38582306873151834,6.616409627339307e-09
IFI44L,1.988485019648001e-10,0.38576671128648016,6.631745934930534e-09
SPOCK2,2.0249168950484477e-10,0.38559763895136556,6.7032248918307505e-09
NECTIN4,2.0870907343458314e-10,0.38531585172617455,6.858241538082e-09
HDAC9,2.0870907343458314e-10,0.38531585172617455,6.858241538082e-09
CNGA1,2.1252860959475453e-10,0.38514677939105996,6.958171108270754e-09
VSIR,2.1381689763028604e-10,0.3850904219460218,6.974800843136849e-09
YPEL3,2.2305096519800954e-10,0.38469591983075435,7.249561916144761e-09
XDH,2.2712663440219613e-10,0.38452684749563976,7.355282095242134e-09
RND3,2.441691932465859e-10,0.3838505581551814,7.878643499054095e-09
CMPK2,2.4564450277911585e-10,0.3837942007101432,7.89773584834438e-09
IGFBP6,2.516332953041078e-10,0.38356877092999037,8.061284564258479e-09
TMC4,2.5315263452530323e-10,0.3835124134849522,8.08099374066843e-09
IL15RA,2.608847411676397e-10,0.3832306262597612,8.268751122540296e-09
FXYD5,2.7704710072557346e-10,0.38266705180937916,8.719179529173153e-09
RAPGEF3,2.9067731081988093e-10,0.38221619224907355,9.116048435467003e-09
MAFF,2.995264371642231e-10,0.3819344050238826,9.360724808999393e-09
LY6E,3.0132756717212344e-10,0.3818780475788443,9.38420137764613e-09
UNC93B1,3.161224163233425e-10,0.38142718801853875,9.74311088654495e-09
RGL3,3.1802092409854693e-10,0.3813708305735006,9.767941648085266e-09
PROSER2,3.3965335253181435e-10,0.3807508986780804,1.0325924030371963e-08
OSBPL3,3.692721158341347e-10,0.3799618944475455,1.1188319224832188e-08
MYZAP,3.9665475504736804e-10,0.37928560510708714,1.1817667335377918e-08
IVL,3.9665475504736804e-10,0.37928560510708714,1.1817667335377918e-08
HLA-B,4.014072580640672e-10,0.3791728902170108,1.1919528480321038e-08
RAP2B,4.06215330582206e-10,0.3790601753269343,1.2022359684581976e-08
DHRS9,4.520953948245068e-10,0.37804574131624674,1.333606811531829e-08
DCBLD2,4.912405315274272e-10,0.3772567370857119,1.4395763510793916e-08
ADAM28,5.59527111794659e-10,0.3760168732948715,1.6132430081356975e-08
BANK1,5.762930929226432e-10,0.37573508606968054,1.650931943763649e-08
CDCP1,5.797046316410386e-10,0.3756787286246423,1.65539936025802e-08
HLA-C,6.29586273381621e-10,0.37488972439410756,1.764025740277407e-08
RASA1,6.796397596446346e-10,0.3741570776086109,1.8865280036347035e-08
PSME1,6.999073574572612e-10,0.37387529038341993,1.9367715049390094e-08
OAS2,7.250076650978533e-10,0.3735371457131907,1.9938826186598805e-08
DDX58,7.250076650978533e-10,0.3735371457131907,1.9938826186598805e-08
KLK6,7.335679442353491e-10,0.37342443082311433,2.0112362839188805e-08
PARP9,7.824412572863991e-10,0.37280449892769413,2.119230290189647e-08
VNN1,8.393808244784594e-10,0.37212820958723575,2.2462232961642127e-08
CRCT1,8.443041736625096e-10,0.3720718521421975,2.252653941550899e-08
CRABP2,8.693464815057555e-10,0.3717900649170065,2.31256513443406e-08
OASL,9.99991674130996e-10,0.3704374862360897,2.6134285331528777e-08
BIK,1.0235516781076429e-09,0.3702120564559369,2.6594490985250325e-08
SKAP2,1.0599096997164597e-09,0.3698739117857077,2.7459341727726716e-08
C3,1.1364425198560237e-09,0.3691976224452493,2.9272401275138732e-08
GJB4,1.156402126815378e-09,0.3690285501101347,2.961582294978753e-08
C6orf132,1.1904300986950138e-09,0.36874676288494374,3.0313573282438844e-08
TMEM154,1.1973518876864393e-09,0.3686904054399055,3.040321355721987e-08
ICAM2,1.2325536394941064e-09,0.3684086182147145,3.112023850225515e-08
CD74,1.239714081623663e-09,0.3683522607696763,3.112518107177612e-08
EPHA2,1.2469150699439019e-09,0.3682959033246381,3.1218282619491865e-08
MAB21L4,1.2835360631344617e-09,0.3680141160994471,3.195611513174323e-08
PROM2,1.2909850606886155e-09,0.3679577586544089,3.2052290201207907e-08
CLDN4,1.3288667261829055e-09,0.3676759714292179,3.2720139941109667e-08
ITGA3,1.3288667261829055e-09,0.3676759714292179,3.2720139941109667e-08
ANXA1,1.3443208883235303e-09,0.3675632565391415,3.2919287944755384e-08
WFDC3,1.375756552573678e-09,0.3673378267589887,3.359702750520091e-08
CCDC152,1.3998023739983513e-09,0.3671687544238741,3.4091099778739135e-08
PRR29,1.4325015855329943e-09,0.3669433246437213,3.469837173846586e-08
FOXL1,1.4325015855329943e-09,0.3669433246437213,3.469837173846586e-08
LY6D,1.4575133927749673e-09,0.3667742523086067,3.5208796498980157e-08
TMPRSS11E,1.4659448620980733e-09,0.3667178948635685,3.531702204159725e-08
PARP14,1.4915254996804991e-09,0.3665488225284539,3.5836706763828766e-08
SLC15A3,1.500148661977492e-09,0.3664924650834157,3.594726203955717e-08
DEFB103B,1.5439985428943039e-09,0.3662106778582247,3.689908817216387e-08
LPAR1,1.5529172160386574e-09,0.3661543204131865,3.701326420520938e-08
SNCG,1.5709054371802266e-09,0.3660416055231101,3.7342427652970385e-08
TPBG,1.5890966638679948e-09,0.3659288906330337,3.767465777626561e-08
SPRR3,1.5982690994439905e-09,0.3658725331879955,3.779187621912801e-08
CLDN23,1.6928778738399857e-09,0.3653089587376135,3.971375967554276e-08
GRAMD1C,1.7422070096802476e-09,0.3650271715124225,4.065756201702886e-08
DMKN,1.813627756277024e-09,0.3646326693971551,4.2214075222927184e-08
STS,1.909657305302671e-09,0.36412545239181127,4.433381037609161e-08
SLCO3A1,1.9427545809785454e-09,0.36395638005669667,4.486909675655359e-08
PRRG4,1.9991626203757402e-09,0.3636745928315057,4.5934487148890405e-08
PRSS8,2.0106341775106323e-09,0.3636182353864675,4.607961097074367e-08
NABP1,2.1657280838950168e-09,0.36288558860097087,4.9130146228054976e-08
ST14,2.203140852734368e-09,0.36271651626585627,4.972644682257521e-08
STK3,2.2411829183550625e-09,0.3625474439307417,5.0457664796618505e-08
ENTPD3,2.292902377274186e-09,0.3623220141505889,5.149236544742883e-08
MYPN,2.306012804525807e-09,0.36226565670555066,5.165699861366332e-08
RAC2,2.483238004112885e-09,0.3615330099200541,5.466793418906642e-08
ZC3H12C,2.483238004112885e-09,0.3615330099200541,5.466793418906642e-08
MINDY2,2.643500999706603e-09,0.3609130780246339,5.7910813567102e-08
TRIP10,2.673702657869147e-09,0.3608003631345575,5.82867179415474e-08
CCRL2,2.735117401581713e-09,0.3605749333544047,5.9192443911228447e-08
LXN,2.8783659246638088e-09,0.3600677163490609,6.214211264407035e-08
ERO1A,2.9277192395027187e-09,0.3598986440139463,6.305531219921758e-08
CAV2,2.9948071759449387e-09,0.3596732142337935,6.434515994854775e-08
REEP3,3.0461031148264418e-09,0.35950414189867885,6.497868649240749e-08
TMPRSS3,3.063391106870687e-09,0.3594477844536407,6.51918802695481e-08
TCN1,3.2784461762185607e-09,0.3587714951131823,6.91102639694375e-08
IFIT5,3.3156896179606595e-09,0.3586587802231059,6.97309030713703e-08
LSR,3.4299083889471193e-09,0.3583206355528767,7.162738593553586e-08
RIOK3,3.4688256862032446e-09,0.35820792066280027,7.227124471628111e-08
CCNG2,3.5280088495632765e-09,0.3580388483276857,7.333335604045713e-08
SLC25A37,3.838983205543123e-09,0.3571934866521127,7.942785159987137e-08
PDCD1LG2,4.129948389135605e-09,0.35646083986661603,8.505409839192175e-08
PLAUR,4.200082147308822e-09,0.3562917675315015,8.570852564531106e-08
KRT15,4.200082147308822e-09,0.3562917675315015,8.570852564531106e-08
SIX4,4.200082147308822e-09,0.3562917675315015,8.570852564531106e-08
POU2F3,4.343844067352701e-09,0.3559536228612723,8.823926880454193e-08
CCL28,4.724520226775085e-09,0.35510826118569927,9.553792259483192e-08
HERC5,4.831397176041133e-09,0.35488283140554644,9.725907198075596e-08
FUT3,4.968305541478547e-09,0.35460104418035543,9.956662540299383e-08
CGB5,4.99613666889501e-09,0.35454468673531725,9.990037929884474e-08
WNT7A,5.342172946260692e-09,0.35386839739485887,1.0610742620817347e-07
CLDN7,5.679782085269983e-09,0.35324846549943867,1.1231392096934316e-07
ANXA11,5.872588920665564e-09,0.3529103208292095,1.1587019817419163e-07
SLPI,6.004648261357508e-09,0.35268489104905665,1.1821485938328943e-07
BAIAP2,6.1055840053379495e-09,0.3525158187139421,1.1993782382353977e-07
ELK3,6.347561272479602e-09,0.3521213165986746,1.2441776897680411e-07
NCCRP1,6.41839409296428e-09,0.35200860170859827,1.2553086740243926e-07
GIPC1,6.489995483487751e-09,0.3518958868185219,1.2665410399871947e-07
KPNA7,6.635536413952348e-09,0.3516704570383691,1.2921225374271478e-07
KLK10,6.672414742193729e-09,0.3516140995933309,1.2964791949071207e-07
MIA,7.3713400444938395e-09,0.3505996655826432,1.416882522960988e-07
MST1R,7.789875027570432e-09,0.35003609113226125,1.4941180900520283e-07
APOL1,8.276957319605583e-09,0.34941615923684105,1.5740307345241427e-07
HLA-F,8.322677924287566e-09,0.3493598017918028,1.5760189679508953e-07
ACOXL,8.414856940895256e-09,0.34924708690172646,1.586750872103835e-07
TNFAIP3,8.745366067471143e-09,0.3488525847864591,1.642144577963384e-07
PSMB8,8.842092670797562e-09,0.3487398698963826,1.6533603408282136e-07
RFX8,8.842092670797562e-09,0.3487398698963826,1.6533603408282136e-07
TRIM22,8.939859006044213e-09,0.34862715500630626,1.6646762457504828e-07
SLAMF7,9.18889504343622e-09,0.34834536778111524,1.6969079317816724e-07
TSPAN1,9.239505297899489e-09,0.34828901033607707,1.702736048507745e-07
IRF9,9.44466972048108e-09,0.34806358055592423,1.7369641555897098e-07
HCAR1,1.003197125461976e-08,0.34744364866050403,1.8374130957744143e-07
GBP3,1.0654708283467892e-08,0.34682371676508383,1.9316791610068158e-07
PLEKHN1,1.0713148482058615e-08,0.34676735932004565,1.938342533049391e-07
EPHX4,1.1010053920381346e-08,0.34648557209485464,1.984029474604203e-07
PSMB9,1.1253321485138681e-08,0.3462601423147018,2.0116437486833905e-07
WNT10A,1.1949551409687925e-08,0.3456402104192816,2.1275914442189377e-07
PSMB10,1.2146584288720144e-08,0.3454711380841671,2.1583731684409672e-07
LYPD2,1.2687564684331106e-08,0.3450202785238614,2.2455733296742855e-07
SLC2A10,1.3037489129217508e-08,0.3447384912986704,2.2938794849792537e-07
GRHL1,1.3765688593193757e-08,0.34417491684828844,2.407783261173499e-07
DTX2,1.391599786566904e-08,0.344062201958212,2.4293200961591773e-07
THBD,1.4221414529841064e-08,0.3438367721780592,2.4729767133797554e-07
KLHDC7B,1.4533338644857292e-08,0.34361134239790647,2.5223103069463e-07
MEAK7,1.501372068795547e-08,0.3432731977276772,2.590591419091621e-07
APOBEC3G,1.6460079260633625e-08,0.34231512116202784,2.807637183808079e-07
SLC16A3,1.6819577222879493e-08,0.34208969138187506,2.8634929755827985e-07
PPP1R13L,1.718669560537528e-08,0.34186426160172223,2.914889664532149e-07
ZNF662,1.8041388990841695e-08,0.3413570445963784,3.0482785406454265e-07
RP1,1.823685149363035e-08,0.34124432970630203,3.0754901632088313e-07
PMAIP1,1.843436966334767e-08,0.3411316148162256,3.102945311694943e-07
MB,1.9876339764197427e-08,0.3403426105856908,3.314453821126802e-07
CLIC3,1.9876339764197427e-08,0.3403426105856908,3.314453821126802e-07
ADGRF4,2.1312979281045175e-08,0.3396099638001942,3.5342376403336134e-07
C11orf52,2.1658555953926744e-08,0.3394408914650796,3.578265676824348e-07
ETS1,2.2127796374956703e-08,0.33921546168492683,3.64904509223917e-07
MET,2.236610248089569e-08,0.3391027467948504,3.6815510860818726e-07
SERPINB2,2.2486187880404772e-08,0.33904638934981224,3.6945137366738575e-07
CABP4,2.321995195163104e-08,0.33870824467958305,3.780326603709986e-07
TIPARP,2.3976934558526894e-08,0.3383701000093538,3.896469837892971e-07
VSIG2,2.5023593311550847e-08,0.3379192404490482,4.0591810711187197e-07
SLFN5,2.515750297356843e-08,0.33786288300401,4.073510173510047e-07
