feature,p-value,effect_size,q-value
ABCC6,3.53728914402746e-08,0.3342457133733432,7.025842304292764e-06
C1orf115,3.6756221356467783e-08,0.33383622398483065,7.141893619219762e-06
SLC23A1,3.819195574087423e-08,0.33342673459631816,7.262972349190084e-06
KLB,3.930429780176988e-08,0.33311961755493374,7.318787786504566e-06
AMBP,4.449830943299563e-08,0.3317887770422681,7.795703464387721e-06
FGG,5.330399315525237e-08,0.3298437024468336,8.662383469484468e-06
RGN,5.432363502204927e-08,0.32963895775257734,8.670440175483507e-06
IGF2BP1,5.588862422177522e-08,0.329331840711193,8.763728478846086e-06
CEBPA,5.804338191206817e-08,0.32892235132268044,8.811487661781746e-06
HAVCR1,5.859452317848044e-08,0.3288199789755523,8.811487661781746e-06
IGDCC3,6.87775020743587e-08,0.32707964907437415,9.915053444203516e-06
ADORA2A,7.414367340948718e-08,0.3262606702973491,1.051898655450788e-05
IQGAP2,7.69766658181551e-08,0.3258511809088365,1.0584883678194928e-05
SLC51B,8.373943320809994e-08,0.3249298297846834,1.0692329343057104e-05
ABCC2,7.916992279667338e-08,0.32554406386745216,1.0692329343057104e-05
SLC7A2,8.066558629102814e-08,0.3253393191731959,1.0692329343057104e-05
ARID3A,8.939366786029302e-08,0.3242132233547865,1.0945213744319164e-05
GYG2,8.939366786029302e-08,0.3242132233547865,1.0945213744319164e-05
C2orf72,9.10759228003778e-08,0.3240084786605302,1.1000494567429417e-05
FGFR4,9.630863075979517e-08,0.32339424457776145,1.1477420556413989e-05
PLCB1,1.0278169279453159e-07,0.32267763814786454,1.1998371031703443e-05
SLC35D2,1.047071985313122e-07,0.32247289345360824,1.1998371031703443e-05
SLC19A2,1.2030375037964634e-07,0.3209373082466863,1.3440936511165987e-05
TMEM150A,1.3071668020203848e-07,0.32001595712253317,1.4248118142022193e-05
HPX,1.486682733505714e-07,0.31858274426273936,1.581901222865961e-05
SEMA6A,1.6144387046885847e-07,0.31766139313858616,1.6033170158340635e-05
SLC43A1,1.6144387046885847e-07,0.31766139313858616,1.6033170158340635e-05
SDC2,1.6144387046885847e-07,0.31766139313858616,1.6033170158340635e-05
KNG1,1.6593361370071905e-07,0.3173542760972018,1.626879662747727e-05
PLXNC1,1.674568460201285e-07,0.31725190375007367,1.626879662747727e-05
FZD5,1.9910264193822933e-07,0.3153068291546392,1.7795794136438936e-05
F5,2.0834720293912504e-07,0.31479496741899854,1.8437696038315837e-05
TM4SF5,2.3225808766414568e-07,0.31356649925346103,1.977069321468699e-05
SMARCA1,2.6829526564652835e-07,0.311928541699411,2.2411430694847387e-05
CPB2,2.756285685266021e-07,0.31162142465802656,2.280549081417247e-05
GLMP,3.326599938250989e-07,0.30947160536833584,2.6312522343440126e-05
CHRD,3.802043785200401e-07,0.3079360201614139,2.9045014830872808e-05
AGMAT,3.974623803452377e-07,0.3074241584257732,2.9359659136576318e-05
GLDC,3.93951395367279e-07,0.3075265307729014,2.9359659136576318e-05
MAN1A1,3.974623803452377e-07,0.3074241584257732,2.9359659136576318e-05
FGFR3,4.0457515199128755e-07,0.30721941373151695,2.9640104168017444e-05
SLC30A10,4.1181066450334796e-07,0.3070146690372607,2.9924908287243283e-05
PROS1,4.191709520225306e-07,0.30680992434300447,2.9972399753419027e-05
AS3MT,4.191709520225306e-07,0.30680992434300447,2.9972399753419027e-05
LIN7A,4.266580808983481e-07,0.30660517964874817,3.026563434182092e-05
SULT2A1,4.4990167249749665e-07,0.3059909455659794,3.1663158651831694e-05
FGL1,4.7436441987444697e-07,0.30537671148321066,3.1878715675472236e-05
GLYCTK,4.828001049091025e-07,0.30517196678895436,3.196494324205598e-05
SLC39A5,4.828001049091025e-07,0.30517196678895436,3.196494324205598e-05
SERPINF1,5.001076273821236e-07,0.3047624774004419,3.272878643690477e-05
PAH,5.045271178591356e-07,0.30466010505331376,3.272878643690477e-05
SLC26A1,5.271955385772314e-07,0.30414824331767304,3.318361777326263e-05
APOM,5.856779483207788e-07,0.30291977515213553,3.497210339033799e-05
ORM2,5.8057482090055e-07,0.30302214749926365,3.497210339033799e-05
MTTP,5.96014233518202e-07,0.30271503045787923,3.504720538937954e-05
HNF1A,6.172168591510418e-07,0.30230554106936675,3.559151152962588e-05
NES,6.280889756256538e-07,0.3021007963751105,3.598627733424419e-05
RASSF4,6.503895942916649e-07,0.30169130698659796,3.6792292365689244e-05
PRODH2,6.793399654427541e-07,0.3011794452509573,3.794962881954585e-05
KIF12,6.973020597520937e-07,0.3008723282095729,3.847213463002601e-05
ONECUT1,7.095300910079223e-07,0.3006675835153167,3.890662548115834e-05
UGT2B11,7.282603190573748e-07,0.3003604664739323,3.921199235984829e-05
SLC6A19,7.671600676949139e-07,0.2997462323911635,4.081474217295917e-05
TMEM97,7.873530301975023e-07,0.29943911534977913,4.164119162074127e-05
HIC2,8.292857875365266e-07,0.29882488126701034,4.2844834502898694e-05
GPC3,8.292857875365266e-07,0.29882488126701034,4.2844834502898694e-05
CBS,8.733651660076722e-07,0.29821064718424156,4.4353055987366904e-05
FLVCR1,8.658651297498346e-07,0.2983130195313697,4.4353055987366904e-05
TMEM37,9.196963006541914e-07,0.29759641310147283,4.644206517088792e-05
CREB3L3,9.437404643893433e-07,0.2972892960600884,4.7388495902876124e-05
CIDEC,9.936571318447224e-07,0.29667506197731963,4.906799693054215e-05
KISS1R,1.0108537142680361e-06,0.29647031728306333,4.964291482487751e-05
NR6A1,1.0283365791059024e-06,0.2962655725888071,5.0225531934691554e-05
SLC19A3,1.0918475894987724e-06,0.2955489661589102,5.263493429511722e-05
SLC38A3,1.1012231722070844e-06,0.29544659381178207,5.263493429511722e-05
ACSS3,1.1012231722070844e-06,0.29544659381178207,5.263493429511722e-05
APOC3,1.110676204014051e-06,0.2953442214646539,5.280438250785952e-05
ZNF444,1.1202072975360467e-06,0.2952418491175258,5.2975729234799926e-05
SCGN,1.1298170700014536e-06,0.2951394767703977,5.314897353512101e-05
ALB,1.1492751439329963e-06,0.2949347320761414,5.322394423043068e-05
PHYHIPL,1.1492751439329963e-06,0.2949347320761414,5.322394423043068e-05
CHST13,1.1993413186264229e-06,0.2944228703405008,5.4880377461609024e-05
COL26A1,1.2096033072205166e-06,0.2943204979933727,5.4880377461609024e-05
ACAT2,1.2096033072205166e-06,0.2943204979933727,5.4880377461609024e-05
CALD1,1.2515024086352743e-06,0.2939110086048601,5.6494588527182234e-05
CPQ,1.294795817005646e-06,0.2935015192163476,5.815520106731891e-05
MYH10,1.3169791965992019e-06,0.29329677452209135,5.848038833143463e-05
HPD,1.3282075219603076e-06,0.29319440217496323,5.848038833143463e-05
SLC7A9,1.3282075219603076e-06,0.29319440217496323,5.848038833143463e-05
KANK1,1.3509410270953343e-06,0.29298965748070693,5.8901028781356575e-05
SEMA4G,1.4094238463189461e-06,0.2924777957450663,6.115257445824631e-05
ATP7B,1.4334922166483618e-06,0.29227305105081003,6.130408340862707e-05
MTSS1,1.4334922166483618e-06,0.29227305105081003,6.130408340862707e-05
SERPINA4,1.4334922166483618e-06,0.29227305105081003,6.130408340862707e-05
SERPINA6,1.470337260067882e-06,0.29196593400942566,6.228376507339682e-05
AHSG,1.520882743524786e-06,0.2915564446209131,6.38199528714767e-05
INHBE,1.5467778626809157e-06,0.2913516999266569,6.430279319368384e-05
A2M,1.5598838564361751e-06,0.29124932757952876,6.454741624456729e-05
DNMT3A,1.59984549211093e-06,0.29094221053814434,6.559366517654813e-05
HNF4A,1.6407902559257333e-06,0.29063509349676,6.696522058202832e-05
ACOX2,1.6546609630964658e-06,0.2905327211496318,6.722436221889188e-05
RHOU,1.6969526028336583e-06,0.29022560410824744,6.801507786604142e-05
UTRN,1.7402820991270637e-06,0.2899184870668631,6.944036340177543e-05
LGALS2,1.7697570099200745e-06,0.2897137423726068,7.030261402073612e-05
TYRO3,1.8455580527213282e-06,0.28920188063696617,7.266783204944154e-05
VIL1,1.87674375095391e-06,0.28899713594270987,7.357164757028967e-05
PRTG,2.040420458631184e-06,0.2879734124714286,7.860895715192035e-05
GRB14,2.0575223968901843e-06,0.2878710401243005,7.892761881289471e-05
NID1,2.074761972579114e-06,0.28776866777717236,7.92488141491971e-05
CCL15,2.127317144635056e-06,0.28746155073578794,8.091047080318353e-05
FADS1,2.145117929261977e-06,0.2873591783886598,8.124179682942181e-05
GSTA4,2.1811496139238335e-06,0.2871544336944036,8.225787025000516e-05
CCR6,2.1993827165569293e-06,0.28705206134727546,8.259315840693022e-05
SERPINA1,2.2737896018974962e-06,0.2866425719587629,8.39798820733877e-05
RBP4,2.5326732407414937e-06,0.2853117314460972,9.203684009404705e-05
SLC25A13,2.553718543670135e-06,0.2852093590989691,9.203684009404705e-05
UGT2B4,2.553718543670135e-06,0.2852093590989691,9.203684009404705e-05
CGA,2.6395905873320157e-06,0.2847998697104566,9.399466402220541e-05
KIF21A,2.6614877605396577e-06,0.28469749736332844,9.402520791977652e-05
SRSF12,2.7058062684337582e-06,0.2844927526690722,9.521455286323202e-05
ASRGL1,2.796577327633084e-06,0.2840832632805597,9.72599539081109e-05
ZNF331,2.796577327633084e-06,0.2840832632805597,9.72599539081109e-05
SLCO2B1,2.8665657436026666e-06,0.2837761462391753,9.930761479194044e-05
DNAJC22,2.938233086051081e-06,0.2834690291977909,0.00010062041119971095
ADH6,2.938233086051081e-06,0.2834690291977909,0.00010062041119971095
RPS6KA3,2.986962976500674e-06,0.28326428450353464,0.00010151131210632327
HLF,3.1636967674067707e-06,0.28254767807363773,0.00010590682287296523
ORM1,3.1636967674067707e-06,0.28254767807363773,0.00010590682287296523
GAMT,3.216006942453652e-06,0.2823429333793815,0.00010725623153601023
AQP7,3.2960305171173453e-06,0.28203581633799707,0.0001091108176370179
B4GAT1,3.3504367691827834e-06,0.2818310716437408,0.00011050259720647867
SLC29A4,3.5188715677677077e-06,0.28121683756097204,0.0001139553408431441
CCNJ,3.5477219495005666e-06,0.2811144652138439,0.00011447486925861394
CHST9,3.6061045667882234e-06,0.2809097205195876,0.00011511200934983264
SLC5A9,3.6356402106011337e-06,0.28080734817245956,0.00011523174539841465
C5,3.6356402106011337e-06,0.28080734817245956,0.00011523174539841465
FZD4,3.7256451866221903e-06,0.28050023113107514,0.00011725287562686315
IDH1,3.7561186826474056e-06,0.280397858783947,0.00011738527547378502
CDIP1,3.880419178645038e-06,0.27998836939543453,0.00012042773131503246
BMF,3.880419178645038e-06,0.27998836939543453,0.00012042773131503246
GJB1,3.944038620543023e-06,0.27978362470117824,0.00012155799031177084
ZNF813,4.208657204258429e-06,0.2789646459241532,0.00012751517997173505
FRAS1,4.2429067852361e-06,0.2788622735770251,0.00012811858394067658
GCHFR,4.347265368639938e-06,0.27855515653564067,0.00013082780425893522
CIDEB,4.49024135044202e-06,0.2781456671471282,0.0001337792573008359
FOXA2,4.563408039451895e-06,0.2779409224528719,0.00013461300678752817
FN1,4.6377160618723755e-06,0.2777361777586156,0.00013546374562423298
SLC2A14,4.828591226935098e-06,0.277224316022975,0.0001396697358781421
PDE3B,5.0675807208660945e-06,0.2766100819402062,0.00014424852383153233
ZNF281,5.149731172532536e-06,0.27640533724594996,0.00014612157847649463
ARL5B,5.275352097865722e-06,0.2760982202045656,0.00014921233243899945
GSTA1,5.317873889610832e-06,0.27599584785743747,0.00014994055780864863
FUCA2,5.360723727887556e-06,0.2758934755103093,0.00015020109304031027
LAPTM4B,5.447417191590946e-06,0.27568873081605305,0.0001521531714326246
GC,5.535451951502211e-06,0.27548398612179675,0.0001541304347119214
RASL10B,5.901402737846584e-06,0.2746650073447717,0.00016229765437191619
RBPMS,5.996445500372401e-06,0.2744602626505155,0.00016390284367684562
SLC25A18,6.2405038024654105e-06,0.2739484009148748,0.00016953684798308766
UGDH,6.2405038024654105e-06,0.2739484009148748,0.00016953684798308766
CLU,6.3914710434100374e-06,0.27364128387349046,0.00017258902775226258
SLC29A3,6.3914710434100374e-06,0.27364128387349046,0.00017258902775226258
LIN28B,6.545928959309188e-06,0.27333416683210604,0.00017569823735226882
TMEM86B,6.545928959309188e-06,0.27333416683210604,0.00017569823735226882
ZNF124,6.703954207564663e-06,0.2730270497907217,0.00017780398429440047
LIN28A,6.865625030891171e-06,0.2727199327493373,0.00017995588424077796
GNAL,6.975470268142789e-06,0.272515188055081,0.00018176895993195406
EML4,7.610307177670595e-06,0.27138909223667157,0.0001954624297529304
HMOX1,7.610307177670595e-06,0.27138909223667157,0.0001954624297529304
TBX2,7.670682749761205e-06,0.2712867198895435,0.0001964486029150878
NAALAD2,7.916796188816125e-06,0.27087723050103096,0.00020159636562859978
ZSCAN2,8.106316542150061e-06,0.27057011345964654,0.0002040964993063021
BMP2,8.170448140135803e-06,0.2704677411125185,0.00020513332999026347
SERPING1,8.300169258433175e-06,0.2702629964182622,0.00020722601349685955
MOCS1,8.431857587165618e-06,0.27005825172400594,0.00020992741814508716
SERPIND1,8.908670690640412e-06,0.26934164529410903,0.00021875191932127473
TCAF1,9.049567355998766e-06,0.26913690059985274,0.0002197962854019483
FOXA3,9.049567355998766e-06,0.26913690059985274,0.0002197962854019483
FTCD,9.264911331067307e-06,0.26882978355846837,0.00022441674113029696
EPB41L5,9.48514596727164e-06,0.26852266651708395,0.0002285127618745928
SFXN5,9.71037655764082e-06,0.2682155494756996,0.00023268457284770415
CMTM8,9.94071052449453e-06,0.2679084324343152,0.00023630337943598964
COL2A1,1.0336239960950808e-05,0.2673965706986745,0.0002444055893412125
PAQR9,1.0417129163545492e-05,0.26729419835154644,0.00024566833895453723
NR1H4,1.049862266079296e-05,0.2671918260044183,0.00024693865616359865
CNKSR3,1.0830725633257137e-05,0.2667823366159058,0.0002527546363186744
PECAM1,1.1172844924030756e-05,0.26637284722739324,0.0002587121448989298
TEX19,1.134774977333692e-05,0.266168102533137,0.00026140769967547783
MATN3,1.14361793742611e-05,0.2660657301860089,0.00026209377242857875
CLCN5,1.2167682165849908e-05,0.2652467514089838,0.0002753284637933328
GCNT2,1.2357417040398433e-05,0.26504200671472755,0.00027821308188181657
FRY,1.2357417040398433e-05,0.26504200671472755,0.00027821308188181657
ANG,1.2549973233527403e-05,0.2648372620204713,0.0002804291519031698
ENPP1,1.2549973233527403e-05,0.2648372620204713,0.0002804291519031698
USP2,1.2745390469438735e-05,0.26463251732621507,0.0002819759901382263
NPC1L1,1.2745390469438735e-05,0.26463251732621507,0.0002819759901382263
MYO7A,1.3144969595326382e-05,0.2642230279377025,0.00028726097369933303
ARID3B,1.3661265135500728e-05,0.26371116620206186,0.0002970909678372397
SLC39A14,1.4196868925509476e-05,0.26319930446642126,0.00030650148419372877
PROX1,1.4527782143475063e-05,0.26289218742503684,0.00030990290405341316
FBLN1,1.4527782143475063e-05,0.26289218742503684,0.00030990290405341316
FABP1,1.568476394690323e-05,0.2618684639537555,0.00032831480130543576
MOGAT3,1.568476394690323e-05,0.2618684639537555,0.00032831480130543576
CERS4,1.580517564150699e-05,0.26176609160662745,0.00032852711600881275
SEC23A,1.580517564150699e-05,0.26176609160662745,0.00032852711600881275
ABCD3,1.6048647769658642e-05,0.26156134691237115,0.00033204355038242813
SCARB1,1.6048647769658642e-05,0.26156134691237115,0.00033204355038242813
MEX3A,1.6673066319505942e-05,0.2610494851767305,0.0003425836017557336
ELOVL2,1.6673066319505942e-05,0.2610494851767305,0.0003425836017557336
FAM151A,1.705876000768273e-05,0.2607423681353461,0.00034970458015749594
SOX6,1.7189203262716057e-05,0.260639995788218,0.00035076963187706875
SLC40A1,1.7189203262716057e-05,0.260639995788218,0.00035076963187706875
SLC22A23,1.7320596665332742e-05,0.2605376234410899,0.0003526457699196903
FAM184A,1.7586260129851488e-05,0.2603328787468336,0.00035643082322134377
PGM3,1.8129279587394406e-05,0.2599233893583211,0.0003649538309732685
N4BP2,1.8129279587394406e-05,0.2599233893583211,0.0003649538309732685
ARSB,1.8688249472691797e-05,0.25951389996980856,0.00037201686812231467
UNC93A,1.8830535778315727e-05,0.25941152762268044,0.00037401628619241327
TMEM98,1.955758196191082e-05,0.2588996658870398,0.000385884475884236
SMPDL3A,1.9706164232078363e-05,0.25879729353991165,0.00038795968261303175
CYP27A1,2.0311312896856634e-05,0.25838780415139917,0.00039724839096740613
SERPINA5,2.109265230913142e-05,0.25787594241575845,0.0004098394050848188
EXOC3L4,2.125231658678774e-05,0.2577735700686304,0.000411154124789413
MMD,2.17382417064332e-05,0.25746645302724597,0.0004187422508019395
SALL2,2.223473112263734e-05,0.25715933598586155,0.00042646786861401837
XBP1,2.240261254479427e-05,0.2570569636387334,0.0004287677750007948
MASP1,2.2571699943055428e-05,0.25695459129160536,0.00043108088480989194
SOAT2,2.326027362893486e-05,0.2565451019030928,0.00044328427653607627
LCN15,2.3435514612752028e-05,0.25644272955596464,0.0004456736800186758
SMCO4,2.3789772547555105e-05,0.2562379848617084,0.0004514500786200585
GPC6,2.3968806537863553e-05,0.25613561251458034,0.00045196876125616967
ADGRV1,2.4149121992642037e-05,0.25603324016745216,0.00045345557220637507
PLCXD1,2.4149121992642037e-05,0.25603324016745216,0.00045345557220637507
BGN,2.4697843962857557e-05,0.25572612312606774,0.00045989443612504344
PROC,2.4697843962857557e-05,0.25572612312606774,0.00045989443612504344
C4BPA,2.4697843962857557e-05,0.25572612312606774,0.00045989443612504344
MPST,2.5070226060281672e-05,0.2555213784318115,0.00046585796367317584
DOK4,2.5831073141294708e-05,0.255111889043299,0.00047603738502451976
DACT2,2.6024688348007155e-05,0.2550095166961709,0.0004786186511409217
ABCB6,2.6416067185856382e-05,0.2548047720019146,0.0004848189086389822
COL27A1,2.681303936155075e-05,0.25460002730765835,0.0004910962004375832
RTN4RL2,2.7013646459699845e-05,0.25449765496053023,0.0004927509633812188
FAM20A,2.7013646459699845e-05,0.25449765496053023,0.0004927509633812188
MYBL2,2.8038274108794546e-05,0.25398579322488957,0.0005072997853935337
RBPMS2,2.8670674220868827e-05,0.2536786761835052,0.00051665017376235
CERS1,2.9534990393811493e-05,0.25326918679499266,0.0005297796098444506
RASD1,2.975490760146724e-05,0.25316681444786454,0.0005297796098444506
OXER1,2.975490760146724e-05,0.25316681444786454,0.0005297796098444506
MPC2,2.975490760146724e-05,0.25316681444786454,0.0005297796098444506
NRCAM,3.019941973738611e-05,0.2529620697536083,0.0005323913483486333
SORBS1,3.019941973738611e-05,0.2529620697536083,0.0005323913483486333
IGSF1,3.019941973738611e-05,0.2529620697536083,0.0005323913483486333
CHD1L,2.997638059250921e-05,0.25306444210073636,0.0005323913483486333
SLC5A6,3.019941973738611e-05,0.2529620697536083,0.0005323913483486333
CCDC183,3.0424035470920914e-05,0.2528596974064802,0.0005352953327541163
BAAT,3.0878038767324886e-05,0.2526549527122239,0.0005411527656908819
DNMT3B,3.0878038767324886e-05,0.2526549527122239,0.0005411527656908819
GCSH,3.110744752501222e-05,0.25255258036509576,0.0005430436835518735
TUBB4A,3.204138030162916e-05,0.2521430909765833,0.0005560890429824493
TBL1X,3.227899224449829e-05,0.2520407186294551,0.0005591271951188482
DPY19L3,3.30019132966442e-05,0.25173360158807073,0.000569442280010436
TDRP,3.3246285947193976e-05,0.25163122924094256,0.0005725535718613098
DHCR24,3.3989759080018436e-05,0.2513241121995582,0.0005819932311440705
TRIM24,3.424107333627e-05,0.25122173985243007,0.0005851753603816085
GCNT4,3.500564795687083e-05,0.25091462281104565,0.0005948298126207443
KLF15,3.552434172405618e-05,0.2507098781167894,0.0006002203522298944
NME4,3.605032837001916e-05,0.25050513342253317,0.0006078524011268157
PDLIM3,3.63160866191228e-05,0.25040276107540504,0.0006078524011268157
DDC,3.8229150736858857e-05,0.24968615464550814,0.0006315936216008216
SLC38A11,3.9077985603773575e-05,0.24937903760412372,0.0006432394757394627
ANO6,3.936488400136788e-05,0.2492766652569956,0.0006444017091652493
PGF,3.994468890579597e-05,0.24907192056273933,0.0006515066230657015
CGNL1,4.053259228660663e-05,0.24886717586848311,0.0006586914724685274
CCL20,4.053259228660663e-05,0.24886717586848311,0.0006586914724685274
SNURF,4.082961407994816e-05,0.24876480352135497,0.0006623141391044947
DCDC2,4.142986492793463e-05,0.2485600588270987,0.0006672074463529364
SLC16A10,4.1733121049246664e-05,0.24845768647997055,0.0006684778421830944
FADS2,4.1733121049246664e-05,0.24845768647997055,0.0006684778421830944
PHKA2,4.2038482483431435e-05,0.24835531413284243,0.0006721645016760468
SLC26A11,4.265557633098826e-05,0.2481505694385862,0.0006808134665113805
FBXO17,4.32812573867089e-05,0.24794582474432994,0.0006883414208583704
ISX,4.488376913689545e-05,0.2474339630086893,0.0007075328545777277
PDGFRA,4.5540398456751265e-05,0.24722921831443304,0.0007116085339273476
ETFA,4.620613098316555e-05,0.24702447362017677,0.0007169972200130793
GAS2,4.75653811117313e-05,0.24661498423166425,0.0007267339767122297
TTC6,4.75653811117313e-05,0.24661498423166425,0.0007267339767122297
NR0B2,4.791107004972849e-05,0.24651261188453613,0.0007295215402120499
ZBTB10,4.791107004972849e-05,0.24651261188453613,0.0007295215402120499
KANK4,4.931779071908729e-05,0.2461031224960236,0.0007458585675925587
TTC28,5.003574789218713e-05,0.2458983778017673,0.0007528948058255362
GMNN,5.0398430814402945e-05,0.24579600545463923,0.0007558073399649892
RHOBTB1,5.076360454574072e-05,0.24569363310751108,0.0007600085384084264
UGT2A3,5.1501488764090196e-05,0.2454888884132548,0.0007684813131443041
ENTPD7,5.3007859920950584e-05,0.24507939902474227,0.0007883265423851187
BLMH,5.37766107667058e-05,0.24487465433048605,0.0007971067114972081
SNRPN,5.455591702555238e-05,0.24466990963622978,0.0008073191827390516
PRKAB2,5.494957084818694e-05,0.24456753728910163,0.0008091256412538631
SLC9A3R1,5.494957084818694e-05,0.24456753728910163,0.0008091256412538631
FRAT2,5.574496559011771e-05,0.24436279259484536,0.0008181420401387062
SLC25A1,5.574496559011771e-05,0.24436279259484536,0.0008181420401387062
IFFO1,5.695853563768434e-05,0.244055675553461,0.0008332166800812154
ACOT13,5.736858987572065e-05,0.24395330320633288,0.0008364770902270656
CYP1A1,5.736858987572065e-05,0.24395330320633288,0.0008364770902270656
COCH,5.9036935599758734e-05,0.24354381381782034,0.0008552222534694386
PLA1A,6.031823628988187e-05,0.24323669677643597,0.000872369572749133
PLIN2,6.296024621075862e-05,0.24262246269366722,0.000907643033277033
EFCAB2,6.341109467339908e-05,0.24252009034653904,0.0009082826349212196
RGL1,6.341109467339908e-05,0.24252009034653904,0.0009082826349212196
ID2,6.341109467339908e-05,0.24252009034653904,0.0009082826349212196
HAAO,6.386499803608312e-05,0.24241771799941092,0.0009133205639144175
ADCY9,6.524523206408961e-05,0.24211060095802653,0.000930082749902445
CBX2,6.571155013800496e-05,0.2420082286108984,0.0009337517251724775
RND1,6.571155013800496e-05,0.2420082286108984,0.0009337517251724775
PPT2,6.76085530292537e-05,0.2415987392223859,0.0009546370410354971
MAT1A,6.857637531464909e-05,0.24139399452812962,0.0009667754614547848
FAM8A1,7.05514817004999e-05,0.2409845051396171,0.0009868374701706858
PGD,7.105360103776012e-05,0.24088213279248896,0.0009892166449774142
FCER1G,7.206799875358784e-05,0.24067738809823272,0.0010017788069355646
ST3GAL6,7.361531416517237e-05,0.24037027105684833,0.0010185351052760226
PLXND1,7.519401290482024e-05,0.24006315401546396,0.0010371668014556841
ANPEP,7.572732246831509e-05,0.23996078166833582,0.0010381147365365034
SALL4,7.572732246831509e-05,0.23996078166833582,0.0010381147365365034
EFNA2,7.680469018010382e-05,0.23975603697407954,0.0010480615585187296
C12orf56,7.844795159784631e-05,0.23944891993269515,0.0010639875438263283
TMEM135,7.900305251529577e-05,0.23934654758556703,0.001069892853608657
BNIP3,8.069071979167847e-05,0.23903943054418264,0.0010894466064924806
SEPHS2,8.126080823107905e-05,0.23893705819705452,0.0010954888445993734
TEX15,8.357945621038972e-05,0.23852756880854198,0.001118313143126442
GPX3,8.53593240179299e-05,0.23822045176715761,0.0011387188627944142
TOMM40L,8.596053013215951e-05,0.23811807942002947,0.0011450301316262915
PCYT2,8.656573576574936e-05,0.23801570707290134,0.0011496650018934143
SLC37A4,8.656573576574936e-05,0.23801570707290134,0.0011496650018934143
BAMBI,8.778824521380282e-05,0.23781096237864507,0.0011624464232903255
TGIF2,8.902705303563803e-05,0.23760621768438883,0.0011771062130658766
SOAT1,9.028236220600766e-05,0.23740147299013256,0.0011919405515469666
VWCE,9.091626886156164e-05,0.23729910064300444,0.0011985392493873716
FCGRT,9.155437802454665e-05,0.23719672829587632,0.0011998724791545425
LAMB1,9.155437802454665e-05,0.23719672829587632,0.0011998724791545425
TUBB2A,9.155437802454665e-05,0.23719672829587632,0.0011998724791545425
SULT1C2,9.155437802454665e-05,0.23719672829587632,0.0011998724791545425
IL1R1,9.414936257260434e-05,0.2367872389073638,0.001226686592819151
SH3TC1,9.48088776947188e-05,0.23668486656023566,0.0012316885884235415
