feature,p-value,effect_size,q-value
RNF19A,1.1854057380381649e-05,0.49281717634972066,0.0010010155918964388
STXBP2,1.1854057380381649e-05,0.49281717634972066,0.0010010155918964388
TLDC2,1.1854057380381649e-05,0.49281717634972066,0.0010010155918964388
LGALSL,1.1854057380381649e-05,0.49281717634972066,0.0010010155918964388
EDA2R,1.1854057380381649e-05,0.49281717634972066,0.0010010155918964388
HEXIM1,1.2155144492090096e-05,0.4922019239447897,0.0010024586221537295
LAT2,1.2155144492090096e-05,0.4922019239447897,0.0010024586221537295
CYP2C18,1.2155144492090096e-05,0.4922019239447897,0.0010024586221537295
MFSD6,1.2463521478357555e-05,0.49158667153985863,0.0010231101887048023
NCKAP1L,1.277935539558683e-05,0.49097141913492764,0.0010346001989757429
AQP4,1.277935539558683e-05,0.49097141913492764,0.0010346001989757429
OSM,1.3102816888435062e-05,0.49035616672999666,0.001051143705745411
IL10RA,1.3102816888435062e-05,0.49035616672999666,0.001051143705745411
CYP4F2,1.343408026103319e-05,0.4897409143250657,0.001058473582709709
TESC,1.343408026103319e-05,0.4897409143250657,0.001058473582709709
OLFM1,1.343408026103319e-05,0.4897409143250657,0.001058473582709709
BTG1,1.343408026103319e-05,0.4897409143250657,0.001058473582709709
ARL8A,1.3773323549482774e-05,0.48912566192013474,0.0010803794992214288
SNX10,1.4120728595649844e-05,0.4885104095152038,0.0010882827029896247
ATP1B1,1.4120728595649844e-05,0.4885104095152038,0.0010882827029896247
CLDN23,1.4120728595649844e-05,0.4885104095152038,0.0010882827029896247
SELL,1.447648112227514e-05,0.4878951571102727,0.0011012733419268703
EPX,1.4840770809422062e-05,0.4872799047053417,0.0011098506949808898
ATP6V0A1,1.4840770809422062e-05,0.4872799047053417,0.0011098506949808898
SEZ6L2,1.4840770809422062e-05,0.4872799047053417,0.0011098506949808898
PADI3,1.4840770809422062e-05,0.4872799047053417,0.0011098506949808898
ALDOA,1.5595740640361025e-05,0.4860493998954798,0.0011516704040239823
COL22A1,1.5986820638059306e-05,0.4854341474905488,0.0011659148654591268
TNNI1,1.5986820638059306e-05,0.4854341474905488,0.0011659148654591268
PIK3AP1,1.6387237666681112e-05,0.48481889508561776,0.0011756843804034754
MISP,1.6387237666681112e-05,0.48481889508561776,0.0011756843804034754
UNC5A,1.6797202387880257e-05,0.4842036426806868,0.0011858152997747946
NCF4,1.6797202387880257e-05,0.4842036426806868,0.0011858152997747946
IRF5,1.7216929908573544e-05,0.48358839027575584,0.0012057999839540257
HHLA2,1.7216929908573544e-05,0.48358839027575584,0.0012057999839540257
LRRK2,1.7646639867339422e-05,0.48297313787082485,0.0012165841680416931
LRRN4,1.7646639867339422e-05,0.48297313787082485,0.0012165841680416931
ANKRD24,1.7646639867339422e-05,0.48297313787082485,0.0012165841680416931
ACVRL1,1.7646639867339422e-05,0.48297313787082485,0.0012165841680416931
CD79A,1.8086556522326313e-05,0.48235788546589387,0.0012324696373070929
CHP1,1.8086556522326313e-05,0.48235788546589387,0.0012324696373070929
FSCN2,1.8086556522326313e-05,0.48235788546589387,0.0012324696373070929
TPSG1,1.8536908840692483e-05,0.48174263306096293,0.001248694290570159
BEX4,1.8536908840692483e-05,0.48174263306096293,0.001248694290570159
CARD11,1.8997930589600073e-05,0.48112738065603183,0.001265262177267365
AMOTL2,1.8997930589600073e-05,0.48112738065603183,0.001265262177267365
ERN1,1.8997930589600073e-05,0.48112738065603183,0.001265262177267365
GGT1,1.9952942004738727e-05,0.4798968758461699,0.0013091058492254045
PNPO,2.04474240464885e-05,0.4792816234412389,0.0013365799518387984
DCAF12L1,2.1471610442588996e-05,0.4780511186313769,0.0013830381485447196
KCNS3,2.1471610442588996e-05,0.4780511186313769,0.0013830381485447196
MYRIP,2.1471610442588996e-05,0.4780511186313769,0.0013830381485447196
B3GAT1,2.1471610442588996e-05,0.4780511186313769,0.0013830381485447196
B4GALNT2,2.200183855313664e-05,0.47743586622644596,0.0013917937226677725
CACNA1H,2.200183855313664e-05,0.47743586622644596,0.0013917937226677725
MSI2,2.3099914956145015e-05,0.476205361416584,0.0014304926282842224
RUNDC1,2.3099914956145015e-05,0.476205361416584,0.0014304926282842224
GMPPA,2.3099914956145015e-05,0.476205361416584,0.0014304926282842224
CYBA,2.3099914956145015e-05,0.476205361416584,0.0014304926282842224
POLDIP2,2.3099914956145015e-05,0.476205361416584,0.0014304926282842224
MUC5B,2.366832021596539e-05,0.47559010901165305,0.001455477991259837
SMPD3,2.366832021596539e-05,0.47559010901165305,0.001455477991259837
KRT79,2.4250017755436095e-05,0.47497485660672195,0.0014758226322954887
SLC9A3R1,2.4250017755436095e-05,0.47497485660672195,0.0014758226322954887
SLA2,2.4250017755436095e-05,0.47497485660672195,0.0014758226322954887
TFCP2L1,2.4845300615641768e-05,0.474359604201791,0.0015016942142652794
BIN2,2.5454467859535938e-05,0.47374435179686003,0.001522867468654067
ACMSD,2.5454467859535938e-05,0.47374435179686003,0.001522867468654067
KCNJ16,2.5454467859535938e-05,0.47374435179686003,0.001522867468654067
TTC39A,2.6715682541869907e-05,0.4725138469869981,0.0015664620637257875
GRIN2C,2.6715682541869907e-05,0.4725138469869981,0.0015664620637257875
RETREG2,2.6715682541869907e-05,0.4725138469869981,0.0015664620637257875
CD22,2.803617910056141e-05,0.4712833421771361,0.001611760667575923
RERG,2.803617910056141e-05,0.4712833421771361,0.001611760667575923
ARHGEF38,2.803617910056141e-05,0.4712833421771361,0.001611760667575923
SLC49A3,2.803617910056141e-05,0.4712833421771361,0.001611760667575923
GPR34,2.8719473018166252e-05,0.4706680897722051,0.0016456817509662865
CAPN5,2.9418578641733987e-05,0.4700528373672741,0.0016802863897992335
KCNH6,3.0133840471053757e-05,0.46943758496234317,0.001693732963291808
DUOX2,3.0133840471053757e-05,0.46943758496234317,0.001693732963291808
EFNB1,3.0133840471053757e-05,0.46943758496234317,0.001693732963291808
GPR37L1,3.086560998981443e-05,0.4688223325574122,0.0017023348459694837
MIF4GD,3.086560998981443e-05,0.4688223325574122,0.0017023348459694837
TNFRSF11A,3.086560998981443e-05,0.4688223325574122,0.0017023348459694837
SPDEF,3.086560998981443e-05,0.4688223325574122,0.0017023348459694837
ADAMTS8,3.161424579499886e-05,0.46820708015248114,0.0017167994585721076
NGEF,3.161424579499886e-05,0.46820708015248114,0.0017167994585721076
CSGALNACT1,3.161424579499886e-05,0.46820708015248114,0.0017167994585721076
SLC6A1,3.161424579499886e-05,0.46820708015248114,0.0017167994585721076
CYP3A5,3.2380113728402955e-05,0.46759182774755015,0.0017370110249014703
PRCC,3.2380113728402955e-05,0.46759182774755015,0.0017370110249014703
EGLN1,3.2380113728402955e-05,0.46759182774755015,0.0017370110249014703
LRRN2,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
KCNK9,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
PMEPA1,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
ATP1A2,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
TMED2,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
MYO15B,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
TNFSF14,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
CXXC5,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
LGALS2,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
PI3,3.316358701031093e-05,0.46697657534261916,0.0017527751563701807
SYNGR2,3.3965046375352815e-05,0.4663613229376882,0.0017527751563701807
VSIG1,3.4784880210577444e-05,0.46574607053275724,0.001789849419348342
BAIAP2L2,3.562348469576885e-05,0.46513081812782625,0.0018276711668477456
CHI3L2,3.648126394603632e-05,0.4645155657228952,0.0018501661706425143
GCSAML,3.648126394603632e-05,0.4645155657228952,0.0018501661706425143
LRRC75B,3.648126394603632e-05,0.4645155657228952,0.0018501661706425143
PHLDA3,3.648126394603632e-05,0.4645155657228952,0.0018501661706425143
GNB2,3.73586301567094e-05,0.4639003133179642,0.001873131998965239
ALB,3.73586301567094e-05,0.4639003133179642,0.001873131998965239
SLC10A2,3.73586301567094e-05,0.4639003133179642,0.001873131998965239
NPY4R2,3.73586301567094e-05,0.4639003133179642,0.001873131998965239
B3GALT2,3.825600375056901e-05,0.4632850609130333,0.0019019160850529363
ATP13A4,3.825600375056901e-05,0.4632850609130333,0.0019019160850529363
GLIS3,3.917381352744459e-05,0.4626698085081023,0.0019151762740882811
LAMTOR2,3.917381352744459e-05,0.4626698085081023,0.0019151762740882811
MYO1F,3.917381352744459e-05,0.4626698085081023,0.0019151762740882811
TNFAIP2,3.917381352744459e-05,0.4626698085081023,0.0019151762740882811
ITGB2,4.107249962920204e-05,0.46143930369824027,0.0019751731497432883
AGT,4.107249962920204e-05,0.46143930369824027,0.0019751731497432883
BACE2,4.107249962920204e-05,0.46143930369824027,0.0019751731497432883
NPEPL1,4.107249962920204e-05,0.46143930369824027,0.0019751731497432883
CXCR3,4.2054276819119785e-05,0.4608240512933093,0.001995204117152272
MMP24,4.2054276819119785e-05,0.4608240512933093,0.001995204117152272
NFATC1,4.2054276819119785e-05,0.4608240512933093,0.001995204117152272
NPY1R,4.2054276819119785e-05,0.4608240512933093,0.001995204117152272
HBA2,4.305829223839236e-05,0.46020879888837835,0.002010412168559224
SLC3A1,4.305829223839236e-05,0.46020879888837835,0.002010412168559224
SERPINA6,4.305829223839236e-05,0.46020879888837835,0.002010412168559224
FAM222B,4.305829223839236e-05,0.46020879888837835,0.002010412168559224
SAMSN1,4.305829223839236e-05,0.46020879888837835,0.002010412168559224
MMP15,4.40850189010909e-05,0.45959354648344736,0.002052919521333386
MMP24OS,4.513493914739307e-05,0.45897829407851637,0.0020636957021045086
PTGFR,4.513493914739307e-05,0.45897829407851637,0.0020636957021045086
XKR6,4.513493914739307e-05,0.45897829407851637,0.0020636957021045086
LAD1,4.513493914739307e-05,0.45897829407851637,0.0020636957021045086
CA9,4.513493914739307e-05,0.45897829407851637,0.0020636957021045086
KRT7,4.513493914739307e-05,0.45897829407851637,0.0020636957021045086
SLC18A2,4.6208544810641414e-05,0.45836304167358544,0.0020857662592404357
ENTPD2,4.6208544810641414e-05,0.45836304167358544,0.0020857662592404357
SLCO3A1,4.7306337387025657e-05,0.45774778926865434,0.0021136950596040904
MAP3K1,4.7306337387025657e-05,0.45774778926865434,0.0021136950596040904
USH1C,4.7306337387025657e-05,0.45774778926865434,0.0021136950596040904
ADAMTSL3,4.8428828207924914e-05,0.4571325368637234,0.0021475386659338363
LYNX1,4.8428828207924914e-05,0.4571325368637234,0.0021475386659338363
NCAM1,4.8428828207924914e-05,0.4571325368637234,0.0021475386659338363
AICDA,4.957653861494331e-05,0.4565172844587924,0.002165782995086966
PAX8,4.957653861494331e-05,0.4565172844587924,0.002165782995086966
CTNNA1,4.957653861494331e-05,0.4565172844587924,0.002165782995086966
NCR2,5.075000013767274e-05,0.45590203205386143,0.002206125005984695
EEF1A2,5.1949754674215345e-05,0.4552867796489305,0.0022308058886745174
PPP1R3F,5.1949754674215345e-05,0.4552867796489305,0.0022308058886745174
ABR,5.1949754674215345e-05,0.4552867796489305,0.0022308058886745174
CDK18,5.443036332645829e-05,0.4540562748390684,0.002314798752647379
TRAPPC6A,5.443036332645829e-05,0.4540562748390684,0.002314798752647379
TFPI2,5.443036332645829e-05,0.4540562748390684,0.002314798752647379
RBPMS,5.702291416394373e-05,0.4528257700292065,0.0023848279907095807
GPR27,5.702291416394373e-05,0.4528257700292065,0.0023848279907095807
EDEM2,5.702291416394373e-05,0.4528257700292065,0.0023848279907095807
IGFALS,5.702291416394373e-05,0.4528257700292065,0.0023848279907095807
DUSP23,5.702291416394373e-05,0.4528257700292065,0.0023848279907095807
CLRN3,5.702291416394373e-05,0.4528257700292065,0.0023848279907095807
GYPC,5.836263813092965e-05,0.45221051762427555,0.002435087944143682
SHC2,5.973213470517608e-05,0.45159526521934445,0.002468881605179514
CELF2,5.973213470517608e-05,0.45159526521934445,0.002468881605179514
VNN1,6.113202365836082e-05,0.45098001281441347,0.0025208389849215185
ANKRD2,6.256293667850241e-05,0.45036476040948253,0.0025618869360531068
TRPV4,6.256293667850241e-05,0.45036476040948253,0.0025618869360531068
NR1H4,6.402551757693213e-05,0.44974950800455155,0.0026157091660075813
PYCARD,6.552042249838739e-05,0.44913425559962056,0.0026461554614966567
ZBTB18,6.552042249838739e-05,0.44913425559962056,0.0026461554614966567
UNC13D,6.552042249838739e-05,0.44913425559962056,0.0026461554614966567
CYGB,6.552042249838739e-05,0.44913425559962056,0.0026461554614966567
HOGA1,6.704832013426125e-05,0.44851900319468957,0.002701679913355198
RNF187,6.860989193905127e-05,0.4479037507897586,0.0027395836715663254
CLTC,6.860989193905127e-05,0.4479037507897586,0.0027395836715663254
FAM3D,6.860989193905127e-05,0.4479037507897586,0.0027395836715663254
F13A1,6.860989193905127e-05,0.4479037507897586,0.0027395836715663254
CUEDC1,7.02058323500376e-05,0.4472884983848276,0.00277195242761927
ZC3H6,7.02058323500376e-05,0.4472884983848276,0.00277195242761927
LTB,7.02058323500376e-05,0.4472884983848276,0.00277195242761927
SPRR3,7.02058323500376e-05,0.4472884983848276,0.00277195242761927
RBKS,7.02058323500376e-05,0.4472884983848276,0.00277195242761927
CMIP,7.183684901023605e-05,0.4466732459798966,0.002804974664118708
EPDR1,7.183684901023605e-05,0.4466732459798966,0.002804974664118708
MVP,7.183684901023605e-05,0.4466732459798966,0.002804974664118708
LMNTD2,7.350366299465931e-05,0.4460579935749656,0.0028637221814409317
BAIAP3,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
CFTR,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
KRT8,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
MFSD4A,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
MUC3A,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
FASLG,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
UGT2A3,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
ADRA2A,7.520700903992759e-05,0.44544274117003463,0.0028730054167655458
NDN,7.694763577726599e-05,0.44482748876510364,0.0029142678623025053
FZD1,7.694763577726599e-05,0.44482748876510364,0.0029142678623025053
AGFG2,7.872630596892879e-05,0.4442122363601727,0.0029251380506223664
GRAMD1B,7.872630596892879e-05,0.4442122363601727,0.0029251380506223664
NPY4R,7.872630596892879e-05,0.4442122363601727,0.0029251380506223664
SYVN1,7.872630596892879e-05,0.4442122363601727,0.0029251380506223664
STX4,7.872630596892879e-05,0.4442122363601727,0.0029251380506223664
EBF4,7.872630596892879e-05,0.4442122363601727,0.0029251380506223664
WNT2,8.054379674809069e-05,0.44359698395524166,0.002973885918006386
CACNA1D,8.054379674809069e-05,0.44359698395524166,0.002973885918006386
FGFR2,8.24008998622396e-05,0.4429817315503107,0.0030109595893761214
TNFSF13,8.24008998622396e-05,0.4429817315503107,0.0030109595893761214
SYNPO,8.24008998622396e-05,0.4429817315503107,0.0030109595893761214
SOD3,8.24008998622396e-05,0.4429817315503107,0.0030109595893761214
CHPF,8.24008998622396e-05,0.4429817315503107,0.0030109595893761214
PITPNM3,8.429842192012034e-05,0.4423664791453797,0.0030487353452217296
PPP1R14D,8.429842192012034e-05,0.4423664791453797,0.0030487353452217296
