feature,p-value,effect_size,q-value
ZMIZ1,0.00199711556771139,0.35687878248872457,0.018090111783423343
ECD,0.002012607287914342,0.35661373814280034,0.018199327676890954
MUC18,0.002076427203461627,0.3555412344271623,0.018617576567078107
RAB23,0.002076427203461627,0.3555412344271623,0.018617576567078107
ENOG,0.002076427203461627,0.3555412344271623,0.018617576567078107
NRM,0.002096536025707314,0.35520956432290246,0.018734476222973112
HPF1,0.0021071422575642228,0.35503580124836315,0.018765961046777843
RBCC1,0.0021614901740938724,0.35415780549943016,0.01908956072087238
PRPS2,0.0021614901740938724,0.35415780549943016,0.01908956072087238
FHL3,0.0021614901740938724,0.35415780549943016,0.01908956072087238
OSBL8,0.0021614901740938724,0.35415780549943016,0.01908956072087238
SEM4C,0.00219297182915634,0.3536584308542434,0.01933537058685432
J3KN16,0.0022057338479871706,0.35345786435392595,0.01941558747588707
TMM11,0.0022134454734333174,0.3533371841885578,0.019451156822094775
UAP1L,0.0022327506824655874,0.3530367560034017,0.01947934050599088
NFM,0.002249737005032349,0.352774376571698,0.01947934050599088
ERCC2,0.002249737005032349,0.352774376571698,0.01947934050599088
MARE1,0.002249737005032349,0.352774376571698,0.01947934050599088
RS4X,0.002249737005032349,0.352774376571698,0.01947934050599088
AP2A1,0.002249737005032349,0.352774376571698,0.01947934050599088
EIF3B,0.002341273726392757,0.35139094764396583,0.019755429102157995
CNDD3,0.002341273726392757,0.35139094764396583,0.019755429102157995
NDC80,0.002341273726392757,0.35139094764396583,0.019755429102157995
ARF3,0.002341273726392757,0.35139094764396583,0.019755429102157995
TBB5,0.002341273726392757,0.35139094764396583,0.019755429102157995
A0A5F9ZI21,0.0023085369350717053,0.3518799274594888,0.019755429102157995
ALS2,0.002341273726392757,0.35139094764396583,0.019755429102157995
PTN9,0.0023834434087547625,0.3507702165472247,0.020047407338081726
LIPB1,0.002436209359161178,0.3500075187162337,0.020151577650109834
HECD3,0.0024376601762069075,0.349986762431018,0.020151577650109834
CKAP5,0.002436209359161178,0.3500075187162337,0.020151577650109834
ELP1,0.002436209359161178,0.3500075187162337,0.020151577650109834
VINC,0.002436209359161178,0.3500075187162337,0.020151577650109834
PI42B,0.002436209359161178,0.3500075187162337,0.020151577650109834
DC1L1,0.002436209359161178,0.3500075187162337,0.020151577650109834
HDAC2,0.002415711404135153,0.3503019905650516,0.020151577650109834
SYNEM,0.00247146349150386,0.3495063238249976,0.020399197883923602
ZMY11,0.0024831647123197166,0.3493414172944865,0.02046390328239841
B0QY89,0.0025274222719559453,0.3487240536706145,0.020695134100016176
SNX3,0.0025346559786583313,0.34862408978850157,0.020695134100016176
COR1C,0.0025346559786583313,0.34862408978850157,0.020695134100016176
FRMD6,0.002620754593567706,0.3474538969796076,0.021267042253162748
CDK1,0.002636728778574534,0.3472406608607694,0.02129881981351594
EHD4,0.002636728778574534,0.3472406608607694,0.02129881981351594
GCP2,0.002636728778574534,0.3472406608607694,0.02129881981351594
2A5D,0.0027425461355495098,0.34585723193303725,0.02178823384149453
HSP7E,0.0027425461355495098,0.34585723193303725,0.02178823384149453
EST1A,0.0027425461355495098,0.34585723193303725,0.02178823384149453
GDS1,0.0027425461355495098,0.34585723193303725,0.02178823384149453
H3BQK9,0.0028522296742700686,0.3444738030053051,0.022357936455557833
FA50A,0.0028522296742700686,0.3444738030053051,0.022357936455557833
DCTN3,0.0028522296742700686,0.3444738030053051,0.022357936455557833
RFTN1,0.002863298757836562,0.3443369007738901,0.022411551134085588
AKT2,0.002899970196321972,0.34388677528625083,0.022631726171296215
DNLI4,0.002899970196321972,0.34388677528625083,0.022631726171296215
SMC2,0.002965904333057164,0.343090374077573,0.0230783069909984
Q5VZU9,0.0030231166061381676,0.3424123060928658,0.023351234702314743
PEBB,0.0030231166061381676,0.3424123060928658,0.023351234702314743
A0A5F9ZHB6,0.0030231166061381676,0.3424123060928658,0.023351234702314743
KAP3,0.0030274199359294636,0.34236177850005906,0.023351234702314743
ATG7,0.0030836984299121746,0.3417069451498408,0.02364763817670711
ARF6,0.0030836984299121746,0.3417069451498408,0.02364763817670711
DYST,0.003098660280534078,0.34153468951837634,0.023728035876517457
TAGL,0.003205743728991097,0.34032351622210866,0.024163920369735168
PRP8,0.003205743728991097,0.34032351622210866,0.024163920369735168
AP2A2,0.003205743728991097,0.34032351622210866,0.024163920369735168
PTPRG,0.0032977672462951345,0.33931178492767544,0.024822256588235676
CK068,0.0033321755074734016,0.3389400872943765,0.024834315069059854
ATG4B,0.0033321755074734016,0.3389400872943765,0.024834315069059854
CEGT,0.0033711950123315837,0.3385227825568001,0.02508983478981048
NOCT,0.003396071892315031,0.3382590199240955,0.025239530094498388
SNX17,0.0034631326227912156,0.33755665836664434,0.02534687813283239
USP9X,0.0034631326227912156,0.33755665836664434,0.02534687813283239
GNA11,0.0034631326227912156,0.33755665836664434,0.02534687813283239
JMJD6,0.0034631326227912156,0.33755665836664434,0.02534687813283239
NNMT,0.0034410284784775623,0.33778678814148366,0.02534687813283239
FRG1,0.0034631326227912156,0.33755665836664434,0.02534687813283239
VATD,0.0034410284784775623,0.33778678814148366,0.02534687813283239
CDC20,0.0034631326227912156,0.33755665836664434,0.02534687813283239
SYLC,0.0034631326227912156,0.33755665836664434,0.02534687813283239
TGFB2,0.0035092897047450675,0.33708038864015377,0.02564927744199188
RBL1,0.0035899327286535773,0.33626179135529183,0.026123036188201183
CLAP1,0.0035987575801824617,0.3361732294389122,0.026123036188201183
RNZ2,0.0035987575801824617,0.3361732294389122,0.026123036188201183
WWC2,0.003711624893062469,0.33505763169600267,0.026868716268221345
TOP3A,0.0037446752813158003,0.33473679456910005,0.026887580373566974
HS105,0.0037668865235068044,0.33452262162067997,0.027010462365443244
AHNK2,0.0038845996884504727,0.33340637158344794,0.027593155159650207
MYH11,0.0038845996884504727,0.33340637158344794,0.027593155159650207
CARM1,0.0038845996884504727,0.33340637158344794,0.027593155159650207
UBR1,0.0038845996884504727,0.33340637158344794,0.027593155159650207
CYLD,0.004008412900089743,0.332264954516723,0.028208581256446152
SMC4,0.004035120700582409,0.33202294265571575,0.028208581256446152
PAI1,0.004035120700582409,0.33202294265571575,0.028208581256446152
STK38,0.004035120700582409,0.33202294265571575,0.028208581256446152
SP16H,0.004035120700582409,0.33202294265571575,0.028208581256446152
HOME3,0.004035120700582409,0.33202294265571575,0.028208581256446152
PEA15,0.004072484445402905,0.33168680099671644,0.028394861942355257
CTRO,0.0041083514242994165,0.33136674783180564,0.028532312185272093
J3KR97,0.0041083514242994165,0.33136674783180564,0.028532312185272093
UBQL2,0.004190917414047043,0.3306395137279836,0.028953939213866076
TSR1,0.004190917414047043,0.3306395137279836,0.028953939213866076
RS3,0.004352151595021508,0.3292560848002515,0.029719138275797644
MICA3,0.004352151595021508,0.3292560848002515,0.029719138275797644
IF4A3,0.004352151595021508,0.3292560848002515,0.029719138275797644
GBF1,0.004352151595021508,0.3292560848002515,0.029719138275797644
IMA5,0.004352151595021508,0.3292560848002515,0.029719138275797644
PAG15,0.0044261318580502956,0.3286368074243329,0.030146623028031512
UBP48,0.004518989067388321,0.32787265587251935,0.030465805430140852
PRDC1,0.004518989067388321,0.32787265587251935,0.030465805430140852
RRAS2,0.004518989067388321,0.32787265587251935,0.030465805430140852
LDB1,0.00451574182360096,0.32789913739955673,0.030465805430140852
RSPRY,0.004518989067388321,0.32787265587251935,0.030465805430140852
NDK7,0.004567953960595786,0.32747541902347793,0.030756782766451166
DPOE1,0.0046915997814101435,0.32648922694478716,0.03084464918324113
VINEX,0.0046915997814101435,0.32648922694478716,0.03084464918324113
DNMT1,0.0046915997814101435,0.32648922694478716,0.03084464918324113
M3K7,0.0046915997814101435,0.32648922694478716,0.03084464918324113
DDB1,0.0046915997814101435,0.32648922694478716,0.03084464918324113
WDR7,0.004613194401529717,0.32711181063814104,0.03084464918324113
MP2K2,0.0046915997814101435,0.32648922694478716,0.03084464918324113
GARS,0.004673395229062056,0.3266329371484941,0.03084464918324113
VCIP1,0.0046915997814101435,0.32648922694478716,0.03084464918324113
EXOC2,0.004613194401529717,0.32711181063814104,0.03084464918324113
KCTD5,0.00480738804214583,0.32558681385194926,0.03148868879521725
DOCK7,0.004870157882381341,0.325105798017055,0.031626184581787654
DVL2,0.004870157882381341,0.325105798017055,0.031626184581787654
PPP6,0.004870157882381341,0.325105798017055,0.031626184581787654
AKAP2,0.004870157882381341,0.325105798017055,0.031626184581787654
GNA13,0.004870157882381341,0.325105798017055,0.031626184581787654
CNN1,0.004974426405560308,0.3243190294425288,0.032263752170213066
ANR52,0.004992134537887621,0.32418689494972314,0.032339023125020176
PHLB1,0.005054841779205174,0.3237223690893229,0.03246740192485845
EF2,0.005054841779205174,0.3237223690893229,0.03246740192485845
METH,0.005054841779205174,0.3237223690893229,0.03246740192485845
A0A1C7CYZ0,0.0050882425904719185,0.32347706335961973,0.03260289901682067
A0A0A0MTH9,0.0050882425904719185,0.32347706335961973,0.03260289901682067
ASM,0.005218121730969262,0.32253682027956565,0.03329062933396525
TM1L2,0.0052458342128441195,0.3223389401615907,0.03329062933396525
LRC40,0.0052458342128441195,0.3223389401615907,0.03329062933396525
GDIB,0.0052458342128441195,0.3223389401615907,0.03329062933396525
MINK1,0.005443322324588984,0.32095551123385857,0.03413510650650535
MKRN2,0.005435154351927533,0.32101182349337387,0.03413510650650535
PKN1,0.005443322324588984,0.32095551123385857,0.03413510650650535
PSA7,0.005443322324588984,0.32095551123385857,0.03413510650650535
PACS1,0.005647497724090774,0.31957208230612644,0.03524863420489636
ARPC2,0.005647497724090774,0.31957208230612644,0.03524863420489636
WDR48,0.005858556557097573,0.3181886533783943,0.03635186322723658
CHD3,0.005858556557097573,0.3181886533783943,0.03635186322723658
GL8D1,0.005893831787590069,0.31796182992099026,0.03635787502030242
HABP4,0.005893831787590069,0.31796182992099026,0.03635787502030242
KPRA,0.006076699572837036,0.3168052244506621,0.03714005886558645
TBCD5,0.006076699572837036,0.3168052244506621,0.03714005886558645
CND2,0.006076699572837036,0.3168052244506621,0.03714005886558645
CCD93,0.006076699572837036,0.3168052244506621,0.03714005886558645
NGAP,0.006076699572837036,0.3168052244506621,0.03714005886558645
CCNB1,0.006076699572837036,0.3168052244506621,0.03714005886558645
KIFA3,0.006136915484058752,0.31643122760642833,0.03737875304600842
RS15A,0.006302132190983297,0.31542179552293,0.037948861909114194
PCBP2,0.006302132190983297,0.31542179552293,0.037948861909114194
YETS4,0.006387111605743623,0.31491183634860664,0.03828654343759667
A0A087WYN9,0.006540016274689384,0.31400944199299674,0.03889511362466784
TBA4A,0.006535064568145503,0.31403836659519785,0.03889511362466784
WDFY3,0.006657488099633025,0.3133289606691104,0.03941679267034123
INT2,0.006775711663813435,0.31265493766746566,0.04002730892591683
WDR1,0.007024293305693992,0.3112715087397335,0.04135747802985829
