ProteinID,GeneName,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean
E9PF82,CAMK2D,-1.7320508075688772,0.0832645166635503,-0.3872983346207416,0.2581845580880239,-0.7494808308963451,0.707584637877074
SELN,SELENON,-1.7320508075688772,0.0832645166635503,-0.3872983346207416,0.2581845580880239,-0.2102990048181777,0.7381848439929247
TPP1,TPP1,-1.721892064184557,0.0850890728162037,-0.38502677054341,0.2581845580880239,-0.4551607541970673,0.8274296651139882
CPNE2,CPNE2,-1.6630436812405998,0.0963036920286882,-0.3718678720805473,0.2801298396550672,-0.2859904383945088,0.715843730722419
DUS6,DUSP6,-1.6590301240125065,0.0971097222590358,-0.370970413401187,0.2801298396550672,-0.2514188281022843,1.3012578799607517
IF4A3,EIF4A3,-1.5874507866387544,0.1124105846553636,-0.3549647869859769,0.2911708314731615,-1.2888519268868432,0.7606295554613247
DVL2,DVL2,-1.5874507866387544,0.1124105846553636,-0.3549647869859769,0.2911708314731615,-0.1965139551457284,0.74508829759727
LEG1,LGALS1,-1.5874507866387544,0.1124105846553636,-0.3549647869859769,0.2911708314731615,-1.889976363028738,0.2857527941476426
RGS14,RGS14,-1.5714285714285714,0.116083133738655,-0.3513821107499669,0.2977784735035064,-0.3777977693901358,0.5855107815606512
SDCG8,SDCCAG8,-1.5452877499092177,0.1222766772147138,-0.3455368453594705,0.3034061476682853,-0.784417025206452,0.1633945237545589
PHF23,PHF23,-1.5452877499092177,0.1222766772147138,-0.3455368453594705,0.3034061476682853,-0.4513711655674001,0.9034776142891268
BIEA,BLVRA,-1.5452877499092177,0.1222766772147138,-0.3455368453594705,0.3034061476682853,-0.8436673261725258,0.8755973836356005
OSGEP,OSGEP,-1.511857892036909,0.1305700181157362,-0.3380617018914066,0.3123093676552069,-0.95058183974328,0.3264559831845339
MFGM,MFGE8,-1.511857892036909,0.1305700181157362,-0.3380617018914066,0.3123093676552069,0.357094537978058,1.596905700313053
FSD1,FSD1,-1.4702940882294102,0.1414821214827934,-0.3287677528197034,0.3265208037156081,-0.9437479781834084,0.6528249599787871
ANTR2,ANTXR2,-1.4569855927715485,0.1451203572069369,-0.3257918827675008,0.3265208037156081,-0.6228144112372456,0.5595028166344891
RUSD3,RPUSD3,-1.4569855927715485,0.1451203572069369,-0.3257918827675008,0.3265208037156081,-0.0753958646204714,0.7675784934660226
FMNL3,FMNL3,-1.4362649974350634,0.1509269500667163,-0.3211586167968362,0.3311661590306874,-0.7444828258900988,0.5038595107610144
VP33B,VPS33B,-1.4362649974350634,0.1509269500667163,-0.3211586167968362,0.3311661590306874,-1.36259678809954,0.2501943586101812
PDLI3,PDLIM3,-1.4289915348674005,0.1530066664963997,-0.3195322211235268,0.3329776225802797,-0.475450544994586,1.0220963207787324
SNF5,SMARCB1,-1.3880441875771343,0.1651235901283941,-0.3103761159195941,0.3564253103990947,-1.5653912054957122,0.4482359056903942
TWF2,TWF2,-1.360672102833218,0.1736173344249435,-0.3042555317022659,0.3628112437635346,-0.444331476396948,0.3376662866591084
HDAC2,HDAC2,-1.360672102833218,0.1736173344249435,-0.3042555317022659,0.3628112437635346,-1.3414589620984267,0.2176951118058087
GT252,COLGALT2,-1.3471506281091268,0.1779317252682546,-0.3012320380383546,0.3647943865538348,-0.2077955767725085,0.8898859903281403
MOB3A,MOB3A,-1.3471506281091268,0.1779317252682546,-0.3012320380383546,0.3647943865538348,-0.6137735077644795,0.3809038473330919
BRD7,BRD7,-1.285079208231373,0.1987646063732351,-0.2873524466076956,0.3883878861074019,-0.6492471608767633,-0.0634533769155167
E9PBG7,CAMK2D,-1.280381278496209,0.2004110749405425,-0.2863019575835613,0.3883878861074019,-0.5839176145199558,0.4365425320564837
AMFR,AMFR,-1.280381278496209,0.2004110749405425,-0.2863019575835613,0.3883878861074019,-0.0358562162009987,1.0734168101133532
NFAC1,NFATC1,-1.2666666666666666,0.2052745036642715,-0.2832352771499733,0.3963664052571935,-1.489934237300127,0.0952481098617423
CN119,C14orf119,-1.2509255832441892,0.2109616290358599,-0.2797154638927578,0.4000736607787201,-0.7391052371434625,0.5169228642427686
NANP,NANP,-1.2509255832441892,0.2109616290358599,-0.2797154638927578,0.4000736607787201,0.0046657601361836,0.5629230527403397
SKA2,SKA2,-1.2172890852574152,0.2234942456079536,-0.2721941142904117,0.4132604504092481,-0.2091576860037516,0.7555077842342853
DHRS4,DHRS4,-1.209486313629527,0.2264760660434862,-0.2704493615131252,0.4132604504092481,-0.5110956646652877,-0.0685908706598502
CROCC,CROCC,-1.209486313629527,0.2264760660434862,-0.2704493615131252,0.4132604504092481,-0.5788343813649941,0.83830827554913
PFD1,PFDN1,-1.209486313629527,0.2264760660434862,-0.2704493615131252,0.4132604504092481,0.23308269237964,0.5563848821446586
FGD6,FGD6,-1.192079121358539,0.2332302227821852,-0.2665569949915915,0.4169873680045129,-0.3326614717701314,0.2356436808471317
ONEC2,ONECUT2,-1.1572751247156892,0.2471599732119072,-0.2587745847533828,0.4343364521516619,-0.4030094864980705,0.7722758196337003
A0A088AWN3,DOCK9,-1.1428571428571428,0.2530979089471155,-0.2555506259999759,0.4343364521516619,-0.3567877599077744,0.493422305098498
RM52,MRPL52,-1.1338934190276817,0.2568392579578565,-0.253546276418555,0.4343364521516619,-0.0423653832921787,0.3984108463435422
PSB5,PSMB5,-1.1338934190276817,0.2568392579578565,-0.253546276418555,0.4343364521516619,-0.9634072015508442,0.2264444726242406
PARK7,PARK7,-1.1338934190276817,0.2568392579578565,-0.253546276418555,0.4343364521516619,-0.8707619312484571,0.5553295661826356
COR1A,CORO1A,-1.1338934190276817,0.2568392579578565,-0.253546276418555,0.4343364521516619,-0.533855644977514,0.1046408948356602
NEP,MME,-1.10377696422087,0.2696898998450281,-0.2468120323996218,0.4447370708624532,-0.3953697853769035,0.4047004441378643
TBB3,TUBB3,-1.0614455552060438,0.288487463323489,-0.2373464415855719,0.4665051486166804,-0.3258534111069364,0.6600953402853599
A0A0J9YXC7,LIMS4,-1.0614455552060438,0.288487463323489,-0.2373464415855719,0.4665051486166804,-1.2766642613929753,0.9651507519960504
ACADV,ACADVL,-1.0583005244258363,0.2899184539425697,-0.2366431913239846,0.4665051486166804,-1.150765668839111,0.5888665646892491
Q5TF85,TENT5A,-1.0256451881367414,0.3050588592616783,-0.2293412361469314,0.4825397092631068,-1.472097976943342,-0.7209050935154744
U1SBP,SNRNP35,-1.02469507659596,0.3055070868612538,-0.229128784747792,0.4825397092631068,-0.5168712284665441,-0.0200802960608004
TPA,PLAT,-1.0154748070832005,0.3098795496397729,-0.227067069807652,0.4825397092631068,0.1987342753543659,1.4504437875153604
A6NIW2,DOCK11,-1.0154748070832005,0.3098795496397729,-0.227067069807652,0.4825397092631068,-0.8035633495863882,0.1178769842034002
ELP6,ELP6,-1.0154748070832005,0.3098795496397729,-0.227067069807652,0.4825397092631068,-0.5092012923432476,0.3339484669074731
THNS1,THNSL1,-1.0154748070832005,0.3098795496397729,-0.227067069807652,0.4825397092631068,-0.725992596251052,-0.0897188784223198
EIFCL,EIF3CL,-1.0154748070832005,0.3098795496397729,-0.227067069807652,0.4825397092631068,-0.3803998436863346,0.6006092551993398
PABP2,PABPN1,-0.9071147352221454,0.3643461266335529,-0.2028370211348439,0.5329691273895774,-0.5980606721161374,0.3202687653620934
CD2B2,CD2BP2,-0.9071147352221454,0.3643461266335529,-0.2028370211348439,0.5329691273895774,-0.0831589679658553,0.1960150121601791
APEX1,APEX1,-0.9071147352221454,0.3643461266335529,-0.2028370211348439,0.5329691273895774,-0.9964786447026376,-0.4626168655501564
COT1,NR2F1,-0.8660254037844386,0.3864762307712327,-0.1936491673103708,0.5546456176743907,-0.5463049365851071,0.0899472070850477
ABCA1,ABCA1,-0.8528028654224417,0.3937686346429927,-0.1906925178491184,0.5551945706091833,-0.3364568724148236,0.2408742211071199
S20A1,SLC20A1,-0.8388704928078611,0.4015419876158449,-0.1875771446237125,0.5551945706091833,-0.1722717797469969,0.2788344589962461
KAT7,KAT7,-0.8315218406202999,0.4056788952850529,-0.1859339360402736,0.5551945706091833,-0.0729828783196367,0.2419905900266291
CAVN2,CAVIN2,-0.8315218406202999,0.4056788952850529,-0.1859339360402736,0.5551945706091833,-0.6605873170287715,0.0925467579552212
FKBP3,FKBP3,-0.8315218406202999,0.4056788952850529,-0.1859339360402736,0.5551945706091833,-0.0241237520717809,0.424555006184853
A0A499FJK2,TGFB1,-0.8315218406202999,0.4056788952850529,-0.1859339360402736,0.5551945706091833,-0.6400137175703422,0.8254120874843037
RFT1,RFT1,-0.7505683356701914,0.4529124834249168,-0.1678321820317428,0.596765579897347,-0.7374890205595522,0.0079639063380209
RIOK3,RIOK3,-0.7505683356701914,0.4529124834249168,-0.1678321820317428,0.596765579897347,-0.214503403825643,-0.0381542599795083
NAA20,NAA20,-0.7505683356701914,0.4529124834249168,-0.1678321820317428,0.596765579897347,-0.5342205829123108,0.5401385445634111
A0A2R8Y596,BCAR1,-0.7505683356701914,0.4529124834249168,-0.1678321820317428,0.596765579897347,-0.2997775620053929,0.1889257881784387
DPB1,HLA-DPB1,-0.6943650748294136,0.4874532903640349,-0.1552647508520296,0.6344061205473102,-0.03194951923677,0.5687431139788671
A0A140T9D4,HLA-B,-0.6735753140545634,0.5005813519490322,-0.1506160190191773,0.6436045953630414,-0.2977281641349806,0.3551572066805923
ENOB,ENO3,-0.5739640213948523,0.5659921481957874,-0.1283422568478033,0.6956986821573219,-0.5206968289318037,0.3118833005076476
RBM4,RBM4,-0.5715476066494082,0.5676284992633359,-0.1278019300845387,0.6960986907825205,-0.8313216384645729,-0.2863681609879786
A0A5F9ZH30,ANK2,-0.5291502622129182,0.5967012167293563,-0.1183215956619923,0.7233980504184662,-0.1211451899413479,0.831360035807523
TADA3,TADA3,-0.5291502622129182,0.5967012167293563,-0.1183215956619923,0.7233980504184662,-2.214848940203106,-0.3806182530971103
KPRA,PRPSAP1,-0.5291502622129182,0.5967012167293563,-0.1183215956619923,0.7233980504184662,-0.3725888875135322,0.0598365094091659
TMM33,TMEM33,-0.4856618642571827,0.6272069263720121,-0.1085972942558335,0.7467418787074853,-0.0601938945819063,0.0417849669272522
TIM22,TIMM22,-0.4629100498862757,0.6434288435636205,-0.1035098339013531,0.7570795895051924,-0.0509031229906462,0.2240111143258201
S38A2,SLC38A2,-0.4535573676110727,0.6501474440948545,-0.1014185105674219,0.7570795895051924,0.3160991625881965,0.746928481565094
TF65,RELA,-0.4535573676110727,0.6501474440948545,-0.1014185105674219,0.7570795895051924,-1.1375787112492597,0.4162221350270993
PSB3,PSMB3,-0.4535573676110727,0.6501474440948545,-0.1014185105674219,0.7570795895051924,-0.4446501131962675,-0.0215431507879831
C9JG08,C2orf16,-0.4472135954999579,0.6547208460185769,-0.0999999999999999,0.7607369129887622,-0.8899892339337425,0.0929159485596695
MUC16,MUC16,-0.4200840252084029,0.6744240722352938,-0.0939336436627724,0.7802160835663202,-0.4209218937019386,-0.138088364455591
MBIP1,MBIP,-0.3973597071195131,0.6911022238448428,-0.0888523316638638,0.7919612254230152,-0.6661584456871795,0.6770618568931108
BMP2K,BMP2K,-0.3973597071195131,0.6911022238448428,-0.0888523316638638,0.7919612254230152,-0.2048856004741385,0.1314174305074388
NSE1,NSMCE1,-0.3849001794597505,0.7003113729368902,-0.086066296582387,0.7919612254230152,-0.7341860496424026,-0.4395473402058135
TMED3,TMED3,-0.3779644730092272,0.7054569861112734,-0.0845154254728516,0.7919612254230152,-0.5368693001171285,-0.3889909215243322
CISD3,CISD3,-0.3471825374147068,0.7284541890106647,-0.0776323754260148,0.8143351039256063,0.1415274795197575,0.8063930394123627
ZNRF2,ZNRF2,-0.3090575499818435,0.7572777496236212,-0.0691073690718941,0.8342624171164789,-0.6550449921651951,-0.1261883455186642
Q5VW26,NFIB,-0.3090575499818435,0.7572777496236212,-0.0691073690718941,0.8342624171164789,-0.0350303608984962,0.3014544550235423
MT1G,MT1G,-0.3090575499818435,0.7572777496236212,-0.0691073690718941,0.8342624171164789,-0.2109439062350673,-0.1521222127953195
PAK3,PAK3,-0.2886751345948128,0.7728299926844475,-0.0645497224367902,0.8443883253404149,-0.2043226642438843,0.7806417197876647
KDF1,KDF1,-0.243599382882345,0.8075411062892586,-0.0544704779401922,0.8786973922942547,-0.435646672470564,-2.363556620011504
PX11B,PEX11B,-0.2267786838055363,0.8205958397554409,-0.0507092552837109,0.8799703189679879,-0.0385943054793095,0.2278456635931346
SKIV2,SKIV2L,-0.2267786838055363,0.8205958397554409,-0.0507092552837109,0.8799703189679879,0.4784873523040588,0.5588438776716116
A0A087X295,WDR6,-0.2207553928441739,0.8252828980151752,-0.0493624064799243,0.8799703189679879,-0.4803736704554796,0.2069498524050196
H0YN33,CINP,-0.2207553928441739,0.8252828980151752,-0.0493624064799243,0.8799703189679879,-0.6052010197348068,-0.5888127045556655
WDR81,WDR81,-0.2207553928441739,0.8252828980151752,-0.0493624064799243,0.8799703189679879,-0.4326378689567962,-0.0244827637056139
APBA1,APBA1,-0.2100420126042014,0.8336348830246822,-0.0469668218313862,0.8870944346414955,-0.2040843741477384,-0.5234133404082735
IKBE,NFKBIE,-0.1924500897298752,0.8473896596867143,-0.0430331482911935,0.8963424487921221,-0.0127621327231259,0.3835017464833825
Q5TCU3,TPM2,-0.1632993161855452,0.8702827722810359,-0.036514837167011,0.9169050636532342,-0.0176250736374976,0.1162588384287489
NTF2,NUTF2,-0.1511857892036908,0.8798291600118298,-0.0338061701891406,0.9242146009130596,-0.9264131627929824,-0.5875873492942433
S35E1,SLC35E1,-0.1324532357065043,0.8946258095467281,-0.0296174438879546,0.9242146009130596,0.1432299317058591,-0.5397512792332971
ERAL1,ERAL1,-0.1324532357065043,0.8946258095467281,-0.0296174438879546,0.9242146009130596,0.4586553650716214,0.4078442103304305
RL27,RPL27,-0.1324532357065043,0.8946258095467281,-0.0296174438879546,0.9242146009130596,-0.1194692275217496,-0.1607512926565771
ODC,SLC25A21,-0.1178511301977579,0.9061856157549284,-0.0263523138347364,0.9342600271399294,-0.233002332752669,-0.0510264994759646
