feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
BRAF,5.974354884261848e-14,-8.463330447884935,2.9979312809225954e-10,-1.6447046129617036,-0.10406456659903546
MAP2K1,4.482401646442916e-10,-6.084114278583881,1.1246345730925275e-06,-1.0611890918051228,-0.14086913523549435
TLN1,1.5911490224989228e-06,-4.13937087972645,0.0026614619316331985,-1.4171512666174553,-0.40773382990998847
MAPK1,7.0530153437936185e-06,-3.7922516835940825,0.008848007748789095,-1.3907925889076798,-0.244147606897104
HDAC7,2.261415094472444e-05,-3.51871876527754,0.022695561888125448,-0.6485219680279295,-0.1459909870917341
RAD54L,3.6647582738764636e-05,-3.4044973974169075,0.03064959503052016,-0.6156534440891721,-0.1567841225704057
SPDEF,0.00019850947397848583,-2.9982423015540163,0.12905870848731232,-0.27621685032411397,0.03562234701474021
ADGRD1,0.00020575322198056967,2.9894806234200253,0.12905870848731232,0.2067345917729316,-0.033615001149078914
CBLL1,0.00025657985546413854,-2.93534980174275,0.14305752385767193,-1.153494654123274,-0.4523075532646968
SNX17,0.00037807418303039184,-2.8395695618659658,0.18971762504465062,-0.5934079758337547,-0.22613187264491302
LSS,0.0009901689864434888,-2.5968985438672103,0.4516970885430388,-0.4885684819260218,-0.11435134814232294
CHRM3,0.0011997559778441482,-2.5475405951263514,0.4631058074478412,-0.19463782304421628,0.007405524806814332
TIMM10B,0.0011632650546696563,-2.5555053935044794,0.4631058074478412,-0.33471465269947054,-0.028810481267338428
LRRC32,0.002138837413092359,-2.396576426816003,0.7666204384926756,-0.3162367223180986,-0.006851115682863371
DOCK5,0.002305115116755717,-2.3767451817582117,0.7711378437253459,-1.0662636893243371,-0.2790393402570165
CDH1,0.003452606714627584,-2.2684779666062678,0.7875082042727827,-0.89965457777946,-0.2331539131206198
NSDHL,0.0028539513056335354,-2.3197823702252798,0.7875082042727827,-0.27969004233131023,-0.046926683528153726
CD151,0.0033793389327371514,-2.2742822524036095,0.7875082042727827,-0.5812896413322577,-0.20519078119991224
ITGA3,0.0026935768450402583,-2.3352662117459566,0.7875082042727827,-0.9336633853770919,-0.2702620387670165
EHHADH,0.002801493126008199,-2.324754071772161,0.7875082042727827,-0.21913083170894004,-0.037695905014130004
NCKAP1,0.0034374631089001814,-2.269668017678873,0.7875082042727827,-1.4359613049941515,-0.6036813769526173
MSL1,0.0030742780039176793,-2.2998065250323916,0.7875082042727827,-0.63517779966855,-0.3302999347130445
EIF2AK4,0.004674815207147496,-2.1857393987814535,0.9016934225806303,-0.5454073534834314,-0.011163002291776795
SRC,0.004773896894902799,-2.179960977134583,0.9016934225806303,-0.6639077114352332,-0.259524110299807
ATF4,0.004963570039743837,-2.169207517661236,0.9016934225806303,-1.197273766997336,-0.48517408956376157
EHBP1L1,0.004867229548927188,-2.174620218614043,0.9016934225806303,-0.5111967560551824,-0.13922714136566774
ZFP36L1,0.004994284871725415,-2.1675026379581026,0.9016934225806303,-1.0077289637715383,-0.3439791368732861
UPF3A,0.005031370233610532,-2.165457248427626,0.9016934225806303,-0.43224781668134954,-0.09104799427811049
DEFB116,0.005225885026798408,-2.154955945183882,0.9042583125680831,-0.21579161744074704,-0.010540304592263582
ITGB1,0.005896526729439338,-2.1213688461419773,0.9436148005853531,-1.3744512621615306,-0.4748013222755391
LAIR1,0.006111843524251698,-2.1113437174993908,0.9436148005853531,-0.3307865342532356,-0.08673767846327957
SLC12A5,0.006156366646007459,-2.1093120962792824,0.9436148005853531,-0.20329511645017423,0.01959596300839873
SOD3,0.006569500445450508,-2.0910905015080834,0.9436148005853531,-0.13598766783023014,0.07872109009677909
SEPTIN2,0.006645458659873348,-2.087857508613317,0.9436148005853531,-0.7029106235857563,-0.2585875721785633
AFDN,0.006769655803322581,-2.082645066532954,0.9436148005853531,-0.4890036527818037,-0.05021063243377126
PUS1,0.00630436715464796,2.1026562775943516,0.9436148005853531,0.2307316042548275,-9.190211772655104e-05
ASCL1,0.8424952565983788,-0.14526855258501525,0.9997873397720308,-0.04843886411992535,-0.031747094454158534
LTBR,0.8354360732954916,-0.1518755136738478,0.9997873397720308,0.007505007661426498,0.02089182427917255
OR2AE1,0.835619488376502,-0.151703687489045,0.9997873397720308,-0.1636950379549662,-0.14498741237616072
CACNB2,0.8357737726041918,-0.1515591583051083,0.9997873397720308,0.04474568202172195,0.06354314764330303
EXOC6B,0.8357821968707655,-0.15155126686337994,0.9997873397720308,-0.10808751916127014,-0.09475629951110386
GLCE,0.8364174456549414,-0.15095624965579799,0.9997873397720308,-0.14262054690098058,-0.12262675793793583
GLB1L3,0.837226272276208,-0.15019879810747092,0.9997873397720308,0.1225283673830577,0.14239933307741853
PRDM4,0.8372723959523745,-0.1501556091791911,0.9997873397720308,0.004890067615349799,0.017014487494985648
NKD2,0.8387523302848541,-0.14877012824869304,0.9997873397720308,-0.08717058388898774,-0.06720231237963485
ATOSA,0.8399952605791865,-0.14760695464679024,0.9997873397720308,-0.1320361917473006,-0.11073479956919333
GFI1B,0.841560173348952,-0.14614301187806208,0.9997873397720308,-0.05556067945744225,-0.03955117613604468
NR3C2,0.8418204687114218,-0.14589957036811982,0.9997873397720308,0.0387356826469731,0.05260533553259647
CACNB4,0.8432538380851113,-0.14455931086280924,0.9997873397720308,0.06738284730481965,0.0805067240862947
OR2B3,0.843182324776587,-0.14462616673887368,0.9997873397720308,-0.05440034866487075,-0.042011408356131284
YWHAQ,0.8429699684145668,-0.1448247004309217,0.9997873397720308,0.029515011973347452,0.050718991406997496
LMNB1,0.8343131545628408,-0.15292767261776458,0.9997873397720308,-0.1261042021836326,-0.10096960277704017
OR6F1,0.8331287871964936,-0.15403776527951624,0.9997873397720308,-0.03494170873469955,-0.012268030334983115
FAM181A,0.01836945031446491,1.791093956468467,0.9997873397720308,0.20427046926968268,0.031667917009209755
PCOLCE,0.8318859189541742,-0.1552030875453715,0.9997873397720308,-0.04658898564273355,-0.025321677111982896
AGMAT,0.8267493527592472,-0.16002355899645243,0.9997873397720308,-0.06516490149278434,-0.050827605170970874
RO60,0.8270752771720707,-0.15971747854163904,0.9997873397720308,-0.03312030303551661,-0.020551287464212163
