feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
HTR2A,1.118218158726159e-05,2.4308165227682723,0.05611218720487866,0.1438690910802383,-0.07058362382147022
PRKCQ,0.00026445033395736047,-1.9317479130336186,0.265402355159607,-0.06420436603509809,0.07317417003177522
TMEM41A,0.00024262440091480901,-1.9457157340517002,0.265402355159607,-0.3679089552431359,-0.02774159920879812
LY6K,0.00022606808340257017,-1.9571547698088305,0.265402355159607,-0.2317659286606454,-0.03178688346561552
HERC1,0.00013592741975436065,2.038950082665574,0.265402355159607,0.1620932225921282,-0.040800567071916365
IGFALS,0.0007146449572924919,-1.7681409627907152,0.29884069964114374,-0.1842013087743361,-0.02067622829477537
LONRF3,0.0006710194959823137,-1.778653625158924,0.29884069964114374,-0.13119977676972228,0.035360738078679274
PIK3IP1,0.000653511875863659,-1.7830595464579544,0.29884069964114374,-0.13090768346326223,0.03391123723893005
PLA2G4D,0.00039810800769329304,-1.8649911623054405,0.29884069964114374,-0.24109258255389499,-0.05583051842550321
PALM,0.0006012126700033026,-1.7969357738175906,0.29884069964114374,-0.23581721954985863,-0.00951354012053583
ATP6V1C2,0.0005012621390158907,-1.8270567067327346,0.29884069964114374,-0.17244526839906377,-0.030354758139028347
B3GNT7,0.0006429382677484168,-1.7857761140658268,0.29884069964114374,-0.296530323672461,-0.10176264314464518
PLBD1,0.0007785179921874918,-1.7538175829068985,0.30050794498437183,-0.13066761385360928,0.07794806517138585
SDCCAG8,0.0008401538033308212,1.7410337968228824,0.3011351275081472,0.1903366767660691,0.021818554980229162
PTGER4,0.0013021755292105092,-1.6668187021424794,0.3439114108199124,-0.16864379820535255,0.01536322478389515
TP53AIP1,0.0012678622478884607,-1.671376913959096,0.3439114108199124,-0.03628357770058564,0.13166966414623024
SCN5A,0.0012211324827771442,-1.6777789060994206,0.3439114108199124,-0.2506768325413531,-0.057528033032261346
FER1L6,0.0011368845805055311,-1.68993986977868,0.3439114108199124,-0.04846883218543598,0.10218286356610519
IRAK2,0.0010589354756445834,-1.7019897161625048,0.3439114108199124,-0.11809182113664854,0.060791916693904324
PHOX2B,0.0015633280628872528,-1.6354866724195671,0.39223901097841174,0.11881251198858848,0.27965242515913713
SLCO4A1,0.0018242696498948266,-1.6088382670029144,0.4087780543006974,-0.10438591668475279,0.0344103074570011
PLPBP,0.0019193834845078203,-1.6000249507351159,0.4087780543006974,-0.0910386674260308,0.1234610626422163
ARAF,0.002058962884473294,-1.5878190457794197,0.4087780543006974,0.0013728236797103666,0.15401926847816327
HDAC1,0.0021068542892461015,-1.5838125298964303,0.4087780543006974,-0.3148017531533127,0.06508171511448381
USP18,0.0023153258995534235,-1.5673271154370325,0.4087780543006974,-0.5352467088164452,-0.30715847942466273
QSOX2,0.0023624080459785225,-1.5638004374076504,0.4087780543006974,-0.04181143319397414,0.10396019414335397
ZNF429,0.002127515425688425,1.5821108222874982,0.4087780543006974,0.18230816758599463,0.05165905424896465
SP100,0.0017616307379614941,-1.614885652957431,0.4087780543006974,-0.043328152288404045,0.1080767949540655
ALDH16A1,0.0022910095847192,1.569175371855126,0.4087780543006974,0.13332494333089748,0.01188662082904759
ADAMTS5,0.0025701332239082956,1.548999550808176,0.4160299521797364,0.14959220733550743,-0.02475591673115227
AATK,0.0025311766651705935,-1.5516863829172702,0.4160299521797364,-0.2539974988636747,-0.09445279900288246
PTCD2,0.0026922826868078583,1.5408192210122114,0.42218357882505725,0.12054783742478237,-0.016832144775608765
GLB1L3,0.0027814374438902673,-1.5350683886037182,0.422947063437617,-0.015347534218271962,0.16442852146241063
SHROOM1,0.003950805287905674,1.4725038743121162,0.4494560074502519,0.023475059974291796,-0.13545893830161593
MTURN,0.005558692507008328,-1.4104607596420728,0.4494560074502519,-0.14430200407371158,0.016095216535955668
TLR6,0.005556217960287377,-1.4105424854870228,0.4494560074502519,-0.017899083464847802,0.05766601122071305
TRIM52,0.005517322497152057,-1.4118315805809074,0.4494560074502519,-0.11339181594988176,0.0306717144364873
CPLX3,0.005423174157953935,-1.4149875781482042,0.4494560074502519,-0.03258062946203288,0.11599949635630974
ZNF69,0.005107780707338042,-1.4259486804493022,0.4494560074502519,-0.27956636080628794,-0.09428620878865518
BCL7A,0.005074699277359844,-1.4271350173289052,0.4494560074502519,-0.1144744090673395,0.010168091528790947
CDC42BPB,0.004963500330814713,-1.4311767652635419,0.4494560074502519,-0.14302641580830294,0.05363153179501551
SPAG4,0.004918619115348341,-1.4328322419769177,0.4494560074502519,-0.18268832488291817,0.012249452572527927
NMNAT2,0.004883684314387448,-1.4341307069717253,0.4494560074502519,-0.10686888563481026,0.00987103184409477
MMP19,0.0045491398880518905,-1.4470281286553457,0.4494560074502519,-0.17992281863686724,-0.0288474521277061
XIRP1,0.004289223458958065,-1.4576811441639137,0.4494560074502519,-0.20444805884348413,-0.04106277139541104
CCL19,0.0042879231551159885,-1.4577359538441303,0.4494560074502519,-0.05899075069296124,0.07945960069284252
AZU1,0.004260344284969187,-1.4589021518097398,0.4494560074502519,-0.07419983142673765,0.11181852322433804
SH3BGRL3,0.004162763059734338,-1.4630864590977943,0.4494560074502519,-0.3351836746925131,-0.10080655671035
MYCBP,0.004036155740270927,-1.4686556223258318,0.4494560074502519,-0.3139912343313001,-0.126468425979562
AMHR2,0.005642831500471477,-1.4077020653304773,0.4494560074502519,-0.1432087209849952,-0.004984878195340923
MPV17,0.0039549227766409,-1.4723164313100054,0.4494560074502519,-0.16164515855110984,0.016457145050763785
GAREM2,0.0036671458518470483,-1.4858833959175712,0.4494560074502519,-0.21713674822380352,-0.0677628412911967
KCTD16,0.0034416473028937877,-1.4972375843360053,0.4494560074502519,-0.1685711560286191,-0.014421394097569177
UBE2O,0.003439753307167692,-1.4973359002651887,0.4494560074502519,-0.35588071917994596,-0.13350709499005559
GALK1,0.0033995467386892775,-1.4994351821382712,0.4494560074502519,-0.27138523255983515,-0.10879201443909338
GAS2,0.003110701705035175,1.5152473029932494,0.4494560074502519,0.19871143792889231,0.043218911827742346
TPTE2,0.005269196458623958,1.4202618082995317,0.4494560074502519,-0.07412822890136117,-0.27538058718297526
DRICH1,0.004778904450143893,1.4380783017217333,0.4494560074502519,0.005930745222688422,-0.09949047150262835
TIA1,0.004651811993540828,1.4429774024220492,0.4494560074502519,0.1756282975635943,-0.01728147638709296
PRM2,0.004591138623097834,1.4453608412121588,0.4494560074502519,-0.02507328729797052,-0.1694764772807501
PCGF2,0.0043922742139899575,1.453386492096115,0.4494560074502519,-0.05001225888374029,-0.21110587224783245
ZNF93,0.00359490097563061,1.4894473396581045,0.4494560074502519,0.2030003161569684,0.002498878330498776
PPM1G,0.004002411071316912,-1.4701678171106896,0.4494560074502519,-0.4283153733495742,-0.13065332718103828
LRRK2,0.005831252567977281,1.4016616789367804,0.4501726982478461,-0.06827124881721104,-0.19614886379626098
KCNQ1,0.005780195886392732,-1.403280152007837,0.4501726982478461,-0.10765961603797924,0.06246829351549952
RASAL1,0.005942169963225474,-1.3981909668380794,0.4517849829615974,-0.09479291749145559,0.0025575389807709634
DEFB136,0.006421287040861879,1.383864443385214,0.4538312446626044,0.053579979731973634,-0.04694625688647025
NOD2,0.006368728749989231,1.3853862029636688,0.4538312446626044,0.2503134300165359,0.10883498701986058
ZNF703,0.006293504263639514,-1.3875848208635093,0.4538312446626044,-0.24663385385773026,-0.004916690220723644
FGFBP1,0.006182215030009456,-1.3908830870108106,0.4538312446626044,0.08496819546074316,0.20527728763323444
WIF1,0.006157859031984107,-1.3916123370204883,0.4538312446626044,-0.057718970758670184,0.12143832928573538
SIPA1L2,0.006623086531906807,1.3781279181073773,0.4615923363487272,0.16088861737245272,0.035767019351741515
STK32C,0.006996830227504677,-1.3679225255220702,0.4619749221265588,0.07767618046380179,0.19645104393680196
PCBP3,0.006903416760217888,-1.3704245994637438,0.4619749221265588,-0.07048291283875567,0.031845715844161064
TMEM229A,0.006989424103421957,-1.3681197551162683,0.4619749221265588,-0.10517122937484233,0.016325944974089686
ZBTB7A,0.0067658555169349405,-1.3741674008782105,0.4619749221265588,-0.5391890442524524,-0.18403555596664706
CAPN11,0.008983815474326503,-1.3209758532355187,0.46518185177814547,-0.02837006385846342,0.1310267554031923
ANGEL2,0.007598011865535544,1.3525291925361744,0.46518185177814547,-0.020444095229185322,-0.1250282051689244
ARHGEF26,0.007730528687141067,1.3492894817457886,0.46518185177814547,0.17989417136804145,0.035888061156116174
ARMC1,0.008013501959059687,1.34254134367346,0.46518185177814547,0.11919625438182238,-0.028283574303440195
LYRM9,0.008774488352831815,1.3254382947364882,0.46518185177814547,0.06118774174957588,-0.13036616178117483
PHF12,0.007529689310886805,-1.3542201588279896,0.46518185177814547,-0.8732460831375848,-0.5022512568586305
MC1R,0.0089921561623117,-1.3208000553960555,0.46518185177814547,-0.13006956557848406,0.054596646086198394
CCDC136,0.00883954853541909,-1.324040836069376,0.46518185177814547,-0.04885794291277468,0.060965427408967994
CELF2,0.007181213647331558,-1.3630741236133452,0.46518185177814547,-0.17652984401830368,-0.049127895580030286
TPSAB1,0.008665341841838418,-1.3278044892855985,0.46518185177814547,-0.21175562799579475,0.0019256698028152104
UBE2G2,0.007626563007330896,-1.3518267576904872,0.46518185177814547,-0.35032557934005737,-0.10588167902253154
CRIPT,0.007926692132104321,-1.3445875858318432,0.46518185177814547,-0.2586882895425364,-0.09252697950843407
ARID1B,0.008143277917597988,-1.3395205139758637,0.46518185177814547,-0.3517284000196081,-0.12641792652198047
TRAK2,0.008222031674200334,-1.3377091301215984,0.46518185177814547,-0.08151628552409018,0.033208508512384716
