feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
MBTD1,1.7769046739707176e-08,-5.192502673232785,6.471109705823978e-05,-1.040350709093176,-0.41913105042666976
ANKS3,2.5791589102526815e-08,-5.104129832133666,6.471109705823978e-05,-0.513643641643889,0.10701465935793548
RNF126,1.013449526848026e-06,-4.244347925611853,0.0011658730896790107,-0.44119849290129165,0.13946958575917118
ALKBH6,1.1616910020715531e-06,-4.212578404498905,0.0011658730896790107,-0.31803050751507833,0.2118090669020811
MDM4,9.96607509148638e-07,-4.248247925471411,0.0011658730896790107,-0.7651581501589391,-0.21260925292557814
CYP2C8,1.7119966350079666e-06,-4.122333561115067,0.0014317998524116628,-0.3748802797873202,-0.01960590841480734
LMNA,2.0707830385425503e-06,-4.078045171927502,0.0014844556124866454,-0.8895620841705444,-0.2729713424674902
PRPS1,3.784689764574293e-06,-3.9375682088235537,0.002373946654829225,-0.5640047906539204,0.03438186891157694
SIK1,6.4040577692071206e-06,-3.814812545820904,0.003570617987320148,-0.5293337524687949,0.03261875153743695
H3-5,8.756736555500833e-06,-3.741633454245479,0.004242989193390658,-0.4946130557376107,-0.004448544739725206
TSR3,9.301092293203912e-06,-3.727512428600281,0.004242989193390658,-0.5254391522347979,-0.07861866010950198
ZBTB4,1.2096464042101701e-05,-3.6659143831187273,0.0050583380469388615,-0.388220142091384,0.03314617863115661
HKDC1,1.7523192680022878e-05,-3.578823893309788,0.006763952374488831,-0.33363620370237873,0.0034350524506585292
C9orf72,2.1443718987101756e-05,-3.531255220166229,0.0076860415626626155,-0.301268467843949,0.004579572004365395
ZWILCH,2.595155210464125e-05,-3.4862138557380917,0.008667733534231493,-0.7118044712171117,-0.22168681731615048
PRMT7,2.763725319802788e-05,-3.4713370539920176,0.008667733534231493,-0.48021482552621375,-0.1456937709122481
COMT,4.601777406156125e-05,-3.3503941921443303,0.01358336413181849,-0.47976285410244857,-0.1389676531227555
HEATR5B,5.489794493561836e-05,-3.308348475332383,0.015304327093718496,-0.5567319482597095,-0.21649102022036143
SHISA4,6.715898219393099e-05,-3.2601777099415736,0.01773704066574451,-0.1983322523207433,0.044552714642019424
GLIS3,0.00010905559786284143,-3.1436763429598065,0.025293667607425296,-0.21051224571505314,0.12465072773673135
ITPR2,0.0001096530100439242,-3.142357767688367,0.025293667607425296,-0.36916235042902346,-0.1152216324547045
SEMA3G,0.00011089292295005111,-3.139643450493224,0.025293667607425296,-0.43425627698117425,-0.09473375252156425
TMEM127,0.00011977543337037954,-3.1210272571304443,0.02613187498489411,-0.7145640865335474,-0.21200152384754906
USP22,0.00017167009441718201,-3.033681102055548,0.03589335557439247,-0.1849938546273527,0.22570436085061027
SOX3,0.00019279339003411592,-3.005379631717757,0.03869748924764775,-0.2580825637861419,0.006928997908119629
HSF2,0.00022031198649679443,-2.972747329323841,0.041280595806100925,-0.2595563438013865,-0.06926700262477116
PCBD1,0.0002221156011886658,-2.9707499702902633,0.041280595806100925,-0.46705811812371717,0.010837831702373376
NAP1L1,0.000270434686685081,-2.9224118342771805,0.046231187825458334,-0.2746701780376078,0.0221186446415231
ADGRL3,0.00028603083811349847,-2.9085993559579646,0.046231187825458334,-0.29608744909714124,-0.03850901406715078
PCNX2,0.0003012117140487656,-2.8958422846104805,0.046231187825458334,-0.44844495491632774,-0.07486493044990164
