feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
KRAS,6.064437373361784e-08,-2.2938281582217606,0.0003043134673952943,-1.8504943186573268,-0.6610582213114988
MAP3K2,0.0005290086516304282,-1.2894235647933103,0.6636413534703721,-0.19720582470817277,-0.05260789827416122
TERT,0.00044763834556024945,-1.3089744127895813,0.6636413534703721,-0.11989111374133711,0.03451424530324762
PLCXD3,0.0002923638966299096,1.3584208185725717,0.6636413534703721,0.21518580033923027,0.10698916940603512
C4orf36,0.0007497468741294058,1.248271904272786,0.6973478013659066,0.15749221091849927,0.06458732506691545
TAS2R20,0.0010011577155354305,1.2137782558944499,0.6973478013659066,0.2305436862175065,0.13364232088349648
JUND,0.0009131963325266123,-1.2247861605140116,0.6973478013659066,-0.1933733685122976,0.007178485679430669
CYP21A2,0.0011117541671835896,-1.2011899808188498,0.6973478013659066,-0.09964635133352415,0.027420779969900277
GPR35,0.018899102918391638,-0.8340141226433281,0.7563422285551034,0.019282529156044118,0.11201268971349224
ARRDC1,0.018437089910306587,-0.8375387331021392,0.7563422285551034,-0.08335960224397282,0.021461861459226968
PCDHB16,0.01808526535894172,-0.8402771052616381,0.7563422285551034,-0.1402277926585577,-0.07797831799435784
IRS2,0.017882294197399257,-0.8418790631702042,0.7563422285551034,-0.37732843723351284,-0.18295471751914313
TAB2,0.01738540949463207,-0.8458718410315857,0.7563422285551034,-0.013417645203332967,0.06783957529789386
HPDL,0.01734175886010075,-0.8462275580371907,0.7563422285551034,-0.08313484016676277,-0.016392145988087192
ARVCF,0.01715408148051932,-0.8477663458403395,0.7563422285551034,-0.0010027681096868813,0.0973182212910714
STAR,0.01699936928096418,-0.8490464491771165,0.7563422285551034,-0.06476148910328623,0.028756326218679722
INO80C,0.016889164971366177,-0.8499647942500042,0.7563422285551034,-0.24565995039407157,-0.07637458614876388
PHYHIP,0.01642440781194113,-0.8538988993708904,0.7563422285551034,0.005309878060991175,0.06195450405341096
BRD1,0.01640812272287014,-0.8540385871482281,0.7563422285551034,-0.1730985213063165,-0.007551199694382586
CLEC4D,0.01618986652217347,-0.855923048512296,0.7563422285551034,-0.04198943821412304,0.05092211478012973
BCAR3,0.01596012411352726,-0.8579319524208511,0.7563422285551034,-0.3484175682957431,-0.18446318849864823
NR3C1,0.015844192238011912,-0.858955743477377,0.7563422285551034,-0.11349340193158743,-0.01911629610666367
USF1,0.01564666234917282,-0.860716022516213,0.7563422285551034,-0.26224814932519797,-0.13561325592515702
ANKH,0.015450538742926649,-0.8624840142783354,0.7563422285551034,-0.09740914016336588,0.018636845015889476
TCFL5,0.015323379513733859,-0.8636413300140449,0.7563422285551034,-0.1514731135266194,-0.048673049071346
FAM76B,0.019212538268219462,-0.8316673624616766,0.7563422285551034,-0.09216875095852776,0.016657116722554266
KLF10,0.019367291695044586,-0.8305215040248759,0.7563422285551034,-0.2286566170943249,-0.08135745617101692
TM4SF4,0.0015029567493318303,-1.1646820190917935,0.7563422285551034,-0.12187485807362043,-0.016227151601609
FCRL3,0.01978587542254721,-0.8274633412352512,0.7563422285551034,-0.06575445423469294,-0.000643003250169829
TBL1X,0.025301276797182595,-0.791852564399599,0.7563422285551034,0.05245142616886443,0.1271841802074935
C1orf74,0.025201501858394662,-0.7924315210400816,0.7563422285551034,-0.14454105472928525,-0.048886639087590264
TNRC6C,0.024174690835740968,-0.7985128446012402,0.7563422285551034,-0.16852373846484298,-0.08446762605526954
LCN6,0.02407715536567719,-0.7991025541043412,0.7563422285551034,-0.31862299282647416,-0.20911550118032204
FAM166C,0.023968826748735975,-0.7997600520582938,0.7563422285551034,-0.03360200265980114,0.019776213515314618
EDA,0.022600951772699347,-0.8083017455931216,0.7563422285551034,-0.05579635487854085,0.01870387945387936
UBTD2,0.021943435196068835,-0.8125752444732749,0.7563422285551034,0.01905341940933173,0.08446191725527134
SPOCK3,0.021765824872673877,-0.8137494931115551,0.7563422285551034,-0.012042619085630018,0.08870084790811417
ELK3,0.015197859316891901,-0.8647923894921208,0.7563422285551034,-0.020245070285133372,0.08337299127338403
TOR1AIP2,0.02174149697969636,-0.8139110091200529,0.7563422285551034,-0.2095718273220746,-0.12691213066600024
ZNF773,0.02115662835265561,-0.8178441623704104,0.7563422285551034,0.03837190248980442,0.11439103647278447
VAX2,0.021120146798877443,-0.8180927476847443,0.7563422285551034,-0.0583660118422997,0.021680526997557754
FANCL,0.021062915324754662,-0.8184835084789847,0.7563422285551034,-0.2868925785831395,-0.18446672459275468
HEXD,0.020619018660670185,-0.8215474394887823,0.7563422285551034,-0.07949959579041364,0.002592240802778996
DOCK6,0.02042033617217153,-0.8229382470236104,0.7563422285551034,-0.2973711441630048,-0.1723036302252308
KCNK1,0.020333164163660038,-0.8235523445499174,0.7563422285551034,0.06329699587371168,0.13931284419667478
PDE6B,0.02012401710398213,-0.8250355188443064,0.7563422285551034,-0.07506825900456887,0.013416742061947783
CNTNAP3,0.019931657284569526,-0.8264120561393562,0.7563422285551034,-0.29639707105456803,-0.17678261660897718
RNF149,0.021291613116901777,-0.8169277424309068,0.7563422285551034,-0.1808693578466647,-0.06577879175887855
NSMF,0.019367372111355075,-0.8305209107568744,0.7563422285551034,-0.1555522313705749,-0.037339169882429475
PRMT3,0.014660047530690761,-0.8698250802620539,0.7563422285551034,0.019325517612470974,0.13399047050772356
