feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
ADNP,0.02061190836838896,-1.7559062971041521,0.502090078604737,-0.6137930324017051,-0.1886378137401348
TRIM17,0.022536718009530773,1.7283734191757534,0.5037917099656619,0.11808093046762484,-0.0740090322203561
BFSP2,0.020903369562436293,-1.7515912012128094,0.5037917099656619,-0.03420379198077115,0.06757289605961575
PTER,0.021102015601174758,-1.7486814005611262,0.5037917099656619,-0.0580721732748169,0.13210383396203215
LST1,0.021226736995432805,-1.7468671267503342,0.5037917099656619,-0.5034670777866865,-0.2883491325140389
GBA2,0.02125605190211882,-1.7464420970396128,0.5037917099656619,-0.19462064881629915,-0.06818657629669578
IRAG1,0.021559750295009235,-1.7420698346849723,0.5037917099656619,-0.1340163836099697,0.025771118534247062
FAM204A,0.02161610782802543,-1.741264615257676,0.5037917099656619,-0.6218433059147674,-0.38142701994579814
AEBP2,0.021643876997053044,-1.7408685569237503,0.5037917099656619,-0.1627958124813759,0.03683993556676915
KCNC4,0.021835541024704388,-1.7381474289762042,0.5037917099656619,-0.45212353712659276,-0.1656824450805495
ZNF133,0.02188780001066869,-1.7374092413876416,0.5037917099656619,-0.072044644974332,0.12222717468826554
ITGB5,0.021921523984033756,-1.7369337180744684,0.5037917099656619,-1.001674588396245,-0.38823020201107455
SEMA3G,0.022343120363066724,-1.7310442476674393,0.5037917099656619,-0.3150229227755458,-0.10117879869484148
ITLN2,0.022466223497048948,-1.7293435337207146,0.5037917099656619,-0.1964772613886972,-0.06157090964072006
NME6,0.022589305448838966,-1.7276515198275748,0.5037917099656619,-0.5312674138400995,-0.21737516827049785
JPT1,0.021823806049280733,1.7383134120473211,0.5037917099656619,-0.05238255253759705,-0.23233616568680668
ZFP14,0.021966645443543452,1.736298519949644,0.5037917099656619,0.24256802792809357,0.09104955292731094
CDCA2,0.022268624883331818,1.732077551721329,0.5037917099656619,0.026692680255673548,-0.12946125406729445
PHF7,0.02246790127404814,1.7293204129210966,0.5037917099656619,0.03886482675202775,-0.1109890778574828
PIAS4,0.02220538759560486,-1.732957154460697,0.5037917099656619,-0.324689670819928,-0.1082393724377012
RHPN2,0.02273549822946962,-1.7256526005052757,0.5040803540072826,-0.2619048408222076,-0.0412616437586143
SOX4,0.022803156707782612,1.7247314259496682,0.5040803540072826,0.23730638255645473,-0.007134648060549744
PYCR1,0.022907115648474755,1.7233208225864132,0.5041574838773961,0.13331839705876608,-0.06201727414092881
SETD3,0.02307571450636149,1.7210453858398356,0.5056503728948557,0.12440620514248625,-0.027058186069216117
OR4K1,0.023647248109437264,-1.7134420727272741,0.5159212652745921,-0.6213873280829246,-0.3240463792069754
DTD1,0.02375328487354614,-1.7120497106843775,0.5159912705430932,-0.21675083361480718,-0.040191442066771894
CBFB,0.024838851214013746,1.6981090400474028,0.5162613747563775,0.349464090875072,-0.13523064606030122
F3,0.024340221413254686,1.7044426722453254,0.5162613747563775,0.11494597986911889,-0.125431940382705
BMAL2,0.02440671500470273,-1.7035913418081217,0.5162613747563775,-0.4251847847798469,-0.09834410334708524
TRIB1,0.02455211414336072,-1.7017370321598906,0.5162613747563775,-0.3498198747154522,-0.07584360490790196
GNB3,0.023879882247947168,-1.710394698788498,0.5162613747563775,-0.2842755317592802,-0.08562934211157684
ZNF205,0.024187400645898173,-1.7064072453033898,0.5162613747563775,-0.4194503684569743,-0.16439208471035666
LGR4,0.02452843050145666,1.7020383989753192,0.5162613747563775,0.051896091751283555,-0.1297458237067975
GZMH,0.02485486610003086,-1.69790752390007,0.5162613747563775,-0.4759839006318031,-0.22907850147912176
ARMC10,0.024881266176515794,-1.6975755856747619,0.5162613747563775,-0.49301963150920863,-0.3063818913214512
GPSM1,0.024378129484810582,1.7039570711355447,0.5162613747563775,0.1421739270007407,-0.03311467174487925
PRRG4,0.024897419826832072,-1.697372636166846,0.5162613747563775,-0.19684188151525725,0.06049045533708845
FUT11,0.025009909817099833,1.6959626277539144,0.5164597837950904,0.0016682357446417499,-0.1647726108809237
PGBD1,0.02569466302877094,-1.6875008055209586,0.5258040845247036,-0.07259881631896475,0.07931391691959123
ABCA5,0.025881548201993183,1.6852266557812767,0.5258040845247036,0.18076137409347826,0.02122008945745402
EXOC7,0.02580534247406277,1.6861521902752987,0.5258040845247036,0.04770544269320609,-0.25479791998193135
CFAP299,0.025792180444898158,-1.68631229492177,0.5258040845247036,-0.1509526956867929,-0.030217550612111153
DKK4,0.026096503725772494,-1.6826291274411098,0.5280332890964773,-0.1398106520392291,0.03664058486580858
NEUROG2,0.027068976462321412,-1.671112985451966,0.5314216204902931,0.002550889814564347,0.18222468337470815
BCDIN3D,0.026749182047389075,-1.674858403892528,0.5314216204902931,-0.3511038771949674,-0.12984790340155242
TRPC6,0.026617509621325367,-1.6764122512831725,0.5314216204902931,-0.20370655029583679,-0.03899868279318361
EFNB2,0.027057475792452445,1.6712469899857458,0.5314216204902931,0.16114389804412335,-0.00120219443902816
INO80C,0.026801107928642466,1.6742475234094703,0.5314216204902931,0.18705557844444332,-0.15009269599674804
PPP1R3D,0.027091346901140085,1.670852473997628,0.5314216204902931,0.3846636981173064,0.1054574725618621
F11R,0.02711118669699383,1.67062159437705,0.5314216204902931,0.20624274474998155,-0.17557014599720075
SDR39U1,0.026418512626030753,1.6787737488179066,0.5314216204902931,0.05928841185096875,-0.14051207791276885
PEX5,0.02773392227405038,-1.663450723652886,0.5373313589621035,-0.4648826087134529,-0.177582767469533
BCL2L15,0.027655978080757253,-1.6643402989319476,0.5373313589621035,-0.14548291654462386,-0.0380488679723356
AEBP1,0.02761573826213418,-1.6648004361090283,0.5373313589621035,-0.12939698090301105,0.06989588394366036
AKT1,0.027864874339612013,1.66196120937319,0.5377920747545119,0.13135598010656796,-0.0786726793379021
