feature,p-value,effect_size,q-value,in_group_gene_effect_mean,out_group_gene_effect_mean
C1orf127,0.0002164989886358685,1.3349781033695858,0.5004724446778991,0.007766865195619255,-0.1404717824428153
KMT2D,0.008898146971727047,-0.8990659778771252,0.5004724446778991,-0.42813705453897727,-0.19692214392612947
GCLC,0.008919828508540489,-0.8987528184569715,0.5004724446778991,-0.20590474493800126,-0.028624423290750885
RBM27,0.009001377561216495,-0.8975812566054528,0.5004724446778991,-0.3763661744605488,-0.2122742133862102
LEKR1,0.0005696195212048677,-1.2274203350068829,0.5004724446778991,0.10591572376412184,0.20521192846109743
IFT140,0.009175660603899306,0.8951101520253131,0.5004724446778991,-0.010738448200988156,-0.10329425429739308
PTGR1,0.009136600423576587,0.8956601597341333,0.5004724446778991,0.17310569116127614,0.08035418915466032
NLRP1,0.009006655905619521,0.8975057663683224,0.5004724446778991,-0.006793783595759569,-0.0866474610718347
TM6SF1,0.008688624297087414,0.9021293349437722,0.5004724446778991,0.06966812723440727,-0.019419749281465913
LY6K,0.008665911004010637,0.9024655339443991,0.5004724446778991,-0.015954766634003623,-0.11703900303450446
ARL13B,0.008554850347445702,0.9041213323640939,0.5004724446778991,0.08757122582092557,-0.03711984515567556
PDE6B,0.008474344798491969,0.9053341347809881,0.5004724446778991,0.022930990074863208,-0.07215405282316294
MAG,0.008441688000313079,0.9058291626955105,0.5004724446778991,-0.18866384548275436,-0.2725164945786639
AEBP1,0.008399861705970664,0.9064657958609242,0.5004724446778991,0.10293536301283485,-0.0025099753241118947
WWP2,0.008319445280462714,0.9076981384994564,0.5004724446778991,-0.10877092394333014,-0.2050341969912532
UBE2D3,0.008127415083669019,0.9106863678429234,0.5004724446778991,-0.5296046944215597,-0.8535374783819785
ARMC10,0.008074849431474492,0.9115158178409163,0.5004724446778991,-0.2759412455539843,-0.37347003713565435
PLEKHG4B,0.007933227197405138,0.9137758098600777,0.5004724446778991,0.08852357060505643,-0.01782596257746049
FBXO36,0.007831234232326437,0.9154268106405098,0.5004724446778991,-0.10854116364237783,-0.21521205645004857
AJM1,0.0075852700655299615,0.9194923091655954,0.5004724446778991,-0.11917761492306454,-0.2465151483205011
YLPM1,0.008656003419355986,-0.9026124414012529,0.5004724446778991,-0.3163680388708939,-0.17661879837297362
FAM78B,0.008572456508134105,-0.9038575140581864,0.5004724446778991,-0.006115015915039271,0.0623530111386432
ERI2,0.008049614173534992,-0.9119158013925873,0.5004724446778991,-0.11692906721250684,-0.037042585517013844
KPNA1,0.007711045280897225,-0.9173982818587615,0.5004724446778991,0.04377259099151064,0.12539179801797581
PLA2G4A,0.0006881531521028784,-1.2060459883863557,0.5004724446778991,0.0086637054822632,0.13380769838339496
PICALM,0.0006962018971244423,-1.2047269244044367,0.5004724446778991,-0.12393383408370301,0.09104972404102273
C12orf71,0.0013311346300621362,-1.1303387790884933,0.5004724446778991,0.024204793128030786,0.16595570947665486
LAMTOR1,0.0014561291301855785,-1.1198927180969211,0.5004724446778991,-0.2800823213481887,-0.14397103351172555
ATM,0.0015867656232143679,-1.1098566509862182,0.5004724446778991,-0.25400325798182144,0.07688195495209679
PARP8,0.0021554669792572317,-1.0737715458501391,0.5004724446778991,-0.061493027165898245,0.03788170282729608
GCC2,0.0022920553473573142,-1.066473156164659,0.5004724446778991,-0.06936373603369002,0.011323874392686468
C1orf141,0.0023794962087941257,-1.0620155103970266,0.5004724446778991,-0.060722565198803556,0.024533607815275593
FAM89A,0.0024028456488262642,-1.06085158133608,0.5004724446778991,-0.05803463083285314,0.060888058782075
RHBDF1,0.007411201136167042,0.9224444569420958,0.5004724446778991,-0.1387304176411626,-0.2676311764023891
AHSG,0.0025272838824274084,-1.0548245838857813,0.5004724446778991,-0.011558134437926946,0.10579257864060759
DNPH1,0.0035977483271583616,-1.0122420469581448,0.5004724446778991,-0.12044943207353193,-0.005597146154690845
XKR9,0.0038547770370641,-1.0038297356635721,0.5004724446778991,-0.06393091235835521,-0.004734621377572117
TP53,0.004156099286957155,-0.9946180854747138,0.5004724446778991,0.11373767059953953,0.9008106856519975
RGS1,0.004174147638742504,-0.9940865621461697,0.5004724446778991,0.035087817632050614,0.10909428994736352
TTC7A,0.005287305862290868,-0.9648881138874101,0.5004724446778991,-0.4697492443049563,-0.23790926464450196
PITPNB,0.006562979704003828,-0.9378270519918139,0.5004724446778991,-0.09890883053829884,0.013139603938628985
SATL1,0.0069283522500640125,-0.9309856972795756,0.5004724446778991,0.044059127329344104,0.12542630422808937
VPS36,0.006953178988498909,-0.9305331622396207,0.5004724446778991,-0.5348676741965133,-0.3394285337031526
CCDC12,0.006993771347171786,-0.9297964987033753,0.5004724446778991,-0.4758805286527711,-0.3477963818745663
ARHGAP35,0.0035610368562623063,-1.0134897240810734,0.5004724446778991,-0.004208203353370764,0.10654791139758067
TNFSF8,0.00737406174556122,0.9230826960178742,0.5004724446778991,0.13718535967067283,0.059618797360625635
PCDH15,0.00044895383371498207,-1.2541569652079365,0.5004724446778991,-0.10469521942186188,0.01956561794596306
IRF1,0.007234020808396256,0.9255165952700266,0.5004724446778991,0.08247955802026198,-0.02077778633806854
PITX1,0.0018199429066065264,1.0937648155330335,0.5004724446778991,-0.0747639071245634,-0.21030453150623968
MDM2,0.002073284840690551,1.0783784262365457,0.5004724446778991,-0.3046112003265369,-0.727710567885065
MDM4,0.0025139782018100804,1.0554553729507343,0.5004724446778991,-0.17197963307028533,-0.3400829436217317
MRGPRX3,0.002654351898778512,1.0489548980622345,0.5004724446778991,-0.09032992988273739,-0.19842123294664188
