feature,stat,p-value,effect_size,q-value,in_group_mean,out_group_mean,GeneName
DNJB9,3.0175983033753297,0.0025478638936258487,0.41064311621987726,0.060650874985047495,1.2875572825205928,-0.5114016529046245,DNAJB9
NUD18,3.0118748697133024,0.002596395998699926,0.4098642555505086,0.0612778869062403,0.8817518037547395,-0.3703016595711475,NUDT18
GNPAT,3.009290427493722,0.00261858666885672,0.4095125575111932,0.0612778869062403,0.9662586689409715,-0.45728616862636967,GNPAT
DNJB2,2.990245579789556,0.00278753236987667,0.40692088200540305,0.06241058960015766,0.5020212520488737,-0.6170481050270734,DNAJB2
RAB4A,2.9913779844729262,0.002777214986255665,0.40707498276410276,0.06241058960015766,0.6872493127543441,-0.7407807706089592,RAB4A
DECR2,2.990245579789556,0.00278753236987667,0.40692088200540305,0.06241058960015766,0.9096675064610317,-0.5488719360602016,DECR2
LEG9,2.9905383859861554,0.0027848612507980234,0.40696072788180265,0.06241058960015766,1.0038892034254967,-0.429455338315404,LGALS9
AL1A2,2.990245579789556,0.00278753236987667,0.40692088200540305,0.06241058960015766,0.8693135363983426,-0.5451339178019416,ALDH1A2
LEGL,2.99080380623795,0.0027824419797044695,0.40699684700315253,0.06241058960015766,0.785886786288902,-0.5418980270526704,LGALSL
FLRT3,2.9991385498745586,0.002707441570134991,0.4081310619501859,0.06241058960015766,1.4345561460819107,-0.2794862503088303,FLRT3
DI3L2,2.9913779844729262,0.002777214986255665,0.40707498276410276,0.06241058960015766,0.5669877240866289,-0.5184294669400519,DIS3L2
RBSK,3.0005548876399994,0.0026948817991316715,0.40832380110733946,0.06241058960015766,0.7499280844090166,-0.5540174771756243,RBKS
TTYH3,3.000580591655975,0.002694654354282045,0.40832729898086617,0.06241058960015766,0.6758742886473319,-0.41768174029113136,TTYH3
F8WF69,2.99080380623795,0.0027824419797044695,0.40699684700315253,0.06241058960015766,0.3767968810779966,-1.088030078975181,CLTA
ERO1B,2.9876203048233427,0.002811586140752799,0.406563627333085,0.06277945981131049,0.8272500419540069,-0.7381247880843982,ERO1B
ARL5B,2.973722121485791,0.002942113790136581,0.40467232413704873,0.06456186691480398,0.2878348547712486,-1.2067184139568379,ARL5B
DREB,2.9734655414521303,0.002944574670530443,0.4046374080170123,0.06456186691480398,0.6427997024402015,-0.7266394029329722,DBN1
TTC19,2.9734655414521303,0.002944574670530443,0.4046374080170123,0.06456186691480398,0.7188567878497878,-0.3275607348581366,TTC19
TRFM,2.9734655414521303,0.002944574670530443,0.4046374080170123,0.06456186691480398,0.4337634541007954,-0.8658984696166838,MELTF
TUFT1,2.973320521005921,0.002945966404369375,0.4046176732339299,0.06456186691480398,1.182877476704353,-0.29951485864392985,TUFT1
RASF2,2.969229955832361,0.0029854708912688084,0.40406101782088427,0.06474251534887646,1.5972123489366605,0.06899088298001572,RASSF2
SMYD3,2.969287232092353,0.0029849144276154985,0.40406881213262624,0.06474251534887646,0.7489864346626346,-0.2813349595051504,SMYD3
AK1BF,2.969287232092353,0.0029849144276154985,0.40406881213262624,0.06474251534887646,1.0154031260559608,-0.4580344878828167,AKR1B15
A0A0A0MTR7,2.969287232092353,0.0029849144276154985,0.40406881213262624,0.06474251534887646,1.3841671026975986,-0.14138426693522993,RNF213
X5DQS5,2.9647162568549676,0.0030296222116377282,0.4034467811904878,0.06552843446790324,0.3041559023654969,-1.202485942793719,CADM1
TATD3,2.9614919859099222,0.003061524608394253,0.40300801349005216,0.0657471943078652,0.8223507754019177,-0.2053593117482537,TATDN3
ARMX3,2.9555530984313343,0.003121089678265855,0.40219983326992187,0.06594609951006081,0.47389718293481664,-0.7667963953408913,ARMCX3
TBA4A,2.9555530984313343,0.003121089678265855,0.40219983326992187,0.06594609951006081,0.286897079838021,-0.9786801418092212,TUBA4A
KIFC3,2.9555530984313343,0.003121089678265855,0.40219983326992187,0.06594609951006081,0.8872139947806892,-0.4525312732222514,KIFC3
A0A1B0GTF3,2.9548176540052435,0.0031285390037969455,0.4020997519600276,0.06594609951006081,0.6551102036671809,-0.4873920970308478,HSPA12A
CYB5,2.9477706579467564,0.0032007442508649527,0.4011407772621,0.06662051601549063,0.7898666438981479,-0.33778622805392494,CYB5A
FND3B,2.9376406554105383,0.0033072011237278045,0.3997622585228314,0.0674799362289683,0.43402904818590854,-0.6967006277960185,FNDC3B
GLCM,2.9376406554105383,0.0033072011237278045,0.3997622585228314,0.0674799362289683,1.032083301220323,-0.3914038547904007,GBA
PKN1,2.9376406554105383,0.0033072011237278045,0.3997622585228314,0.0674799362289683,0.6024865275203738,-0.603916771774188,PKN1
A0A2R8YFB8,2.9376406554105383,0.0033072011237278045,0.3997622585228314,0.0674799362289683,0.7690067851517652,-0.7543903949631007,RAB15
DRS7B,2.9376406554105383,0.0033072011237278045,0.3997622585228314,0.0674799362289683,0.3801114446478773,-0.9961838713700935,DHRS7B
CNN1,2.9342980869635404,0.003343029811500476,0.39930739257141634,0.06801780121264024,1.0230510852191947,-0.1623881899765183,CNN1
LRC20,2.9336531435149498,0.0033499834493912624,0.3992196268846387,0.06801780121264024,0.4196212583444711,-0.6395049572887606,LRRC20
KPBB,2.930836727210956,0.0033805040388374887,0.3988363611708587,0.06813648529861255,0.6690188157818827,-0.2879773777722568,PHKB
RUND1,2.930836727210956,0.0033805040388374887,0.3988363611708587,0.06813648529861255,0.8464115848292405,-0.7243777405202647,RUNDC1
VASN,2.92903658549171,0.0034001439924298935,0.39859139291103374,0.0683660020225467,0.9533601079497378,-0.24758458551089865,VASN
SMAD3,2.9262540838011595,0.0034307061687902287,0.39821274239157367,0.06881348644614589,0.7064583635619728,-0.31059158555570743,SMAD3
MYLK,2.9197282123897423,0.0035033677785021033,0.397324683775741,0.06926467464704397,0.8676646547406615,-0.3631433452329405,MYLK
J3KQ40,2.917536313499726,0.0035280856501243166,0.3970264041175014,0.0695872893467377,0.48361477963717103,-0.5118869980781293,TBC1D8
B4E3T4,2.9018157693689464,0.0037100665750276376,0.3948871090286506,0.07000954785314112,0.8153919834319805,-0.2808319938263262,RBPMS
TAGL2,2.9018157693689464,0.0037100665750276376,0.3948871090286506,0.07000954785314112,0.9454269656637969,-0.3808972899561823,TAGLN2
TBC20,2.9018157693689464,0.0037100665750276376,0.3948871090286506,0.07000954785314112,0.5365776025683091,-0.677564601031499,TBC1D20
A0A5F9ZH30,2.9018157693689464,0.0037100665750276376,0.3948871090286506,0.07000954785314112,0.9989656111749596,-0.2677417172377441,ANK2
BIN1,2.9018157693689464,0.0037100665750276376,0.3948871090286506,0.07000954785314112,0.7201267427878612,-0.9897823860353059,BIN1
ENAH,2.904737509655563,0.0036756121177412234,0.39528470752104744,0.07000954785314112,0.6393168674254321,-0.8222400338059226,ENAH
AACT,2.904737509655563,0.0036756121177412234,0.39528470752104744,0.07000954785314112,0.9062000022670833,-0.6544391650072252,SERPINA3
MSI2H,2.9110337763514225,0.003602350733279345,0.3961415208926772,0.07000954785314112,0.634365955126189,-0.5716501724024803,MSI2
AL3B1,2.9110337763514225,0.003602350733279345,0.3961415208926772,0.07000954785314112,0.7465604854650222,-0.3540351799688493,ALDH3B1
DYST,2.9018157693689464,0.0037100665750276376,0.3948871090286506,0.07000954785314112,0.5861786812684983,-0.845579557723513,DST
LMA2L,2.891230825491889,0.003837361599616213,0.39344668061449567,0.07175779569124313,0.9528008908715948,-0.31907727947917625,LMAN2L
SHPS1,2.8839033263481504,0.0039277931134056926,0.39244953428156015,0.07198325137417323,0.5236171733912716,-0.5501161652454492,SIRPA
H2AW,2.8839033263481504,0.0039277931134056926,0.39244953428156015,0.07198325137417323,0.47402783467540066,-1.1217036772406483,H2AFY2
GNA13,2.8839033263481504,0.0039277931134056926,0.39244953428156015,0.07198325137417323,0.783651730493081,-0.438910940324842,GNA13
SPS2L,2.8839033263481504,0.0039277931134056926,0.39244953428156015,0.07198325137417323,0.6774205847451299,-0.4085910206126325,SPATS2L
RRAS2,2.8839033263481504,0.0039277931134056926,0.39244953428156015,0.07198325137417323,0.6121563602492331,-0.8308811881833652,RRAS2
RN128,2.8817548955793395,0.003954672271426221,0.3921571698853778,0.07215970285571545,0.8086842856923189,-1.3970149611328744,RNF128
CHSP1,2.8714278746323556,0.004086220179742361,0.3907518403363142,0.07390883836023084,0.7016179906296791,-0.3556739497003727,CARHSP1
Q5JXI8,2.8714278746323556,0.004086220179742361,0.3907518403363142,0.07390883836023084,0.9531448603644458,-0.2168946942342234,FHL1
COR1C,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.4090691329521263,-0.8515501056374596,CORO1C
FHL2,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.4877782543253555,-0.6502078014554963,FHL2
A0A024R4E5,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.6664468536575271,-0.5601019489135389,HDLBP
NCK2,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.5138734938637521,-0.5923499442813817,NCK2
SC24A,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.8342494301137746,-0.689725236822556,SEC24A
MYH11,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.7356740582916459,-0.3958604986726739,MYH11
FAAA,2.8659908833273544,0.004157062170827304,0.3900119595344697,0.0740582860712546,0.5263665806993703,-0.5876480423017796,FAH
RASF7,2.861704361364369,0.004213697530011565,0.38942863777999487,0.07490615952492662,0.4842789815297602,-1.0235655103242967,RASSF7
PMGE,2.8536486569997317,0.004322030143082648,0.388332395268213,0.07542145762736982,1.0107998740208606,-0.13264798410526915,BPGM
GCP60,2.8301659972857625,0.004652385906275468,0.3851368100402888,0.07542145762736982,0.6829937776098262,-0.4024656085626571,ACBD3
MYH9,2.8301659972857625,0.004652385906275468,0.3851368100402888,0.07542145762736982,0.7836985663932434,-0.5148765574685873,MYH9
TM1L1,2.8301659972857625,0.004652385906275468,0.3851368100402888,0.07542145762736982,0.7796746051284855,-0.39311549476349333,TOM1L1
HD,2.8301659972857625,0.004652385906275468,0.3851368100402888,0.07542145762736982,0.5104476493007541,-1.078330162006104,HTT
MVP,2.8301659972857625,0.004652385906275468,0.3851368100402888,0.07542145762736982,0.6789313864858676,-0.8578897696330727,MVP
PAFA2,2.8317002517550254,0.004630123086512384,0.38534559562835985,0.07542145762736982,0.9497630268238999,-0.2721441799755058,PAFAH2
IF4E2,2.8318219729132883,0.004628360987015969,0.38536215977995125,0.07542145762736982,0.7119424691973036,-0.4185956691180521,EIF4E2
NED4L,2.8401877872187726,0.004508698364904228,0.3865006029094686,0.07542145762736982,0.5987743226869099,-0.7799596264303446,NEDD4L
QOR,2.8301659972857625,0.004652385906275468,0.3851368100402888,0.07542145762736982,0.6880701162629572,-0.31208169632271265,CRYZ
TRIM5,2.8401877872187726,0.004508698364904228,0.3865006029094686,0.07542145762736982,1.2033453053635035,-0.27736896838663533,TRIM5
G5EA03,2.8401877872187726,0.004508698364904228,0.3865006029094686,0.07542145762736982,0.5053073474543609,-0.762480278685671,LIMCH1
PDPK1,2.851624923772822,0.004349639114002682,0.38805700005813276,0.07542145762736982,0.7441264271580186,-0.42017085701493245,PDPK1
S27A1,2.851624923772822,0.004349639114002682,0.38805700005813276,0.07542145762736982,0.7441873973310509,-0.6354533637876776,SLC27A1
CPPED,2.8480784403065584,0.004398408212920183,0.38757438478737927,0.07542145762736982,0.3445552614502482,-0.7460448437879922,CPPED1
F107B,2.851624923772822,0.004349639114002682,0.38805700005813276,0.07542145762736982,0.431740477884304,-0.6743141801356869,FAM107B
SNX19,2.841247643561365,0.0044937401736309494,0.38664483108946884,0.07542145762736982,0.5272457199658351,-0.9889474533019523,SNX19
SMAD4,2.8480784403065584,0.004398408212920183,0.38757438478737927,0.07542145762736982,0.7955207987101823,-1.3685773282686602,SMAD4
A0A2R8YCL1,2.8318219729132883,0.004628360987015969,0.38536215977995125,0.07542145762736982,0.44519494434819257,-0.5922375481313901,GRB10
J3KQ48,2.812019022053755,0.0049231591746630166,0.3826673195017698,0.0766606214340384,0.49876343261057504,-0.4005050074420529,PTRH2
PYRD2,2.82213473180223,0.004770513090089509,0.3840438932389843,0.0766606214340384,0.9869379583592525,-0.33187550704104424,PYROXD2
A1CF,2.8186712130731757,0.004822288534205303,0.3835725680389423,0.0766606214340384,1.7979160813078767,0.27150749032390453,A1CF
CLCA,2.8167348184060286,0.004851456402226325,0.38330905810143356,0.0766606214340384,0.4928945631061305,-0.6744318001848087,CLTA
LMAN2,2.8122535542649665,0.004919570631373231,0.3826992352931984,0.0766606214340384,0.5643257588237242,-0.5890413153366834,LMAN2
CO3,2.8122535542649665,0.004919570631373231,0.3826992352931984,0.0766606214340384,0.8333435489876185,-0.3374160462166853,C3
SUCO,2.8122535542649665,0.004919570631373231,0.3826992352931984,0.0766606214340384,0.6814690177718232,-0.3636230606393684,SUCO
PEX1,2.812019022053755,0.0049231591746630166,0.3826673195017698,0.0766606214340384,0.5746997030323657,-0.6898968742159874,PEX1
VPS52,2.7922160711942214,0.005234838690599297,0.3799724792235883,0.07898980639876971,0.3933611702679126,-0.684990198432083,VPS52
DEMA,2.795807122764419,0.005177028662470714,0.3804611594450885,0.07898980639876971,0.5384653902549219,-0.9276461947659982,DMTN
E9PGC5,2.7922160711942214,0.005234838690599297,0.3799724792235883,0.07898980639876971,0.39588837664919796,-0.8646213402101607,PTPRK
Q5VW26,2.7922160711942214,0.005234838690599297,0.3799724792235883,0.07898980639876971,0.7934023857183016,-0.6153311481862292,NFIB
TIM21,2.7922160711942214,0.005234838690599297,0.3799724792235883,0.07898980639876971,1.1266401801888397,-0.3758944297847142,TIMM21
SMYD2,2.797442114170371,0.005150899615511386,0.38068365359388956,0.07898980639876971,0.628936704356404,-0.8121174930468577,SMYD2
STAT1,2.7943411112441705,0.005200558995083631,0.38026166054610794,0.07898980639876971,0.8703234107973215,-0.3959845304001778,STAT1
UBFD1,2.7943411112441705,0.005200558995083631,0.38026166054610794,0.07898980639876971,1.0098655953896363,-0.21794524723771472,UBFD1
PTN11,2.7943411112441705,0.005200558995083631,0.38026166054610794,0.07898980639876971,0.5504227196118735,-0.5034092615361166,PTPN11
A0A0G2JL52,2.7943411112441705,0.005200558995083631,0.38026166054610794,0.07898980639876971,0.74488847713374,-0.28293459682339095,VARS2
TRAF1,2.790661117671619,0.005260051333057078,0.37976087685113724,0.07908215107630641,0.7001251939858308,-0.27204783868561844,TRAF1
ACTL8,2.781315207903319,0.0054139142879494504,0.3784890596225579,0.08110102343828797,0.7296469416386583,-0.7550628391586862,ACTL8
MYO1B,2.7764286682233745,0.005495969341878345,0.3778240857990175,0.08130108933592894,0.9024474486802205,-0.5752231645235062,MYO1B
ARC1B,2.7764286682233745,0.005495969341878345,0.3778240857990175,0.08130108933592894,0.6132350607472301,-0.6301208137393145,ARPC1B
KAP0,2.7764286682233745,0.005495969341878345,0.3778240857990175,0.08130108933592894,0.5773036572221858,-0.6879412316223719,PRKAR1A
LANC1,2.7764286682233745,0.005495969341878345,0.3778240857990175,0.08130108933592894,0.8300207832305478,-0.5363761434486418,LANCL1
AL1B1,2.7764286682233745,0.005495969341878345,0.3778240857990175,0.08130108933592894,0.8216344477466725,-0.25680467745842783,ALDH1B1
UDB17,2.772659589919594,0.005560024901045992,0.37731117920763657,0.08201804192373816,1.2786211478400358,-0.45894964992747217,UGT2B17
SCD5,2.769372295536188,0.005616441707820933,0.37686383510354426,0.08249397714111456,0.7649622620640053,-0.8808012924289559,SCD5
A0A0A6YYL2,2.7585162252025786,0.005806442262844562,0.37538651105192705,0.08336320226239922,0.7510996025076955,-0.1464665146988784,SULT1A4
ZDH17,2.7585162252025786,0.005806442262844562,0.37538651105192705,0.08336320226239922,0.628419182531519,-0.9189837053793967,ZDHHC17
NFIX,2.760670694232171,0.0057682805978506784,0.3756796971513232,0.08336320226239922,1.0736769534516604,-0.4004661130496682,NFIX
PSA,2.7585162252025786,0.005806442262844562,0.37538651105192705,0.08336320226239922,0.6174600585997477,-0.4693055112340761,NPEPPS
DCAF8,2.7585162252025786,0.005806442262844562,0.37538651105192705,0.08336320226239922,0.7257580156426744,-0.5929079019723857,DCAF8
FCSK,2.755179948472215,0.005865986334248678,0.37493250129469863,0.08372114872562411,0.7678950165197995,-0.6851538367439263,FCSK
B3KY94,2.7541214906363853,0.005884991805863093,0.37478846342736344,0.08372114872562411,0.8047799085925451,-0.3962958194795978,CDIPT
ANX13,2.753074153239081,0.00590385221322362,0.374645938860034,0.08372114872562411,1.5498703516676908,-0.011310756941435903,ANXA13
A0A0D9SF60,2.7526101694751546,0.005912225012613484,0.3745827986672254,0.08372114872562411,0.6794940995868605,-0.37550907220005963,PKP4
RAB6B,2.7526101694751546,0.005912225012613484,0.3745827986672254,0.08372114872562411,0.7545370169162907,-0.7951215859569551,RAB6B
CCN1,2.7526101694751546,0.005912225012613484,0.3745827986672254,0.08372114872562411,0.6421130318678004,-0.5634722431211261,CCN1
KIRR1,2.7406037821817826,0.006132641101551205,0.3729489363048366,0.08425008107006664,0.6019492979315315,-1.0735503563394013,KIRREL1
PNPO,2.7406037821817826,0.006132641101551205,0.3729489363048366,0.08425008107006664,0.8136161123944614,-0.3239058358399344,PNPO
RO60,2.7406037821817826,0.006132641101551205,0.3729489363048366,0.08425008107006664,0.7444830054415792,-0.2778658026404717,RO60
NMT1,2.7406037821817826,0.006132641101551205,0.3729489363048366,0.08425008107006664,0.7894674484650669,-0.2560158159515438,NMT1
CRYAB,2.744797450355538,0.006054825559487713,0.37351962225907276,0.08425008107006664,0.9930078754401521,-0.18559786758666802,CRYAB
J3KQ32,2.7406037821817826,0.006132641101551205,0.3729489363048366,0.08425008107006664,0.7180169122063618,-0.47212841505379427,OLA1
PPM1H,2.744974265986884,0.006051564288387063,0.3735436838188142,0.08425008107006664,0.5500667421871834,-0.5436790212338881,PPM1H
TFE3,2.7454061451742957,0.006043605156327987,0.3736024551321301,0.08425008107006664,0.8872292892705862,-0.5692967721153799,TFE3
E7EUC7,2.7406037821817826,0.006132641101551205,0.3729489363048366,0.08425008107006664,1.132686141030519,-0.2924844894913776,UGP2
NIT1,2.739564001463398,0.00615207354856837,0.3728074400712574,0.08437711469592778,1.2037071430433726,-0.29146944996352786,NIT1
LPXN,2.721794126179664,0.006492857745083888,0.37038926633581054,0.08519000997555704,1.0243175472957702,-0.2578807589877422,LPXN
MRP4,2.7226913391609866,0.006475252455774554,0.3705113615577462,0.08519000997555704,0.6868502691265853,-0.6215082118855021,ABCC4
NIF3L,2.7226913391609866,0.006475252455774554,0.3705113615577462,0.08519000997555704,-0.01796803511271388,-0.7107697150352723,NIF3L1
TRXR1,2.7226913391609866,0.006475252455774554,0.3705113615577462,0.08519000997555704,0.598455893362247,-0.2821880382139046,TXNRD1
TOLIP,2.7226913391609866,0.006475252455774554,0.3705113615577462,0.08519000997555704,0.7625635588625128,-0.2056767826181192,TOLLIP
GP108,2.7239373544088346,0.006450874129175227,0.3706809227560215,0.08519000997555704,1.5338994021465733,-0.7064561129079912,GPR108
BI2L2,2.723076923076923,0.006467699654369825,0.3705638328825834,0.08519000997555704,0.4901996374721408,-0.5599628048716117,BAIAP2L2
A0A5K1VW93,2.72910241654651,0.006350697705511952,0.37138379868530336,0.08519000997555704,0.6461245899212227,-0.5842867120493682,CPEB2
TSN14,2.732604916490789,0.006283565537279266,0.3718604285568372,0.08519000997555704,0.5694674858226574,-0.49563485690758563,TSPAN14
MYRF,2.732807218615621,0.00627970761148498,0.37188795838904387,0.08519000997555704,0.7394303664815582,-0.33817585497882996,MYRF
T3HPD,2.732807218615621,0.00627970761148498,0.37188795838904387,0.08519000997555704,0.6984175299512627,-0.6032298573671605,L3HYPDH
IFT27,2.7328707990918732,0.0062784955646006425,0.37189661059595613,0.08519000997555704,0.6244942224988153,-0.7310099181398031,IFT27
E9PNI7,2.725873343999744,0.006413160220344283,0.37094437756963633,0.08519000997555704,0.6488893003110053,-0.42399445613760733,PARP10
ES8L2,2.72027129722774,0.006522837574228767,0.37018203556371326,0.08522900073329827,0.7556225135842711,-0.7482923661367064,EPS8L2
A0A1B0GW03,2.7130042677560877,0.0066676247848552524,0.3691931181108624,0.08657461397765033,0.462881058844426,-1.0141735360539454,PLEKHA6
MLEC,2.7047788961401906,0.006834986674047804,0.3680737868106558,0.08684206995063191,0.617785358998049,-0.6511150516456402,MLEC
EFNMT,2.7047788961401906,0.006834986674047804,0.3680737868106558,0.08684206995063191,0.8359768692354324,-0.6039330683564282,EEF1AKNMT
LMAN1,2.7047788961401906,0.006834986674047804,0.3680737868106558,0.08684206995063191,1.059011825187659,-0.02331314144757317,LMAN1
A4,2.7047788961401906,0.006834986674047804,0.3680737868106558,0.08684206995063191,0.8985602946369806,-0.3248893879296092,APP
FXL17,2.7042102426470556,0.006846695402297866,0.3679964028718429,0.08685761824293341,0.6371072860262695,-0.37990707299108323,FBXL17
SERB,2.693201316896554,0.00707695228959748,0.3664982778326809,0.08815860566470003,0.6804615279723525,-0.2681279632312533,PSPH
ARHGB,2.693201316896554,0.00707695228959748,0.3664982778326809,0.08815860566470003,0.9437543014454303,-0.3392313804540656,ARHGEF11
GSDME,2.693201316896554,0.00707695228959748,0.3664982778326809,0.08815860566470003,0.450813899469951,-0.8616416365575198,GSDME
OSBL7,2.6961465741324875,0.00701467925422486,0.36689907657652965,0.08815860566470003,0.4251625719622469,-1.0498676523352872,OSBPL7
NFAC1,2.694721172724833,0.0070447555106494504,0.3667051040138964,0.08815860566470003,0.23522117001383794,-1.0452528294334325,NFATC1
MDR3,2.689571768199595,0.007154376142284161,0.36600435881578464,0.08838609322175976,0.7938631651510666,-0.23973909178598551,ABCB4
Q5SRN5,2.6882525003311897,0.0071827060224198425,0.36582482919847115,0.08838609322175976,0.7953032207898169,-0.24515210738686477,HLA-A
HOIL1,2.687519114513408,0.007198498214532468,0.3657250280296846,0.08838609322175976,0.7084435729411003,-0.6171246970213473,RBCK1
ABL2,2.6868664531193946,0.0072125783459572185,0.36563621206356534,0.08838609322175976,0.6806426930878093,-0.7400491466871408,ABL2
P4HA2,2.6868664531193946,0.0072125783459572185,0.36563621206356534,0.08838609322175976,0.5264568775834761,-0.44906892699009004,P4HA2
PSB9,2.6868664531193946,0.0072125783459572185,0.36563621206356534,0.08838609322175976,0.30398352023090225,-0.6819045340151837,PSMB9
MFSD6,2.685131474338409,0.007250128019061393,0.36540011135645584,0.0887150081387069,0.5671555611037947,-0.34022707081232434,MFSD6
ASAH1,2.6689540100985987,0.007608786785065252,0.3631986373164749,0.090823039953142,0.6835167039895029,-0.3098126665487879,ASAH1
ERLEC,2.6689540100985987,0.007608786785065252,0.3631986373164749,0.090823039953142,1.5506949373561478,0.06433555436101082,ERLEC1
RCN1,2.6689540100985987,0.007608786785065252,0.3631986373164749,0.090823039953142,0.8958449931647063,-0.19787616270144395,RCN1
GORS2,2.6689540100985987,0.007608786785065252,0.3631986373164749,0.090823039953142,1.4126662086850037,0.1533577627841133,GORASP2
ANGE2,2.6709489425985393,0.007563715077870092,0.3634701132440387,0.090823039953142,0.6925981650150056,-0.39949899408656925,ANGEL2
LYPL1,2.6733983660370204,0.007508702485698835,0.3638034375544994,0.090823039953142,0.5543582528814258,-0.38797026650602356,LYPLAL1
PYGB,2.6689540100985987,0.007608786785065252,0.3631986373164749,0.090823039953142,0.5680613351315202,-0.4759280997864927,PYGB
BT3A3,2.6680551940539985,0.007629172386487835,0.3630763239452584,0.09093534395635285,0.6225346576463716,-0.5775949708276681,BTN3A3
MSI1H,2.6633502104369122,0.0077366848091905225,0.36243605677247975,0.09184893873986225,0.5914246530361337,-0.636495810367058,MSI1
A0A0D9SF54,2.662393184520767,0.0077587190250798625,0.3623058220410811,0.09184893873986225,0.49581278242882887,-0.5301380693609458,SPTAN1
NID1,2.6600683673208216,0.0078124791536056774,0.3619894544919082,0.0923232201262046,0.5779698212297232,-0.6888715710413772,NID1
SYMM,2.6510415670778027,0.008024396503299993,0.36076106256938445,0.0924535474733479,0.37070491901702546,-1.0401194213008629,MARS2
A0A0J9YXF2,2.6510415670778027,0.008024396503299993,0.36076106256938445,0.0924535474733479,0.503894320652125,-0.3448319498392776,PON2
UFD1,2.6510415670778027,0.008024396503299993,0.36076106256938445,0.0924535474733479,0.5002039576006789,-0.5042400547607604,UFD1
GNAS1,2.6510415670778027,0.008024396503299993,0.36076106256938445,0.0924535474733479,0.7643655892008269,-0.4004128566389996,GNAS
DDB2,2.6510415670778027,0.008024396503299993,0.36076106256938445,0.0924535474733479,0.4722131197330549,-0.5872034481634224,DDB2
TMLH,2.653595415177487,0.007963925125581903,0.361108597276318,0.0924535474733479,0.42513607439885454,-0.5275864126248846,TMLHE
H1BP3,2.653595415177487,0.007963925125581903,0.361108597276318,0.0924535474733479,0.4278737303534329,-0.47042634489133583,HS1BP3
AP2A2,2.6510415670778027,0.008024396503299993,0.36076106256938445,0.0924535474733479,0.37850646884652417,-1.0692140768539642,AP2A2
AGRG1,2.653595415177487,0.007963925125581903,0.361108597276318,0.0924535474733479,0.7251055067024672,-0.694047447985018,ADGRG1
A0A590UKC4,2.6465386199084016,0.008132021898881837,0.36014828907473206,0.093433660763297,0.7804291668689896,-0.2952404619709528,AP3B2
FN3K,2.643100480285109,0.00821506519989674,0.359680417533537,0.09412669448954993,0.42642533291992535,-0.6991605331420587,FN3K
CDK14,2.6411825780562803,0.008261718371514059,0.35941942409813826,0.09453049031715809,0.589197254231556,-0.6344408298063333,CDK14
ALDOA,2.6331291240570067,0.008460217675609309,0.358323487822294,0.09509422418554615,0.788289209510129,-0.26950596611330474,ALDOA
DCTN4,2.6331291240570067,0.008460217675609309,0.358323487822294,0.09509422418554615,0.558156508125955,-0.589301398253878,DCTN4
SPTN1,2.6331291240570067,0.008460217675609309,0.358323487822294,0.09509422418554615,0.5559165455012627,-0.5247856159739672,SPTAN1
COG7,2.6337924643179536,0.008443708126431622,0.3584137569981365,0.09509422418554615,1.3796780655173282,-0.25422717862211186,COG7
SNX10,2.6370771519611287,0.00836238098150341,0.35886074636981447,0.09509422418554615,0.48077450676734085,-0.6388372029388113,SNX10
ADRO,2.6333333333333333,0.00845513213856107,0.3583512771849464,0.09509422418554615,0.5463738349123304,-0.5353254700297801,FDXR
CYBC1,2.6270346874636687,0.008613255328668903,0.35749414004877045,0.0965722202311655,0.6186226730747609,-0.5872506882550965,CYBC1
E9PGZ1,2.626943724812797,0.008615558118820473,0.35748176159986567,0.0965722202311655,0.588490849869778,-0.5027698983868395,CALD1
PLPP1,2.6265045813379944,0.008626683120601457,0.3574220017422468,0.0965722202311655,0.6390104360691851,-0.37262542249790587,PLPP1
TOIP1,2.6238077760494516,0.00869528439256776,0.35705501302599296,0.09694715465414715,0.5097834306898058,-0.32285539756408566,TOR1AIP1
FRMD8,2.6238077760494516,0.00869528439256776,0.35705501302599296,0.09694715465414715,0.645407585057302,-0.7017355390157245,FRMD8
ODR4,2.6152166810362107,0.008917086593637845,0.35588591307520356,0.09819204401074269,1.1553710592412278,-0.6788879404640396,ODR4
STABP,2.6152166810362107,0.008917086593637845,0.35588591307520356,0.09819204401074269,1.106642188071444,0.001770595144550867,STAMBP
A0A1P0AYU5,2.6152166810362107,0.008917086593637845,0.35588591307520356,0.09819204401074269,0.830836771884301,-0.34231259523536256,SFXN3
ANXA4,2.6152166810362107,0.008917086593637845,0.35588591307520356,0.09819204401074269,1.7864324474635818,0.18342378056061864,ANXA4
DLG5,2.6139895134584203,0.008949178323045719,0.35571891671995504,0.09819204401074269,0.6098938907911897,-0.5615112072535084,DLG5
CAPS1,2.611822646334021,0.009006096137637472,0.3554240434535556,0.09855548270038153,0.794652926345976,-0.33839924438423297,CADPS
