Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
LDHD,-3.654445006133625,-0.18747107445143993,-5.123809082392147,9.422315813510487e-06,0.018907569557578854,1.5760961832543643
TSPAN9,-2.5497947916683015,4.4232200457217745,-4.651960148829912,4.0482436572460044e-05,0.04825101615071513,2.043382696862018
FAM53C,-0.8455278951466072,5.51519745729122,-4.241448568101852,0.000140692264201695,0.09633790780961368,0.9811067289560649
