,mean,std
CFAP221 (200373),-0.07732318973259097,0.13744352173745575
CFAP251 (144406),-0.061782475302307883,0.1079901919251203
CFAP276 (127003),-0.12096674669378467,0.12045406295285332
CFAP298 (56683),-1.1739368052111565,0.31293331606069413
CFAP299 (255119),-0.0026948176832088783,0.09928716813906012
CFAP300 (85016),-0.0869127255833202,0.11967676756263942
CFAP36 (112942),0.03374369298453595,0.12756884446214553
CFAP410 (755),-0.0498460669124286,0.19953909409869003
CFAP418 (157657),-0.016028645486087695,0.13335642234405887
CFAP43 (80217),-0.0375739659316478,0.09986121975040585
CFAP44 (55779),-0.10227621499617413,0.10242518872407684
CFAP45 (25790),-0.06917841038060887,0.12035634052258315
CFAP46 (54777),-0.03362404479759817,0.11760653838215256
CFAP47 (286464),0.04791848175487383,0.09209364407594504
CFAP52 (146845),0.03466955735369837,0.1053409116666175
CFAP53 (220136),0.06078677534109567,0.09648455969606921
CFAP57 (149465),-0.21382023562634211,0.130684332857429
CFAP58 (159686),-0.02594310014583668,0.10670900349478243
CFAP61 (26074),0.10274378729871336,0.10504434198629943
CFAP65 (255101),0.06629476096146701,0.11177557547140445
CFAP68 (64776),0.13245805473069586,0.12390933745543022
CFAP69 (79846),0.016274758253078163,0.11826239371691256
CFAP70 (118491),-0.06561333940266265,0.10368416481080031
CFAP73 (387885),-0.023398519243391116,0.11968442189961644
CFAP77 (389799),-0.1474784677063936,0.13867711233789237
CFAP90 (134121),0.06704650669931245,0.15021050737861108
CFAP91 (89876),0.006197221943586806,0.11046137693225337
CFAP92 (57501),-0.09778565258186918,0.10605060101389992
CFAP95 (138255),-0.024584899226232554,0.12556109350273947
CFAP97 (57587),0.032119534937730045,0.12343446836587499
CFAP97D1 (284067),-0.15305521816778003,0.11744025400415314
CFB (629),-0.127470804818867,0.12174344250443875
CFD (1675),0.00412895071597661,0.15906073427357764
CFDP1 (10428),-0.17560050396991167,0.2005644506408407
CFH (3075),0.016957296777391936,0.13349677386541986
CFHR2 (3080),0.03583824451362542,0.1507464545242915
CFHR5 (81494),0.06839182939055288,0.1178341894842313
CFI (3426),0.06170451260797381,0.10226645913057206
CFL1 (1072),-0.6133805806847418,0.44087077432539773
CFL2 (1073),-0.055460555413726034,0.09971469182515036
CFLAR (8837),-0.7514203513226648,0.6041118643915152
CFP (5199),0.08850776520763305,0.10533607505258309
CFTR (1080),0.019326083913297445,0.10463671654540617
CGA (1081),0.06832636251625755,0.09529311066187178
CGAS (115004),-0.04320478308836629,0.12018680987870334
CGGBP1 (8545),-0.022353888102824036,0.12209431834946449
CGNL1 (84952),-0.051484017281370614,0.09363318296275203
CGREF1 (10669),0.06769541296853218,0.10468929342639195
CGRRF1 (10668),-0.07169445332194367,0.09661853630461256
CH25H (9023),-0.06303642912400591,0.11513774227576935
CHAC1 (79094),0.07238837162233497,0.13495925426786948
CHAC2 (494143),0.015549587265574136,0.12492147848421463
CHAD (1101),-0.13922154135083656,0.12001230268263456
CHADL (150356),-0.08076220329892268,0.12066122834861691
CHAF1A (10036),-0.9457670584898942,0.25164601535724557
CHAF1B (8208),-1.7615964676843603,0.4310426407084259
CHAMP1 (283489),-0.12462358042768232,0.17809061847309265
CHAT (1103),0.05751612493055305,0.10647433016480803
CHCHD1 (118487),-0.5781035296920904,0.24215060363299815
CHCHD10 (400916),-0.15429782042592266,0.13333902850841511
CHCHD2 (51142),-0.290096789059897,0.21440908541353992
CHCHD3 (54927),-0.3109905729304821,0.18409450436582786
CHCHD4 (131474),-0.9900765842221227,0.2740279490613578
CHCHD5 (84269),-0.22989979339832395,0.13306152617745257
CHCHD6 (84303),0.12267496903301273,0.11554477245003403
CHCHD7 (79145),-0.056823071684622216,0.13389162930592047
CHCT1 (124773),0.009079811733396012,0.1322748026845923
CHD1 (1105),-0.2899509056019634,0.21762033762729188
CHD1L (9557),-0.05955302288759651,0.1353787894790218
CHD2 (1106),-0.1689460940724643,0.15052221304457308
CHD3 (1107),-0.15597520438065615,0.108939632350268
CHD4 (1108),-1.1034373976847842,0.32019962606986907
CHD5 (26038),-0.07283732700819363,0.11769837276552196
CHD6 (84181),0.06493176465877636,0.12665591746216343
CHD7 (55636),-0.06726548271957829,0.2160481148613784
CHD8 (57680),-0.4332892904929394,0.25360809338377244
CHD9 (80205),-0.025381212780830307,0.13266097235739507
CHDH (55349),-0.0011602755419327416,0.1088730877859479
CHEK1 (1111),-1.9642118438166734,0.3833952540390323
CHEK2 (11200),0.1947335193034031,0.1769106333444202
CHERP (10523),-1.0341579923943391,0.290338233385414
CHFR (55743),-0.15251732566159312,0.12428089168935444
CHGA (1113),-0.006031065135157348,0.12256651297037904
CHGB (1114),0.03420072001344396,0.14175036569981736
CHI3L1 (1116),-0.005291465021020278,0.09762170239097243
CHI3L2 (1117),-0.09050367017406037,0.14237146141076962
CHIA (27159),0.04970680928210726,0.1131863055215705
CHIC1 (53344),0.1321799921279371,0.10620001366679586
CHIC2 (26511),-0.10280986996544308,0.13971326851157614
CHID1 (66005),-0.08216702797707917,0.12979692686511488
CHIT1 (1118),-0.012402305729887889,0.10572349688671663
CHKA (1119),-0.4045403012186051,0.24463474213597255
CHKB (1120),0.07098665106091283,0.12631700740379634
CHL1 (10752),0.17308415416722647,0.1169270238406375
CHM (1121),-0.058511204419370196,0.17154369114176046
CHML (1122),0.07173881252504856,0.16128769540697727
CHMP1A (5119),-0.17947450507464813,0.20322609328501243
CHMP1B (57132),-0.005800362328326405,0.14501159076855144
CHMP2A (27243),-1.7255476957704028,0.3690810004015945
CHMP2B (25978),-0.03658472858178561,0.11958898860760954
CHMP3 (51652),-0.7664160562329563,0.3589722472595528
CHMP4A (29082),-0.08594277480505833,0.11154131491829346
CHMP4B (128866),-0.9812001908090604,0.6168903549666154
CHMP4C (92421),-0.07030012394284356,0.11893344133057404
CHMP5 (51510),-0.491019844281366,0.3580924887470648
CHMP6 (79643),-1.5012163115341879,0.37258447632524405
CHMP7 (91782),-0.6375641051361901,0.35300833880644933
CHN1 (1123),0.07966865755505811,0.1253352848635925
CHN2 (1124),-0.0011574397065227423,0.0990241289440528
CHODL (140578),0.020205920507529274,0.10397797198802289
CHORDC1 (26973),-0.7140864981643679,0.3691543059662909
CHP1 (11261),-0.16184132628441655,0.2072701941521232
CHP2 (63928),-0.08674577748943105,0.10101715126007331
CHPF (79586),-0.025527802604957014,0.11183355702985298
CHPF2 (54480),-0.020129824675963862,0.10939799713794507
CHPT1 (56994),0.03817544192511168,0.11278795807809713
CHRAC1 (54108),-0.07818622883599077,0.15297381864788523
CHRD (8646),0.03234146558910501,0.11021707806640213
CHRDL1 (91851),0.07948163420729386,0.1110806765165038
CHRDL2 (25884),0.04023713364876889,0.11730260596087866
CHRM1 (1128),-0.08046775226263587,0.10206847888717747
CHRM2 (1129),0.05569981466564109,0.10980212807030995
CHRM3 (1131),0.04778918612219029,0.11581582959479937
CHRM4 (1132),-0.1740832264998804,0.1287022374576822
CHRM5 (1133),-0.022617711977948842,0.09875057989360127
CHRNA1 (1134),0.012226753889399138,0.111168925459154
CHRNA10 (57053),0.034190446526732476,0.15517179387235652
CHRNA2 (1135),0.03520931550822201,0.10175890023184726
CHRNA3 (1136),0.03922021332740809,0.09996702696635289
CHRNA4 (1137),0.027787200819864768,0.12588358661087962
CHRNA5 (1138),-0.1313452779680357,0.12729081294445957
CHRNA6 (8973),-0.037523581808677015,0.10570840689985529
CHRNA7 (1139),0.0054629034884932735,0.12045939405307655
CHRNA9 (55584),-0.1065434622476506,0.11067587406305476
CHRNB1 (1140),-0.032732691271602776,0.09286311345961361
CHRNB2 (1141),-0.13593865189779622,0.11492173542007825
CHRNB3 (1142),0.005390589319925543,0.10446932142490313
CHRNB4 (1143),0.0465024295352863,0.10409080571659805
CHRND (1144),-0.0666567840704112,0.14766480619965455
CHRNE (1145),-0.07362066675721095,0.11180784458222842
CHRNG (1146),-0.15585376144672772,0.15369484587404222
CHST1 (8534),0.030888792302844567,0.1321954465131577
CHST10 (9486),-0.10226694356731834,0.13527310268780968
CHST11 (50515),-0.05205283636112747,0.1015571364251972
CHST12 (55501),0.05141880168638309,0.13105535652131972
CHST13 (166012),0.0654200105847286,0.1153984538117732
CHST14 (113189),-0.06392811540664706,0.13087572295799027
CHST15 (51363),0.1202995887334523,0.1133031194387428
CHST2 (9435),-0.054633132274483576,0.11252840262380072
CHST3 (9469),-0.004733019113870642,0.12555250584242572
CHST4 (10164),-0.11807880530255592,0.13403331215695682
CHST5 (23563),-0.007906628163361679,0.0937068868471245
CHST6 (4166),0.01028551398397623,0.11628222331255798
CHST7 (56548),-0.03797657824598376,0.11490905460092064
CHST9 (83539),0.0696633510346072,0.10682646271412997
CHSY1 (22856),0.029883530671981153,0.10976435257944087
CHSY3 (337876),0.039783610673398154,0.11214807619274748
CHTF18 (63922),-0.25773862312872897,0.23185710822741434
CHTF8 (54921),-0.44955091904430844,0.26709368509799575
CHTOP (26097),-0.215651531356543,0.1871854172454152
CHUK (1147),-0.08421821165003511,0.19487218625059316
CHURC1 (91612),-0.05633565251115443,0.1284169270617582
CIAO1 (9391),-1.1968054256566478,0.3998104396318379
CIAO2A (84191),-0.28130099091661276,0.20854423495729668
CIAO2B (51647),-1.105123507530475,0.36456067261793884
CIAO3 (64428),-1.5176825683414323,0.3702305259761384
CIAPIN1 (57019),-0.7422414512964911,0.2546461922891142
CIART (148523),-0.2681593271183672,0.13936791441219792
CIB1 (10519),0.08502424558963403,0.1559273312422974
CIB2 (10518),-0.07521474657616908,0.10096137847981114
CIB3 (117286),-0.056475041812722365,0.08885558160190885
CIB4 (130106),-0.056025472336572506,0.1319468496955283
CIBAR1 (137392),-0.004374210887282934,0.12619144508685434
CIBAR2 (339145),-0.16505795298160117,0.12946013565575498
CIC (23152),-0.0038286011291567192,0.20244599620346299
CIDEA (1149),0.014637472432593395,0.11455968641483712
CIDEB (27141),-0.00031800534670715106,0.1377394356742361
CIDEC (63924),-0.004417554475544281,0.12180713287534985
CIITA (4261),0.03361979059830364,0.0984034654744899
CILK1 (22858),-0.05437174590114195,0.11106834819874008
CILP (8483),-0.08226535066802652,0.09859582372097117
CILP2 (148113),-0.09849756437863368,0.13310942686634614
CINP (51550),-0.9242129235807999,0.3153035945639677
CIP2A (57650),-0.3619207779626485,0.21360573654054116
CIPC (85457),-0.00031138479119017636,0.09786474344784457
CIR1 (9541),-0.3157143600452976,0.18493047343285346
CIRBP (1153),-0.047328117833523635,0.1266201157135357
CISD2 (493856),-0.07489188664512834,0.13724406700534758
CISD3 (284106),-0.07040844032106147,0.13168739859977263
CISH (1154),-0.00845953346976608,0.10939141334185774
CIT (11113),-0.36228791037528013,0.2786035678415294
CITED1 (4435),0.007001848741149396,0.10766175016790878
CITED2 (10370),-0.19975079553282143,0.20573082096953826
CITED4 (163732),-0.18884486645416493,0.1376659005051832
CIZ1 (25792),-0.1151178959358304,0.1371760020798374
CKAP2L (150468),-0.19752267192677603,0.1839688848242921
CKAP4 (10970),-0.04763676062931135,0.1175704403825804
CKAP5 (9793),-2.098947411743507,0.4417486827175625
CKB (1152),-0.030925010457617648,0.1227293421486978
CKLF (51192),-0.028066837968725823,0.11755082271270752
CKM (1158),0.014680464198028913,0.12411526805628739
CKMT2 (1160),0.07710752523537248,0.10457662752299603
CKS2 (1164),-0.3336103898479158,0.17108912553933442
CLASRP (11129),-0.3116710318734468,0.21420507613701928
CLBA1 (122616),0.09341805757804482,0.11551087380053487
CLC (1178),0.030026544261505007,0.11098787418058019
CLCA1 (1179),-0.021022957845250136,0.09998039965461399
CLCA2 (9635),0.046592667713329365,0.1075481959530381
CLCA4 (22802),-0.09640733097980844,0.11846822447396865
CLCC1 (23155),-0.3321910805609171,0.18434356102570768
CLCF1 (23529),-0.009694398970291866,0.1051948938684298
CLCN1 (1180),-0.02644638453757262,0.09811943186021992
CLCN2 (1181),-0.047732741023156326,0.10535707846741166
CLCN3 (1182),0.11375421594883818,0.11636324039204361
CLCN4 (1183),0.10311402686466697,0.09017029460246875
CLCN5 (1184),0.03911322560690314,0.10921906031752285
CLCN6 (1185),-0.11507369451031926,0.1296830346299018
CLCN7 (1186),-0.038654209877751526,0.10760683664731932
CLCNKA (1187),0.08356859874164992,0.11228557188287391
CLCNKB (1188),0.04615969219914731,0.1356874913715653
CLDN1 (9076),0.03451277051778768,0.11546846690904658
CLDN10 (9071),0.06105088493511865,0.11945642141307555
CLDN11 (5010),0.009563409859966591,0.09818664139536816
CLDN12 (9069),0.03338368848951305,0.11670543789774232
CLDN14 (23562),0.06827212870304479,0.0994401826166977
CLDN15 (24146),0.039157005142810015,0.10421133477209837
CLDN16 (10686),0.07000293874738453,0.14155177532714225
CLDN17 (26285),0.16735129456372747,0.10019224361564859
CLDN18 (51208),-0.010505525883342165,0.11111874969026923
CLDN19 (149461),-0.14143882772485328,0.14049844260976355
CLDN2 (9075),0.08390535964950209,0.1067286656730689
CLDN20 (49861),0.11238424722898974,0.1097559472734039
CLDN23 (137075),0.11961071855405038,0.12128509896887535
CLDN25 (644672),0.05276261017753858,0.11270529704299123
CLDN3 (1365),0.064493499889672,0.12220032488464276
CLDN4 (1364),0.06070302605038644,0.14842581874498767
CLDN5 (7122),0.1586071711904086,0.12526432701698986
CLDN6 (9074),-0.22877767283967695,0.14513122401920353
CLDN7 (1366),-0.07483769805712664,0.15083496034817187
CLDN8 (9073),0.08078629559099561,0.0935018233534421
CLDN9 (9080),-0.011941204408690825,0.13852315596091105
CLDND1 (56650),-0.05373542349433821,0.12497489519010249
CLDND2 (125875),-0.030413978985429704,0.12088512026856517
CLEC10A (10462),0.10987495890844587,0.09491390881224386
CLEC11A (6320),0.17924887218989305,0.11628384866182212
CLEC12A (160364),-0.04286253957826926,0.10038859373494684
CLEC12B (387837),0.022889299926785373,0.10007323018003648
CLEC14A (161198),-0.06538509348812059,0.14316037939263235
CLEC16A (23274),-0.014679671218703458,0.12449815123717607
CLEC17A (388512),0.03740570469975052,0.10506775800918108
CLEC1A (51267),0.06224926809044167,0.14494344113557073
CLEC1B (51266),0.06841658908138899,0.10885927748773538
CLEC2A (387836),0.04893013690186824,0.12251050186104044
CLEC2B (9976),0.0392449199534522,0.10069058749282311
CLEC2D (29121),0.15543445640086373,0.09702022976298653
CLEC2L (154790),0.05511228002827841,0.10828399172652857
CLEC3A (10143),0.16738644582533288,0.11411831523167833
CLEC3B (7123),0.011041023989155097,0.12905666117792855
CLEC4A (50856),0.09225010862396665,0.1110990876242671
CLEC4C (170482),0.015916035718845156,0.09615905386079067
CLEC4D (338339),0.0069417347104607325,0.11992549526929347
CLEC4E (26253),0.005076323656367598,0.09301019850294479
CLEC4F (165530),-0.012978892432427832,0.11446991517099413
CLEC4G (339390),-0.012204480964230286,0.14949162985249734
CLEC4M (10332),0.05919956624619684,0.09587212996108767
CLEC5A (23601),0.10908700509099618,0.08834567370112346
CLEC6A (93978),0.025164403025242758,0.09709853065820861
CLEC7A (64581),0.20082437316538815,0.08294552621277819
CLEC9A (283420),0.08918915784067116,0.12761745541349537
CLGN (1047),0.06697226386607953,0.11473064344017274
CLHC1 (130162),-0.1706054281487442,0.13566270513501263
CLIC1 (1192),-0.08524967792460483,0.10742991568488561
CLIC2 (1193),0.18271343335219706,0.11095602000242305
CLIC3 (9022),-0.02461404305906506,0.11079176177521888
CLIC4 (25932),-0.06468998777021026,0.12372097254148488
CLIC5 (53405),0.11190974841252464,0.11457770994908209
CLIC6 (54102),0.08565079107155694,0.14585078715967942
CLINT1 (9685),-0.1333685562638871,0.1755292474523481
CLIP1 (6249),-0.02561921669436021,0.11535043566651561
CLIP2 (7461),0.02035333260264589,0.11413232447763727
CLIP3 (25999),0.03805369491299653,0.11388775432475538
CLIP4 (79745),0.08539521651842429,0.10362332715771297
CLK1 (1195),-0.11456932946839238,0.11823902041054916
CLK2 (1196),-0.38853011989490505,0.18835044355520225
CLK3 (1198),-0.09233156378339749,0.14958744433565344
CLK4 (57396),0.03270702529182719,0.11566921034869926
CLMN (79789),-0.02514478579737526,0.12826535130999747
CLMP (79827),0.10626982652583206,0.14804724320024587
CLN3 (1201),0.05971271783419093,0.10894649245935405
CLN5 (1203),0.002774717375224027,0.10784131965465031
CLN6 (54982),-0.09833987699499368,0.12663069782829242
CLN8 (2055),0.15755290841023256,0.11163249111120267
CLNK (116449),-0.02163871345758097,0.11490611650541718
CLNS1A (1207),-1.4023192100071242,0.3760202620288499
CLOCK (9575),-0.03155278797744264,0.10700773489067643
CLP1 (10978),-1.8060510862487258,0.32581858866612906
CLPB (81570),-0.2731654880408962,0.24360967394268582
CLPP (8192),-0.07940151031500707,0.17521198242252695
CLPS (1208),-0.04814118784007428,0.13957184052688978
CLPSL1 (340204),0.046651379802918475,0.137286267206999
CLPSL2 (389383),-0.11902201526008989,0.11193059558754635
CLPTM1 (1209),-0.1600869381124834,0.13831988063928602
CLPTM1L (81037),0.10941812134398093,0.11121336772158265
CLPX (10845),-0.220318152661293,0.17180135579308872
CLRN1 (7401),0.03199355770148554,0.09909393288397395
CLRN2 (645104),-0.03466497743709007,0.1147473385522726
CLRN3 (119467),0.13104032396015491,0.09529321486627693
CLSPN (63967),-0.8228477760345728,0.28223933766891945
CLSTN1 (22883),0.015120535185174568,0.13190322501298654
CLSTN2 (64084),0.0046869181770792055,0.10781851654847224
CLSTN3 (9746),-0.11828330925896889,0.10705487664163783
CLTA (1211),-0.047970366705001814,0.14834748237123094
CLTC (1213),-1.5064961920987858,0.4095835580195757
CLTCL1 (8218),-0.20736957927462676,0.14149018083927026
CLTRN (57393),0.021463657856800843,0.11290313622369313
CLU (1191),0.05221840224662698,0.10990938563215667
CLUAP1 (23059),-0.08080194626865128,0.12090138450247
CLUL1 (27098),0.09769842963081883,0.10056509297536054
CLVS1 (157807),-0.1209632896381168,0.10037005545234669
CLVS2 (134829),0.034573316692470824,0.09771667528701697
CLXN (79645),-0.01779997506538365,0.14994812300299584
CLYBL (171425),0.05708329014594574,0.09966767752061638
CMA1 (1215),-0.07245244097179251,0.13841047265137504
CMAS (55907),-0.09338390036339352,0.1914913036327922
CMBL (134147),0.1313020707636279,0.10617631310180788
CMC1 (152100),-0.25755164422373905,0.15722266729394338
CMC2 (56942),-0.04691706611902191,0.12876975109948405
CMC4 (100272147),0.23548582320162006,0.09560459722982043
CMIP (80790),-0.2835472175217363,0.325516776581219
CMKLR1 (1240),0.07450626292075978,0.18361136210909615
CMKLR2 (2825),-0.01827889412044436,0.10734268074813627
CMPK1 (51727),-0.9167274703768173,0.31132450468046996
CMPK2 (129607),9.371457516953628e-05,0.14841902026279916
CMSS1 (84319),0.09632759167618611,0.14414382748644022
CMTM1 (113540),0.00909431225690802,0.08504364001827214
CMTM2 (146225),-0.09651042737422375,0.12433418540651084
CMTM3 (123920),-0.008926019201974696,0.11340649486933628
CMTM4 (146223),-0.008582589678601786,0.14029150166326806
CMTM5 (116173),-0.1293952625754654,0.11159671466695183
CMTM6 (54918),-0.0071715117371831056,0.14023712448595468
CMTM7 (112616),0.10848200078587271,0.10094146487886087
CMTM8 (152189),0.0005195223449764875,0.11677018236333897
CMTR1 (23070),-0.6717749090589618,0.2476184787777593
CMTR2 (55783),-0.1544143172053674,0.21315204885880942
CMYA5 (202333),-0.048141013464259516,0.11464135732826829
CNBD1 (168975),0.15370070189745216,0.1277056016895233
CNBD2 (140894),-0.09058994346284549,0.129519809509834
CNBP (7555),-0.17709461770229884,0.16351391860879386
CNDP1 (84735),0.10523795165186917,0.1315904872485779
CNDP2 (55748),0.03269500163427044,0.10536272930650008
CNEP1R1 (255919),-0.09344190701871428,0.20746047726275657
CNFN (84518),-0.2027782878054306,0.12155298034877654
CNGA1 (1259),-0.04099907883641553,0.1396680506399427
CNGA2 (1260),0.02378962186644769,0.10541502174921734
CNGA3 (1261),-0.23131731727307633,0.12396638426842267
CNGA4 (1262),0.02879275401020086,0.11376212766507705
CNGB1 (1258),-0.01397499410573835,0.09989713668381726
CNGB3 (54714),0.07054655107045131,0.09602275259990216
CNIH1 (10175),-0.01401535024818647,0.1564265942952779
CNIH2 (254263),-0.2645101639752944,0.1269910465237976
CNIH3 (149111),0.13573413542270077,0.10074224034290563
CNIH4 (29097),-0.26923180401356117,0.22620504423433702
CNKSR1 (10256),0.04367651419929864,0.13752854321444305
CNKSR2 (22866),-0.06365949295291735,0.11907697991396951
CNKSR3 (154043),0.051820323390766414,0.10653879118675728
CNMD (11061),0.007347908889430187,0.10904705457647847
CNN1 (1264),0.02012693354814145,0.12984559053770675
CNN2 (1265),-0.1952875516753899,0.2341201482720094
CNN3 (1266),0.014736797807728658,0.1386445763031112
CNNM1 (26507),0.05889358809799989,0.11860792771663613
CNNM2 (54805),-0.0957814575337175,0.11628107183888076
CNNM3 (26505),0.010173431999219667,0.16219084104823642
CNNM4 (26504),-0.11369808421097795,0.10584716571462718
CNOT1 (23019),-0.9652586586677729,0.30186069472148097
CNOT10 (25904),-0.1090158470612256,0.1939719934896927
CNOT11 (55571),-0.1534680301925747,0.22416766237887795
CNOT3 (4849),-1.2917083393009818,0.3740471725833638
CNOT4 (4850),-0.09948778469015467,0.22583282995691972
CNOT6 (57472),-0.025608428166402703,0.13965097908338428
CNOT6L (246175),-0.1792360735747865,0.13987519289906522
CNOT7 (29883),-0.26239552490564555,0.17636939918193667
CNOT8 (9337),0.005653548107798258,0.12360697570948162
CNOT9 (9125),-0.2649055439012255,0.25685958497032013
CNP (1267),-0.04046420787811887,0.12244642693611212
CNPPD1 (27013),0.09385557872350399,0.13128076447979264
CNPY1 (285888),0.0769194629609882,0.12320571700651134
CNPY2 (10330),-0.24385933244199837,0.1720335898453558
CNPY3 (10695),-0.008665975345113373,0.12112462075852794
CNPY4 (245812),-0.08069169288989402,0.13319834766560662
CNR1 (1268),0.07877515367534561,0.09535652467500527
CNR2 (1269),0.05340101749146271,0.11685113460134018
CNRIP1 (25927),-0.018940426500863732,0.11653184320612849
CNST (163882),0.11807316434402425,0.10136660094654164
CNTD1 (124817),-0.030979532382730355,0.11565751073419789
CNTF (1270),-0.07690598988999824,0.10772238477215582
CNTFR (1271),-0.001031799541227312,0.11753329734507693
CNTLN (54875),0.027796888424587964,0.12091369031544827
CNTN1 (1272),-0.34726528198176665,0.14037890675579948
CNTN2 (6900),-0.04468436360530512,0.10638174287985597
CNTN3 (5067),-0.026045202427444004,0.10815515962359525
CNTN4 (152330),0.07120867070034546,0.14272073805914431
CNTN5 (53942),0.042153630814914037,0.12339145379077784
CNTN6 (27255),-0.05151871062135275,0.1348172954222976
CNTNAP1 (8506),-0.2798399604432243,0.12898644150542962
CNTNAP2 (26047),-0.024062191362477656,0.09992306251941745
CNTNAP4 (85445),-0.0023568187793658575,0.11496017044709586
CNTNAP5 (129684),0.029980015752391807,0.11233099224131665
CNTRL (11064),-0.11423550528941145,0.11772991026276301
CNTROB (116840),-0.014690046652011332,0.14541269738494994
COA1 (55744),-0.06877371095188432,0.11986728231420606
COA3 (28958),-0.16980319000139996,0.2159317068054429
COA4 (51287),-0.08145495696108669,0.1332831025745228
COA5 (493753),-0.3704603567710213,0.22870699504653727
COA6 (388753),-0.40354837980799513,0.2873715835521128
COA7 (65260),-0.3917925573364745,0.311362080255736
COA8 (84334),-0.02514372613927789,0.16069208995379067
COASY (80347),-0.6689937950689008,0.3165573553545263
COBLL1 (22837),-0.05752539558395409,0.10985616672270705
COCH (1690),-0.12580373401852893,0.1410420578789557
COG1 (9382),-0.5524163475438066,0.22181129356757773
COG2 (22796),-0.5830800719778804,0.23630994222509927
COG3 (83548),-0.9282956857757533,0.3652348814477973
COG4 (25839),-0.40877572683708696,0.19830853988398517
COG5 (10466),-0.20375389410811062,0.2541938749979545
COG6 (57511),-0.3763705853513341,0.18794073644763343
COG7 (91949),-0.27786403201122595,0.23669171308402293
COG8 (84342),-0.5487653891319947,0.2347530950321614
COIL (8161),-0.32477875153317487,0.1837534807156179
COL10A1 (1300),0.1044001265495267,0.1187458805445167
COL11A1 (1301),-0.1043051239951274,0.1020774190630984
COL11A2 (1302),-0.03932440462133807,0.11804012055639715
COL12A1 (1303),-0.017244020206436724,0.09399667847097692
COL13A1 (1305),-0.028497903359862558,0.10250451634555802
COL14A1 (7373),-0.054056177526459796,0.09818132773361611
COL15A1 (1306),-0.05480533136838366,0.12095302541998326
COL16A1 (1307),0.06977838493328703,0.11792086808285951
COL17A1 (1308),-0.07247551784162577,0.12126709348779384
COL18A1 (80781),-0.059304659357926656,0.10460191809678042
COL19A1 (1310),0.03141708772527788,0.11817759873192855
COL1A1 (1277),-0.17446070590040919,0.1257246913572129
COL1A2 (1278),0.05672081331334844,0.13234494989208087
COL20A1 (57642),-0.037761245204601245,0.10858951548840302
COL21A1 (81578),0.07029522654765637,0.10431120567525679
COL22A1 (169044),0.15469660254582443,0.10275767350116728
COL23A1 (91522),0.10864408335966724,0.1267861856009178
COL24A1 (255631),-0.07958959246462824,0.10051150617999682
COL25A1 (84570),-0.009677764617994149,0.11184848297501845
COL27A1 (85301),0.025918564234584007,0.09504849301143739
COL28A1 (340267),0.058798065426370685,0.10498550392176643
COL2A1 (1280),-0.020992886968833332,0.11541484323239797
COL3A1 (1281),0.0014256697906469206,0.10175008398090135
COL4A1 (1282),-0.023294639124511043,0.11662882924847279
COL4A2 (1284),0.07471374058824157,0.09509736856310315
COL4A3 (1285),-0.023895877578109993,0.09804177985971317
COL4A4 (1286),0.09129278949243926,0.11046439135405159
COL4A5 (1287),0.19696198786313107,0.09716862007966494
COL4A6 (1288),0.0602035851248551,0.08858495742860235
COL5A1 (1289),-0.04530561736010912,0.10411081011155082
COL5A2 (1290),0.02777599577856538,0.12414162807164872
COL5A3 (50509),-0.05353755201053414,0.10954411773481079
COL6A1 (1291),0.050369254084052066,0.11759068749600017
COL6A2 (1292),0.040957384806177465,0.12023720746971846
COL6A3 (1293),-0.048192440224144345,0.1251228308872575
COL6A6 (131873),-0.08818727921629738,0.10509933137612068
COL7A1 (1294),-0.17734873602454998,0.12221817663329239
COL8A1 (1295),-0.03870100141844566,0.14139709844179238
COL8A2 (1296),-0.015232527660716514,0.1306174722797611
COL9A1 (1297),-0.011126124756659236,0.14095741188009592
COL9A2 (1298),-0.017332300106624263,0.10001232728866334
COL9A3 (1299),-0.028079031045706592,0.13625700959783307
COLEC10 (10584),0.011636187732685177,0.10116412854061602
COLEC11 (78989),0.09983665592423704,0.12379066930592256
COLEC12 (81035),0.10707922573777129,0.12346914641366714
COLGALT1 (79709),-0.10576532312098111,0.09859504467073546
COLGALT2 (23127),-0.017778834245062283,0.10558483991257796
COLQ (8292),0.08460418097012884,0.08849615865754033
COMMD1 (150684),-0.13376129435825165,0.12361927178693566
COMMD10 (51397),-0.06200076795211584,0.14541801434883148
COMMD2 (51122),-0.12453643045771486,0.15065049617825033
COMMD3 (23412),-0.2375351139183093,0.18938620311361953
COMMD4 (54939),-0.09536738175599194,0.148470882231296
COMMD5 (28991),-0.08628704331519851,0.14282978579274574
COMMD6 (170622),-0.10475459549020291,0.13934841777226525
COMMD7 (149951),-0.06149036287985084,0.12417384233935619
COMMD8 (54951),-0.1357476660510121,0.20480652119484458
COMMD9 (29099),-0.06329176240675284,0.12355392540065714
COMP (1311),-0.046016858145055455,0.13241901752484733
COMT (1312),-0.14273236159085437,0.1402629389512648
COMTD1 (118881),-0.18920240109009256,0.12262829499699546
COP1 (64326),-0.5112065989814648,0.3313343748215474
COPA (1314),-2.0577212565965577,0.37384117231233305
COPB1 (1315),-2.276822881889025,0.41887821358058025
COPB2 (9276),-2.2036015290026656,0.3982962231746382
COPE (11316),-1.1709467356403294,0.3864444443839386
COPG1 (22820),-1.2853889768547373,0.5567661650452789
COPRS (55352),-0.21321543396416562,0.13843998948119485
